qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL5G13720	scaffold_5_RagTag	99.209	506	3	1	456	960	1477346	1477851	0	911	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	96.053	228	9	0	232	459	21141909	21142136	1.62e-101	372	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	95.175	228	10	1	234	460	12290490	12290717	1.26e-97	359	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	93.697	238	11	2	1	235	1477108	1477344	5.87e-96	353	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	94.737	228	11	1	229	455	22561443	22561216	5.87e-96	353	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	94.69	226	12	0	233	458	16901589	16901364	2.11e-95	351	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	93.277	238	15	1	223	460	22075466	22075702	7.59e-95	350	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	95.045	222	11	0	234	455	22548659	22548880	7.59e-95	350	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	94.273	227	11	2	234	460	17330800	17331024	9.82e-94	346	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	93.694	222	14	0	235	456	621586	621365	7.65e-90	333	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	90.65	246	19	4	229	472	10926199	10926442	4.6e-87	324	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	92.444	225	17	0	234	458	11742070	11742294	1.66e-86	322	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	91.111	225	20	0	232	456	13566144	13565920	1.67e-81	305	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	90.351	228	19	3	233	458	6411626	6411852	1e-78	296	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	90	230	19	4	232	458	5140313	5140085	3.61e-78	294	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	87.843	255	20	8	210	460	15977612	15977859	1.68e-76	289	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	96.032	126	5	0	333	458	4470679	4470804	1.74e-51	206	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_5_RagTag	92.208	77	4	2	230	306	4470604	4470678	5.05e-22	108	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.958	238	11	1	230	466	6231976	6232213	1.62e-101	372	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	95.633	229	9	1	232	460	7675760	7675987	7.54e-100	366	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	96	225	9	0	234	458	27205691	27205467	7.54e-100	366	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	96	225	8	1	234	458	15241451	15241228	2.71e-99	364	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	95.556	225	10	0	234	458	10583329	10583553	3.51e-98	361	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	95.946	222	7	2	235	455	17936073	17936293	1.26e-97	359	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	95.133	226	11	0	232	457	3335520	3335745	4.54e-97	357	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	95.111	225	10	1	232	455	4483463	4483687	5.87e-96	353	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.323	229	12	1	232	460	1949824	1950051	7.59e-95	350	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.966	232	12	2	234	464	9515606	9515836	7.59e-95	350	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.298	228	12	1	232	458	20463589	20463816	2.73e-94	348	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.562	233	14	1	235	466	8180406	8180638	9.82e-94	346	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.619	223	12	0	233	455	24726824	24727046	9.82e-94	346	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.273	227	12	1	235	460	33574314	33574540	9.82e-94	346	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.887	239	13	4	221	457	27031963	27031727	3.53e-93	344	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.196	224	13	0	234	457	37586	37809	1.27e-92	342	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.86	228	13	1	233	459	24395660	24395887	1.27e-92	342	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.833	227	14	0	232	458	34761964	34762190	1.27e-92	342	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.722	223	13	1	234	456	7091495	7091274	7.65e-90	333	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.304	224	15	0	234	457	6296244	6296021	2.75e-89	331	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	93.304	224	15	0	232	455	31546130	31546353	2.75e-89	331	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.889	225	14	2	232	455	17723242	17723019	1.28e-87	326	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.889	225	14	2	232	455	17739788	17739565	1.28e-87	326	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.511	227	15	2	231	456	520075	519850	4.6e-87	324	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.478	226	16	1	232	456	1669632	1669407	1.66e-86	322	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	92.411	224	15	2	235	457	33722239	33722461	2.14e-85	318	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	91.064	235	18	3	225	459	3552708	3552939	2.77e-84	315	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	91.892	222	18	0	235	456	32725345	32725124	3.58e-83	311	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	88.596	228	26	0	234	461	23429955	23429728	3.63e-73	278	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	87.773	229	26	2	234	460	2204927	2204699	7.87e-70	267	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	89.1	211	19	3	246	453	22567514	22567723	1.32e-67	259	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	87.615	218	25	2	242	458	6295845	6295629	2.2e-65	252	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	84.956	226	23	5	232	456	21670712	21670927	2.23e-55	219	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.574	129	6	1	332	460	5286995	5287122	2.91e-49	198	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_3_RagTag	94.845	97	5	0	359	455	4679772	4679676	2.3e-35	152	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.652	230	10	0	226	455	16951686	16951915	5.83e-101	370	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.575	226	10	0	232	457	3002569	3002344	9.75e-99	363	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.536	224	10	0	234	457	22991550	22991773	1.26e-97	359	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.111	225	11	0	231	455	8045789	8045565	1.63e-96	355	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.495	222	10	0	234	455	12249059	12249280	1.63e-96	355	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.089	224	11	0	234	457	20651380	20651157	5.87e-96	353	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	94.69	226	12	0	230	455	3168810	3168585	2.11e-95	351	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	94.69	226	12	0	230	455	9131792	9131567	2.11e-95	351	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	94.323	229	12	1	228	455	5975340	5975568	7.59e-95	350	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	93.966	232	10	4	232	459	5911115	5911346	2.73e-94	348	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	95.045	222	10	1	234	455	6138700	6138920	2.73e-94	348	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	94.643	224	12	0	234	457	6814727	6814504	2.73e-94	348	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	94.222	225	13	0	232	456	12941588	12941364	3.53e-93	344	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	93.392	227	15	0	234	460	21941086	21940860	5.91e-91	337	73_3a_fixed_genome_15_1_24
AL5G13720	scaffold_6_RagTag	93.333	225	13	2	233	456	21790305	21790082	2.75e-89	331	73_3a_fixed_genome_15_1_24
