qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL3G46810	scaffold_3_RagTag	98.943	473	5	0	371	843	31996771	31997243	0	846	73_3a_fixed_genome_15_1_24
AL3G46810	scaffold_3_RagTag	99.215	382	2	1	1	382	31995966	31996346	0	688	73_3a_fixed_genome_15_1_24
AL3G46820	scaffold_3_RagTag	100	62	0	0	1	62	32006988	32007049	9.21e-25	115	73_3a_fixed_genome_15_1_24
AL3G46820	scaffold_3_RagTag	100	54	0	0	258	311	32007047	32007100	2.58e-20	100	73_3a_fixed_genome_15_1_24
AL7G45500	scaffold_7_RagTag	97.969	837	16	1	1	836	20383000	20383836	0	1450	73_3a_fixed_genome_15_1_24
AL7G45500	scaffold_1_RagTag	79.365	252	29	15	389	637	20918933	20919164	1.55e-36	156	73_3a_fixed_genome_15_1_24
AL3G46810	scaffold_3_RagTag	98.947	475	3	1	371	843	19445866	19446340	0	848	AL08_v2_f
AL3G46810	scaffold_3_RagTag	98.953	382	3	1	1	382	19445062	19445442	0	682	AL08_v2_f
AL3G46810	scaffold_3_RagTag	81.753	559	80	18	289	831	19457454	19458006	2.1e-124	448	AL08_v2_f
AL3G46820	scaffold_3_RagTag	94.565	92	2	2	4	95	19457174	19457262	5.01e-32	139	AL08_v2_f
AL3G46820	scaffold_3_RagTag	100	62	0	0	1	62	19455040	19455101	8.45e-25	115	AL08_v2_f
AL3G46820	scaffold_3_RagTag	100	54	0	0	258	311	19455099	19455152	2.36e-20	100	AL08_v2_f
AL7G45500	scaffold_7_RagTag	93.992	516	21	4	1	515	20878948	20879454	0	773	AL08_v2_f
AL7G45500	scaffold_7_RagTag	97.444	313	5	2	530	839	20882255	20882567	2.02e-149	531	AL08_v2_f
AL7G45500	scaffold_7_RagTag	100	30	0	0	509	538	20881910	20881939	1.48e-06	56.5	AL08_v2_f
AL3G46810	scaffold_3_RagTag	99.271	686	5	0	158	843	19661114	19661799	0	1240	al1_v2_s
AL3G46810	scaffold_3_RagTag	81.091	550	77	18	289	831	19669867	19670396	2.37e-114	414	al1_v2_s
AL3G46810	scaffold_3_RagTag	98.75	160	2	0	1	160	19655781	19655940	1.94e-75	285	al1_v2_s
AL7G45500	scaffold_7_RagTag	97.857	840	17	1	1	839	22573782	22574621	0	1450	al1_v2_s
AL7G45500	scaffold_3_RagTag	73.958	480	89	28	57	523	19670360	19669904	3.39e-38	161	al1_v2_s
AL3G46810	scaffold_3_RagTag	99.288	843	6	0	1	843	20428861	20429703	0	1524	AL27_v1
AL3G46820	scaffold_3_RagTag	100	62	0	0	1	62	20457626	20457687	8.49e-25	115	AL27_v1
AL3G46820	scaffold_3_RagTag	100	54	0	0	258	311	20457685	20457738	2.38e-20	100	AL27_v1
AL7G45500	scaffold_7_RagTag	98.088	837	15	1	1	836	21487971	21488807	0	1456	AL27_v1
AL3G46810	scaffold_3	99.288	843	6	0	1	843	17925106	17925948	0	1524	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G46810	scaffold_3	82.06	563	78	20	289	835	17929428	17929983	1.05e-127	459	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G46810	scaffold_3	90.426	94	8	1	21	114	17929148	17929240	1.56e-26	122	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G46820	scaffold_3	95.652	92	1	2	4	95	17929148	17929236	1.17e-33	145	ALR.ragtag.scaffold_chr_15_1_24.masked
AL7G45500	scaffold_7	98.303	825	13	1	1	824	23477821	23478645	0	1445	ALR.ragtag.scaffold_chr_15_1_24.masked
AL3G46810	scaffold_3_RagTag	97.143	735	10	1	1	735	22401641	22400918	0	1230	BAM12_v2
AL3G46820	scaffold_3_RagTag	100	190	0	0	122	311	22393069	22392880	6.56e-96	351	BAM12_v2
AL3G46820	scaffold_3_RagTag	100	74	0	0	1	74	22393137	22393064	2e-31	137	BAM12_v2
AL7G45500	scaffold_7_RagTag	98.686	837	10	1	1	836	23046723	23047559	0	1483	BAM12_v2
AL3G46810	scaffold_3_RagTag:0-24937921	98.339	843	14	0	1	843	20183042	20183884	0	1480	BOR_v1
AL3G46820	scaffold_3_RagTag:0-24937921	100	99	0	0	122	220	20202411	20202509	2.32e-45	183	BOR_v1
AL3G46820	scaffold_3_RagTag:0-24937921	97.959	98	2	0	214	311	20205031	20205128	1.81e-41	171	BOR_v1
AL3G46820	scaffold_3_RagTag:0-24937921	100	74	0	0	1	74	20202343	20202416	1.83e-31	137	BOR_v1
AL7G45500	scaffold_7_RagTag:0-26551907	96.86	828	22	2	1	824	21947178	21948005	0	1382	BOR_v1
AL3G46810	scaffold_3_RagTag	98.935	845	7	1	1	843	19617811	19618655	0	1509	F1-14.ragtag.scaffold_chr
AL3G46820	scaffold_3_RagTag	100	62	0	0	1	62	19626207	19626268	9e-25	115	F1-14.ragtag.scaffold_chr
AL3G46820	scaffold_3_RagTag	100	54	0	0	258	311	19626266	19626319	2.52e-20	100	F1-14.ragtag.scaffold_chr
AL7G45500	scaffold_7_RagTag	98.625	291	4	0	243	533	22940753	22941043	6.01e-145	516	F1-14.ragtag.scaffold_chr
AL7G45500	scaffold_7_RagTag	97.351	302	7	1	536	836	22943437	22943738	7.78e-144	512	F1-14.ragtag.scaffold_chr
AL3G46810	scaffold_3_RagTag	99.407	843	4	1	1	843	20249616	20250457	0	1528	KN003hexa_v0
AL3G46810	scaffold_3_RagTag	81.622	555	77	19	289	831	20259588	20260129	4.78e-121	436	KN003hexa_v0
AL3G46810	scaffold_3_RagTag	90.426	94	8	1	21	114	20259298	20259390	1.52e-26	122	KN003hexa_v0
AL3G46820	scaffold_3_RagTag	99.474	190	1	0	122	311	20257084	20257273	2.89e-94	346	KN003hexa_v0
AL3G46820	scaffold_3_RagTag	95.652	92	1	2	4	95	20259298	20259386	1.13e-33	145	KN003hexa_v0
AL7G45500	scaffold_7_RagTag	100	839	0	0	1	839	21479497	21480335	0	1550	KN003hexa_v0
AL7G45500	scaffold_3_RagTag	76.065	493	67	29	57	523	20260093	20259626	1.13e-52	209	KN003hexa_v0
AL7G45500	scaffold_1_RagTag	92.135	89	7	0	389	477	24061016	24061104	1.17e-27	126	KN003hexa_v0
AL3G46810	scaffold_3_RagTag	99.407	843	4	1	1	843	19873341	19874182	0	1528	KN005_v1
AL3G46820	scaffold_3_RagTag	99.474	190	1	0	122	311	19880812	19881001	2.85e-94	346	KN005_v1
AL7G45500	scaffold_7_RagTag	99.762	839	2	0	1	839	21995078	21995916	0	1539	KN005_v1
AL7G45500	scaffold_1_RagTag	79.365	252	29	15	389	637	23582468	23582237	1.47e-36	156	KN005_v1
AL3G46810	scaffold_3_RagTag	98.937	847	5	1	1	843	22293215	22294061	0	1511	KN006_v1
