qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL3G36200	scaffold_3_RagTag	93.567	1601	49	20	447	2020	10092290	10093863	0	2337	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	85.943	562	71	6	885	1442	10094827	10095384	1.19e-167	593	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	83.684	570	90	2	890	1459	10097209	10097775	7.34e-150	534	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	97.984	248	4	1	204	451	20688178	20688424	3.56e-118	429	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	94.424	269	9	5	191	456	31980734	31980469	4.64e-112	409	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	96	250	7	3	203	451	21690245	21690492	2.16e-110	403	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	93.548	248	12	2	204	450	206000	205756	2.83e-99	366	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	95.909	220	8	1	232	451	1257222	1257440	6.14e-96	355	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	97.044	203	5	1	1	203	10092100	10092301	1.72e-91	340	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	91.165	249	19	2	204	451	349030	349276	7.99e-90	335	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	88.189	254	22	7	203	452	11016286	11016535	3.77e-78	296	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	85.87	184	25	1	209	392	10524174	10523992	1.42e-47	195	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	73.196	485	100	25	930	1396	10102898	10103370	1.12e-33	148	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	80.272	147	24	5	940	1083	10050297	10050441	6.82e-21	106	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	87.5	88	11	0	940	1027	10053246	10053333	8.83e-20	102	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	83.168	101	17	0	537	637	10094580	10094680	5.31e-17	93.5	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	85.542	83	11	1	928	1010	10123300	10123381	8.89e-15	86.1	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	100	30	0	0	203	232	1257202	1257231	6.97e-06	56.5	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	92.765	1548	45	11	2021	3536	11020710	11019198	0	2176	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	89.695	1213	84	11	2019	3207	6505496	6506691	0	1509	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	78.94	736	115	28	2021	2739	6694792	6694080	9.77e-129	464	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	96.8	250	4	3	204	452	15495199	15494953	9.98e-114	414	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	95.181	249	9	2	204	451	16308137	16307891	1.68e-106	390	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	93.574	249	12	2	204	451	17974966	17974721	7.88e-100	368	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	92.829	251	14	2	203	452	177544	177791	1.32e-97	361	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	89.96	249	14	2	203	451	518902	518665	1.35e-82	311	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_5_RagTag	93.21	162	8	3	288	448	12293178	12293337	8.34e-60	235	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_8_RagTag	79.65	742	103	34	2020	2739	6392943	6393658	1.61e-136	490	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_8_RagTag	96.813	251	5	2	203	452	17343467	17343715	2.77e-114	416	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_8_RagTag	90.119	253	20	5	203	452	14644541	14644791	1.73e-86	324	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_8_RagTag	90	250	20	4	204	451	14812868	14812622	8.05e-85	318	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_8_RagTag	88.446	251	24	4	203	451	21367611	21367364	1.05e-78	298	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	97.992	249	4	1	203	451	10238524	10238771	9.91e-119	431	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	95.219	251	8	4	204	451	919538	919289	1.3e-107	394	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	94.821	251	9	3	204	453	1056575	1056822	6.05e-106	388	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	94.208	259	8	6	204	458	2589782	2590037	6.05e-106	388	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	92.095	253	17	2	200	451	19690059	19689809	2.21e-95	353	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	90	240	19	4	215	451	13100957	13100720	6.27e-81	305	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	97.159	176	4	1	272	447	19574988	19575162	3.77e-78	296	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	95.082	183	9	0	204	386	8141336	8141154	6.31e-76	289	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	95	180	5	4	272	450	603371	603195	3.8e-73	279	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_6_RagTag	98.214	56	1	0	204	259	19574944	19574999	1.14e-18	99	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	97.984	248	4	1	204	451	12875689	12875935	3.56e-118	429	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	96.813	251	5	2	204	453	15763690	15763938	2.77e-114	416	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	93.625	251	12	4	203	452	3312079	3311832	6.09e-101	372	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	88.843	242	23	4	209	448	16649050	16649289	1.36e-77	294	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	92.344	209	10	3	246	453	752713	752916	4.88e-77	292	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_4_RagTag	92.857	140	5	4	315	451	5410757	5410894	1.09e-48	198	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_2_RagTag	97.984	248	4	1	204	451	15596020	15596266	3.56e-118	429	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_2_RagTag	96	250	7	3	203	451	16598087	16598334	2.16e-110	403	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_2_RagTag	94.737	247	9	2	205	450	5197305	5197548	1.01e-103	381	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	98.367	245	3	1	207	451	9395070	9394827	3.56e-118	429	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	97.581	248	5	1	204	451	7297169	7297415	1.66e-116	424	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	95.652	253	7	2	201	452	22453869	22454118	2.16e-110	403	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	95.6	250	8	2	204	452	25688531	25688778	1.01e-108	398	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	97.727	220	4	1	232	451	20927530	20927312	1.31e-102	377	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	93.173	249	13	3	204	451	8013125	8013370	3.67e-98	363	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_1_RagTag	88.8	250	21	4	204	451	5681920	5681676	2.92e-79	300	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	95.918	245	8	2	205	448	13821706	13821949	3.62e-108	396	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	94.466	253	10	4	200	451	4845180	4845429	2.18e-105	387	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	94.8	250	9	3	204	452	12339382	12339628	2.18e-105	387	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	95.102	245	9	2	204	447	4289541	4289299	2.81e-104	383	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	93.145	248	15	1	204	451	7632809	7632564	3.67e-98	363	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	88.966	290	28	4	2012	2299	13539206	13538919	6.14e-96	355	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	89.328	253	23	4	203	453	23615847	23616097	1.04e-83	315	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	88.627	255	17	5	203	452	11341141	11341388	2.92e-79	300	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_7_RagTag	88.538	253	4	3	201	452	6877495	6877723	2.94e-74	283	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	98.955	957	10	0	604	1560	10122946	10123902	0	1712	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	99.052	211	2	0	30	240	10122747	10122957	1.59e-103	379	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	78.966	561	96	18	948	1499	10121390	10121937	1.6e-98	363	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	79.775	445	84	4	969	1407	10119023	10119467	3.52e-85	318	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	77.369	517	94	17	911	1412	10115964	10116472	3.57e-75	285	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	88.442	199	23	0	30	228	10115157	10115355	7.83e-62	241	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	81.313	198	34	1	30	227	10112560	10112754	8.11e-37	158	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	78.392	199	40	3	30	228	10109731	10109926	2.29e-27	126	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	76.961	204	33	12	1214	1407	10097509	10097708	1.07e-20	104	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	86.301	73	10	0	970	1042	10053246	10053318	1.81e-13	80.5	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_3_RagTag	83.582	67	11	0	970	1036	10050297	10050363	1.82e-08	63.9	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_2_RagTag	98.91	367	4	0	240	606	3302029	3301663	0	656	73_3a_fixed_genome_15_1_24
AL3G36220	scaffold_5_RagTag	79.655	290	45	11	309	591	6794492	6794774	1.72e-48	196	73_3a_fixed_genome_15_1_24
AL3G38320	scaffold_3_RagTag	83.564	505	59	6	3	485	10113670	10113168	6.53e-125	451	73_3a_fixed_genome_15_1_24
AL3G38320	scaffold_3_RagTag	82.698	341	57	2	2692	3031	10110110	10109771	6.96e-80	302	73_3a_fixed_genome_15_1_24
AL3G38320	scaffold_5_RagTag	85.556	90	12	1	1361	1450	14284278	14284366	4.56e-17	93.5	73_3a_fixed_genome_15_1_24
AL3G36200	scaffold_3_RagTag	93.633	1602	47	23	447	2020	9954526	9956100	0	2342	AL08_v2_f
AL3G36200	scaffold_3_RagTag	85.765	562	72	6	885	1442	9957063	9957620	5.1e-166	588	AL08_v2_f
AL3G36200	scaffold_3_RagTag	97.189	249	4	2	205	452	7106706	7106460	7.08e-115	418	AL08_v2_f
