qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G65230	scaffold_2_RagTag	100	159	0	0	1	159	7918086	7917928	5.18e-79	294	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_2_RagTag	92.453	159	12	0	1	159	5046994	5046836	5.33e-59	228	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_2_RagTag	93.197	147	10	0	13	159	5042870	5042724	1.15e-55	217	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_2_RagTag	94.326	141	8	0	19	159	5048706	5048566	1.15e-55	217	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_2_RagTag	87.5	128	16	0	32	159	5018142	5018015	4.27e-35	148	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_4_RagTag	91.824	159	13	0	1	159	11613536	11613378	2.48e-57	222	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	96.203	316	12	0	1	316	5047071	5046756	6.11e-146	518	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	95.238	315	15	0	1	315	5021092	5020778	2.21e-140	499	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	88.679	318	30	2	2	316	7918162	7917848	2.33e-105	383	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	86.495	311	29	7	9	316	5048790	5048490	3.08e-89	329	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	91.81	232	15	1	84	315	5042876	5042649	1.85e-86	320	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_2_RagTag	83.838	297	39	5	9	304	5018235	5017947	1.46e-72	274	73_3a_fixed_genome_15_1_24
AL2G18220	scaffold_4_RagTag	92.405	316	23	1	1	316	11613612	11613298	2.26e-125	449	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_2_RagTag	96.845	317	10	0	1	317	5021093	5020777	7.88e-150	531	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_2_RagTag	95.57	316	14	0	1	316	5047072	5046757	1.33e-142	507	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_2_RagTag	88.889	306	28	2	3	305	7918162	7917860	5.06e-102	372	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_2_RagTag	88.055	293	24	9	10	298	5048790	5048505	1.84e-91	337	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_2_RagTag	92.991	214	15	0	85	298	5042876	5042663	3.11e-84	313	73_3a_fixed_genome_15_1_24
AL2G18240	scaffold_4_RagTag	92.405	316	23	1	1	316	11613613	11613299	2.27e-125	449	73_3a_fixed_genome_15_1_24
AL2G18250	scaffold_2_RagTag	97.785	316	7	0	1	316	5018250	5017935	2.8e-154	545	73_3a_fixed_genome_15_1_24
AL2G18250	scaffold_2_RagTag	84.333	300	41	4	4	298	5042960	5042662	5.22e-77	289	73_3a_fixed_genome_15_1_24
AL2G18250	scaffold_2_RagTag	83.172	309	43	5	4	304	5047075	5046768	1.46e-72	274	73_3a_fixed_genome_15_1_24
AL2G18250	scaffold_2_RagTag	82.155	297	46	4	16	305	7918155	7917859	8.86e-65	248	73_3a_fixed_genome_15_1_24
AL2G18250	scaffold_4_RagTag	87.5	224	28	0	81	304	11613533	11613310	4.09e-68	259	73_3a_fixed_genome_15_1_24
AL1G65230	scaffold_2_RagTag	99.371	159	1	0	1	159	7077491	7077333	2.21e-77	289	AL08_v2_f
AL1G65230	scaffold_2_RagTag	91.824	159	13	0	1	159	4705500	4705342	2.27e-57	222	AL08_v2_f
AL1G65230	scaffold_2_RagTag	91.824	159	13	0	1	159	4708837	4708679	2.27e-57	222	AL08_v2_f
AL1G65230	scaffold_2_RagTag	93.197	147	10	0	13	159	4701324	4701178	1.06e-55	217	AL08_v2_f
AL1G65230	scaffold_2_RagTag	93.617	141	9	0	19	159	4710354	4710214	4.92e-54	211	AL08_v2_f
AL1G65230	scaffold_2_RagTag	85.938	128	18	0	32	159	4696175	4696048	8.47e-32	137	AL08_v2_f
AL1G65230	scaffold_4_RagTag	91.824	159	13	0	1	159	10689957	10689799	2.27e-57	222	AL08_v2_f
AL2G18220	scaffold_2_RagTag	99.684	316	1	0	1	316	4705577	4705262	2.54e-164	579	AL08_v2_f
AL2G18220	scaffold_2_RagTag	99.367	316	2	0	1	316	4708914	4708599	1.18e-162	573	AL08_v2_f
AL2G18220	scaffold_2_RagTag	96.508	315	11	0	1	315	4699009	4698695	4.33e-147	521	AL08_v2_f
AL2G18220	scaffold_2_RagTag	88.365	318	31	2	2	316	7077567	7077253	9.93e-104	377	AL08_v2_f
AL2G18220	scaffold_2_RagTag	86.174	311	30	7	9	316	4710438	4710138	1.31e-87	324	AL08_v2_f
AL2G18220	scaffold_2_RagTag	91.845	233	15	1	84	316	4701330	4701102	4.72e-87	322	AL08_v2_f
AL2G18220	scaffold_4_RagTag	92.787	305	21	1	12	316	10690022	10689719	1.25e-122	440	AL08_v2_f
