qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL1G35030	scaffold_1_RagTag	97.46	315	4	1	1	315	9440364	9440674	6.05e-151	534	73_3a_fixed_genome_15_1_24
AL1G35030	scaffold_1_RagTag	98.095	315	2	1	1	315	9353053	9353363	2.56e-154	545	AL08_v2_f
AL1G35030	scaffold_1_RagTag	98.73	315	0	1	1	315	10607562	10607872	1.32e-157	556	al1_v2_s
AL1G35030	scaffold_1_RagTag	97.46	315	4	1	1	315	9391734	9392044	5.57e-151	534	AL27_v1
AL1G35030	scaffold_1	97.46	315	4	3	1	315	10051523	10051213	6e-151	534	ALR.ragtag.scaffold_chr_15_1_24.masked
AL1G35030	scaffold_1_RagTag	97.46	315	3	4	1	315	10122141	10122450	2.21e-150	532	BAM12_v2
AL1G35030	scaffold_1_RagTag:0-28294041	97.778	315	3	1	1	315	9511808	9512118	1.21e-152	540	BOR_v1
AL1G35030	scaffold_1_RagTag	98.095	315	2	3	1	315	10737423	10737733	2.73e-154	545	F1-14.ragtag.scaffold_chr
AL1G35030	scaffold_1_RagTag	98.413	315	1	3	1	315	9543410	9543720	5.79e-156	551	KN003hexa_v0
AL1G35030	scaffold_1_RagTag	97.535	284	3	3	32	315	9549077	9549356	2.11e-135	483	KN005_v1
AL1G35030	scaffold_1_RagTag	100	44	0	0	1	44	9543998	9544041	8.99e-15	82.4	KN005_v1
AL1G35030	scaffold_1_RagTag	100	315	0	0	1	315	9785085	9785399	2.14e-165	582	KN006_v1
AL1G35030	scaffold_1_RagTag	100	315	0	0	1	315	9605002	9605316	2.14e-165	582	MN47_mabs_v3
AL1G35030	scaffold_1_RagTag	100	315	0	0	1	315	9605002	9605316	2.14e-165	582	MN47_v4
AL1G35030	scaffold_1_RagTag	97.46	315	4	1	1	315	9733471	9733781	5.86e-151	534	Nla.ragtag.scaffold_chr
AL1G35030	scaffold_1	98.095	315	2	3	1	315	9440434	9440744	2.71e-154	545	NT1_v2
AL1G35030	scaffold_1_RagTag	97.143	315	4	4	1	315	10108385	10108694	1.06e-148	527	NT12_v2
AL1G35030	scaffold_1_RagTag	97.46	315	4	1	1	315	10403661	10403971	6.25e-151	534	NT8_v2_fix
AL1G35030	scaffold_1_RagTag	97.46	315	4	3	1	315	10151598	10151908	6.26e-151	534	NT9_v2
AL1G35030	scaffold_1	97.778	315	3	1	1	315	10351535	10351845	1.34e-152	540	PU6_v3_fin
AL1G35030	scaffold_1_RagTag	97.46	315	4	1	1	315	10435769	10436079	6.16e-151	534	TE11_v2
AL1G35030	scaffold_1_RagTag:94989-32092331	97.46	315	4	1	1	315	10412466	10412776	6.24e-151	534	TE4_v1
AL1G35030	scaffold_1_RagTag:13975-33400674	97.46	315	3	4	1	315	10306560	10306869	2.23e-150	532	TE8_v1
AL1G35030	scaffold_1_RagTag	97.134	314	4	4	3	315	10099647	10099956	3.62e-148	525	WS1_v2_s
