qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AL6G28990	scaffold_6_RagTag	87.661	3193	351	26	526	3700	7436232	7439399	0	3674	73_3a_fixed_genome_15_1_24
AL6G28990	scaffold_6_RagTag	77.953	2345	443	51	619	2913	7451216	7453536	0	1399	73_3a_fixed_genome_15_1_24
AL6G28990	scaffold_7_RagTag	73.452	2309	504	89	626	2868	1894815	1897080	0	767	73_3a_fixed_genome_15_1_24
AL6G28990	scaffold_8_RagTag	72.387	1818	383	84	678	2425	1794615	1792847	3.18e-129	466	73_3a_fixed_genome_15_1_24
AL6G28990	scaffold_8_RagTag	71.95	1836	422	68	616	2398	2262050	2263845	8.9e-125	451	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_7_RagTag	82.743	3755	554	47	1657	5359	1893969	1897681	0	3258	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_7_RagTag	80.654	734	124	16	821	1545	8945125	8945849	3.18e-155	553	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_7_RagTag	80.654	734	124	16	821	1545	8951517	8952241	3.18e-155	553	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_7_RagTag	85.814	430	61	0	201	630	8950104	8950533	2.57e-126	457	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_7_RagTag	85.581	430	62	0	201	630	8943711	8944140	1.2e-124	451	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_8_RagTag	74.828	1895	391	63	2459	4312	2262042	2263891	0	778	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_8_RagTag	76.314	1389	296	25	166	1545	4654649	4656013	0	712	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_8_RagTag	75.753	1394	307	24	166	1545	4626532	4627908	0	673	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_8_RagTag	75.662	1397	306	28	166	1545	4540019	4541398	0	665	73_3a_fixed_genome_15_1_24
AL7G14900	scaffold_8_RagTag	75.769	813	187	9	738	1545	4638478	4639285	1.22e-109	401	73_3a_fixed_genome_15_1_24
