assembly	gene	scaffold	start	end	length	max_length	copy
TE8_v1	AL4G22470	scaffold_4_RagTag:825599-25061996	12174532	12178753	4221	5281.25	1
TE8_v1	AL7G49290	scaffold_7_RagTag:0-28571223	26479372	26481124	1752	2215	1
TE8_v1	AL5G14830	scaffold_5_RagTag:609893-23791649	2279167	2281500	2333	2908.75	1
TE8_v1	AL1G38960	scaffold_1_RagTag:13975-33400674	12290664	12292019	1355	1721.25	1
TE8_v1	AL7G37080	scaffold_7_RagTag:0-28571223	12162901	12164888	1987	2473.75	1
TE8_v1	AL7G29360	scaffold_7_RagTag:0-28571223	8280849	8283257	2408	3018.75	1
TE8_v1	AL4G35580	scaffold_4_RagTag:825599-25061996	19123500	19124530	1030	1287.5	1
TE8_v1	AL3G22630	scaffold_3_RagTag:1-26654334	4748967	4749932	965	1207.5	1
TE8_v1	AL6G36570	scaffold_6_RagTag:0-26335035	11597014	11597594	580	727.5	1
TE8_v1	AL6G40140	scaffold_6_RagTag:0-26335035	14034581	14046317	11736	14951.25	1
TE8_v1	AL8G11370	scaffold_8_RagTag:0-24591694	562317	567141	4824	6021.25	1
TE8_v1	AL2G37500	scaffold_2_RagTag:0-23605790	21750679	21760323	9644	12023.75	1
TE8_v1	AL3G47290	scaffold_3_RagTag:1-26654334	21326627	21328874	2247	2827.5	1
TE8_v1	AL5G16540	scaffold_5_RagTag:609893-23791649	3172031	3173991	1960	2497.5	1
TE8_v1	AL8G17880	scaffold_8_RagTag:0-24591694	5931738	5938877	7139	8911.25	1
TE8_v1	AL8G10660	scaffold_8_RagTag:0-24591694	252808	255989	3181	3978.75	1
TE8_v1	AL3G16870	scaffold_3_RagTag:1-26654334	2630259	2631547	1288	1616.25	1
TE8_v1	AL4G35500	scaffold_4_RagTag:825599-25061996	19070369	19071395	1026	1283.75	1
TE8_v1	AL4G10190	scaffold_4_RagTag:825599-25061996	479743	480577	834	1041.25	1
TE8_v1	AL1G40880	scaffold_1_RagTag:13975-33400674	13203130	13206435	3305	4146.25	1
TE8_v1	AL4G44420	scaffold_4_RagTag:825599-25061996	22850506	22852580	2074	2601.25	1
TE8_v1	AL1G44510	scaffold_1_RagTag:13975-33400674	15071398	15073641	2243	2793.75	1
TE8_v1	AL3G25980	scaffold_3_RagTag:1-26654334	6023415	6025234	1819	2281.25	1
TE8_v1	AL7G52050	scaffold_7_RagTag:0-28571223	24730842	24732602	1760	2411.25	1
TE8_v1	AL4G11740	scaffold_4_RagTag:825599-25061996	1208300	1210880	2580	3343.75	1
TE8_v1	AL1G56790	scaffold_1_RagTag:13975-33400674	28369342	28370427	1085	1361.25	1
TE8_v1	AL2G29950	scaffold_2_RagTag:0-23605790	18315448	18318180	2732	3397.5	1
TE8_v1	AL3G22540	scaffold_3_RagTag:1-26654334	4707190	4708080	890	1115	1
TE8_v1	AL7G14700	scaffold_7_RagTag:0-28571223	1883610	1886357	2747	3436.25	1
TE8_v1	AL7G17000	scaffold_7_RagTag:0-28571223	2973329	2975738	2409	3012.5	1
TE8_v1	AL8G23980	scaffold_8_RagTag:0-24591694	14208424	14210982	2558	3198.75	1
TE8_v1	AL1G32880	scaffold_1_RagTag:13975-33400674	9327924	9329251	1327	1592.5	1
TE8_v1	AL3G41310	scaffold_3_RagTag:1-26654334	13326629	13328424	1795	2193.75	1
TE8_v1	AL8G16570	scaffold_8_RagTag:0-24591694	4610823	4612645	1822	2277.5	1
TE8_v1	AL2G25840	scaffold_2_RagTag:0-23605790	15947163	15950927	3764	4706.25	1
TE8_v1	AL4G44060	scaffold_4_RagTag:825599-25061996	22668975	22675526	6551	8181.25	1
TE8_v1	AL6G36110	scaffold_6_RagTag:0-26335035	11155224	11157315	2091	2593.75	1
TE8_v1	AL8G32740	scaffold_8_RagTag:0-24591694	19159680	19165811	6131	7657.5	1
TE8_v1	AL1G40480	scaffold_1_RagTag:13975-33400674	13021109	13027968	6859	8606.25	1
TE8_v1	AL1G40480	scaffold_4_RagTag:825599-25061996	20136229	20143467	7238	8606.25	2
TE8_v1	AL4G23330	scaffold_4_RagTag:825599-25061996	13226812	13229650	2838	3543.75	1
TE8_v1	AL6G24590	scaffold_6_RagTag:0-26335035	5890071	5892933	2862	3593.75	1
TE8_v1	AL1G31800	scaffold_1_RagTag:13975-33400674	8906146	8910938	4792	5962.5	1
TE8_v1	AL6G10970	scaffold_6_RagTag:0-26335035	397452	401013	3561	4407.5	1
TE8_v1	AL1G11800	scaffold_1_RagTag:13975-33400674	853434	856135	2701	3423.75	1
TE8_v1	AL1G13710	scaffold_1_RagTag:13975-33400674	1554859	1557912	3053	3810	1
TE8_v1	AL6G51420	scaffold_6_RagTag:0-26335035	25214786	25216931	2145	2703.75	1
TE8_v1	AL4G14860	scaffold_4_RagTag:825599-25061996	3288919	3291642	2723	3381.25	1
TE8_v1	AL8G19860	scaffold_8_RagTag:0-24591694	10809169	10810936	1767	2268.75	1
