assembly	gene	scaffold	start	end	length	max_length	copy
BAM12_v2	AL4G22470	scaffold_4_RagTag	11271699	11275940	4241	5281.25	1
BAM12_v2	AL7G49290	scaffold_7_RagTag	27395795	27397558	1763	2215	1
BAM12_v2	AL5G14830	scaffold_5_RagTag	2521908	2524233	2325	2908.75	1
BAM12_v2	AL1G38960	scaffold_1_RagTag	12063570	12064871	1301	1721.25	1
BAM12_v2	AL7G37080	scaffold_7_RagTag	12309348	12311335	1987	2473.75	1
BAM12_v2	AL7G29360	scaffold_7_RagTag	8418263	8420671	2408	3018.75	1
BAM12_v2	AL4G35580	scaffold_4_RagTag	18511951	18512980	1029	1287.5	1
BAM12_v2	AL3G22630	scaffold_3_RagTag	4781939	4782904	965	1207.5	1
BAM12_v2	AL6G36570	scaffold_6_RagTag	11708692	11709272	580	727.5	1
BAM12_v2	AL6G40140	scaffold_6_RagTag	14215771	14228232	12461	14951.25	1
BAM12_v2	AL8G11370	scaffold_8_RagTag	553045	557866	4821	6021.25	1
BAM12_v2	AL2G37500	scaffold_2_RagTag	22162319	22171932	9613	12023.75	1
BAM12_v2	AL3G47290	scaffold_3_RagTag	23061795	23064056	2261	2827.5	1
BAM12_v2	AL5G16540	scaffold_5_RagTag	3575137	3577096	1959	2497.5	1
BAM12_v2	AL8G17880	scaffold_8_RagTag	5485025	5492177	7152	8911.25	1
BAM12_v2	AL8G10660	scaffold_8_RagTag	208169	211350	3181	3978.75	1
BAM12_v2	AL3G16870	scaffold_3_RagTag	2628450	2629738	1288	1616.25	1
BAM12_v2	AL4G35500	scaffold_4_RagTag	18483251	18484277	1026	1283.75	1
BAM12_v2	AL4G10190	scaffold_4_RagTag	213223	214055	832	1041.25	1
BAM12_v2	AL1G40880	scaffold_1_RagTag	13028677	13031987	3310	4146.25	1
BAM12_v2	AL4G44420	scaffold_4_RagTag	22424081	22426230	2149	2601.25	1
BAM12_v2	AL1G44510	scaffold_1_RagTag	14923605	14925838	2233	2793.75	1
BAM12_v2	AL3G25980	scaffold_3_RagTag	6196961	6198785	1824	2281.25	1
BAM12_v2	AL7G52050	scaffold_7_RagTag	25598094	25600011	1917	2411.25	1
BAM12_v2	AL4G11740	scaffold_4_RagTag	935028	937632	2604	3343.75	1
BAM12_v2	AL1G56790	scaffold_1_RagTag	27411193	27412335	1142	1361.25	1
BAM12_v2	AL2G29950	scaffold_2_RagTag	18805261	18807983	2722	3397.5	1
BAM12_v2	AL3G22540	scaffold_3_RagTag	4725751	4726639	888	1115	1
BAM12_v2	AL7G14700	scaffold_7_RagTag	1944167	1946914	2747	3436.25	1
BAM12_v2	AL7G17000	scaffold_7_RagTag	2984523	2986923	2400	3012.5	1
BAM12_v2	AL8G23980	scaffold_8_RagTag	11444583	11447139	2556	3198.75	1
BAM12_v2	AL1G32880	scaffold_1_RagTag	9154960	9156292	1332	1592.5	1
BAM12_v2	AL3G41310	scaffold_3_RagTag	13636537	13638335	1798	2193.75	1
BAM12_v2	AL8G16570	scaffold_8_RagTag	4407511	4409229	1718	2277.5	1
BAM12_v2	AL2G25840	scaffold_2_RagTag	16235106	16238857	3751	4706.25	1
BAM12_v2	AL4G44060	scaffold_4_RagTag	22164479	22170999	6520	8181.25	1
BAM12_v2	AL6G36110	scaffold_6_RagTag	11257291	11259382	2091	2593.75	1
BAM12_v2	AL8G32740	scaffold_8_RagTag	16166692	16172816	6124	7657.5	1
BAM12_v2	AL1G40480	scaffold_1_RagTag	12810995	12817858	6863	8606.25	1
BAM12_v2	AL4G23330	scaffold_4_RagTag	12457365	12460206	2841	3543.75	1
BAM12_v2	AL6G24590	scaffold_6_RagTag	5891604	5894468	2864	3593.75	1
BAM12_v2	AL1G31800	scaffold_1_RagTag	8740934	8745715	4781	5962.5	1
BAM12_v2	AL6G10970	scaffold_6_RagTag	387681	391232	3551	4407.5	1
BAM12_v2	AL1G11800	scaffold_1_RagTag	700317	703038	2721	3423.75	1
BAM12_v2	AL1G13710	scaffold_1_RagTag	1398982	1402029	3047	3810	1
BAM12_v2	AL6G51420	scaffold_6_RagTag	25090319	25092460	2141	2703.75	1
BAM12_v2	AL4G14860	scaffold_4_RagTag	3013031	3015736	2705	3381.25	1
BAM12_v2	AL8G19860	scaffold_8_RagTag	9509641	9511411	1770	2268.75	1
