assembly	gene	scaffold	start	end	length	max_length	copy
KN006_v1	AL4G22470	scaffold_4_RagTag	12808674	12812693	4019	5281.25	1
KN006_v1	AL7G49290	scaffold_7_RagTag	27434109	27435880	1771	2215	1
KN006_v1	AL5G14830	scaffold_5_RagTag	2963128	2965456	2328	2908.75	1
KN006_v1	AL1G38960	scaffold_1_RagTag	11579726	11581076	1350	1721.25	1
KN006_v1	AL7G37080	scaffold_7_RagTag	12132910	12134882	1972	2473.75	1
KN006_v1	AL7G29360	scaffold_7_RagTag	8107135	8109543	2408	3018.75	1
KN006_v1	AL4G35580	scaffold_4_RagTag	19763320	19764352	1032	1287.5	1
KN006_v1	AL3G22630	scaffold_3_RagTag	4813962	4814927	965	1207.5	1
KN006_v1	AL6G36570	scaffold_6_RagTag	11108717	11109296	579	727.5	1
KN006_v1	AL6G40140	scaffold_6_RagTag	13471088	13483049	11961	14951.25	1
KN006_v1	AL1G56960	scaffold_1_RagTag	26941041	26942935	1894	2368.75	1
KN006_v1	AL8G11370	scaffold_8_RagTag	658770	663586	4816	6021.25	1
KN006_v1	AL2G37500	scaffold_2_RagTag	22272834	22282452	9618	12023.75	1
KN006_v1	AL3G47290	scaffold_3_RagTag	22663602	22665863	2261	2827.5	1
KN006_v1	AL5G16540	scaffold_5_RagTag	5363643	5365640	1997	2497.5	1
KN006_v1	AL8G17880	scaffold_8_RagTag	4874456	4881586	7130	8911.25	1
KN006_v1	AL8G10660	scaffold_8_RagTag	334182	337364	3182	3978.75	1
KN006_v1	AL3G16870	scaffold_3_RagTag	2583957	2585249	1292	1616.25	1
KN006_v1	AL4G35500	scaffold_4_RagTag	19739945	19740971	1026	1283.75	1
KN006_v1	AL4G10190	scaffold_4_RagTag	150450	151290	840	1041.25	1
KN006_v1	AL1G40880	scaffold_1_RagTag	12524826	12528137	3311	4146.25	1
KN006_v1	AL4G44420	scaffold_4_RagTag	23283879	23285959	2080	2601.25	1
KN006_v1	AL1G44510	scaffold_1_RagTag	14337692	14339933	2241	2793.75	1
KN006_v1	AL3G25980	scaffold_3_RagTag	6113822	6115646	1824	2281.25	1
KN006_v1	AL7G52050	scaffold_7_RagTag	25235981	25237906	1925	2411.25	1
KN006_v1	AL4G11740	scaffold_4_RagTag	868964	871639	2675	3343.75	1
KN006_v1	AL1G56790	scaffold_1_RagTag	26858145	26859232	1087	1361.25	1
KN006_v1	AL2G29950	scaffold_2_RagTag	19181988	19184692	2704	3397.5	1
KN006_v1	AL3G22540	scaffold_3_RagTag	4771293	4772184	891	1115	1
KN006_v1	AL7G14700	scaffold_7_RagTag	1813280	1816027	2747	3436.25	1
KN006_v1	AL7G17000	scaffold_7_RagTag	2819858	2822267	2409	3012.5	1
KN006_v1	AL8G23980	scaffold_8_RagTag	12668065	12670608	2543	3198.75	1
KN006_v1	AL1G44620	scaffold_1_RagTag	14397039	14401070	4031	5038.75	1
KN006_v1	AL1G32880	scaffold_1_RagTag	8893551	8894824	1273	1592.5	1
KN006_v1	AL3G41310	scaffold_3_RagTag	13978192	13979946	1754	2193.75	1
KN006_v1	AL8G16570	scaffold_8_RagTag	3979358	3981186	1828	2277.5	1
KN006_v1	AL2G25840	scaffold_2_RagTag	16901371	16905154	3783	4706.25	1
KN006_v1	AL4G44060	scaffold_4_RagTag	23136290	23142830	6540	8181.25	1
KN006_v1	AL6G36110	scaffold_6_RagTag	10735170	10737261	2091	2593.75	1
KN006_v1	AL8G32740	scaffold_8_RagTag	17006201	17012329	6128	7657.5	1
KN006_v1	AL1G40480	scaffold_1_RagTag	12366141	12373002	6861	8606.25	1
KN006_v1	AL1G40480	scaffold_4_RagTag	20741242	20747668	6426	8606.25	2
KN006_v1	AL4G23330	scaffold_4_RagTag	13936213	13939047	2834	3543.75	1
KN006_v1	AL6G24590	scaffold_6_RagTag	5715262	5718713	3451	3593.75	1
KN006_v1	AL1G31800	scaffold_1_RagTag	8458409	8463173	4764	5962.5	1
KN006_v1	AL6G10970	scaffold_6_RagTag	340197	343722	3525	4407.5	1
KN006_v1	AL1G11800	scaffold_1_RagTag	678613	681351	2738	3423.75	1
KN006_v1	AL1G13710	scaffold_1_RagTag	1413144	1416197	3053	3810	1
KN006_v1	AL6G51420	scaffold_6_RagTag	23179338	23181504	2166	2703.75	1
KN006_v1	AL4G14860	scaffold_4_RagTag	2935767	2938476	2709	3381.25	1
KN006_v1	AL8G19860	scaffold_8_RagTag	8928252	8930077	1825	2268.75	1
