assembly	gene	scaffold	start	end	length	max_length	copy
KN003hexa_v0	AL4G22470	scaffold_4_RagTag	13160727	13164968	4241	5281.25	1
KN003hexa_v0	AL7G49290	scaffold_7_RagTag	25321173	25322944	1771	2215	1
KN003hexa_v0	AL5G14830	scaffold_5_RagTag	2560539	2562648	2109	2908.75	1
KN003hexa_v0	AL1G38960	scaffold_1_RagTag	11432262	11433619	1357	1721.25	1
KN003hexa_v0	AL7G37080	scaffold_7_RagTag	11337471	11339443	1972	2473.75	1
KN003hexa_v0	AL7G29360	scaffold_7_RagTag	7780770	7783184	2414	3018.75	1
KN003hexa_v0	AL4G35580	scaffold_4_RagTag	19725283	19726314	1031	1287.5	1
KN003hexa_v0	AL3G22630	scaffold_3_RagTag	4761549	4762514	965	1207.5	1
KN003hexa_v0	AL6G36570	scaffold_6_RagTag	10820667	10821243	576	727.5	1
KN003hexa_v0	AL6G40140	scaffold_6_RagTag	13264560	13278450	13890	14951.25	1
KN003hexa_v0	AL1G56960	scaffold_1_RagTag	26094050	26095944	1894	2368.75	1
KN003hexa_v0	AL8G11370	scaffold_8_RagTag	582419	587234	4815	6021.25	1
KN003hexa_v0	AL2G37500	scaffold_2_RagTag	20508207	20517819	9612	12023.75	1
KN003hexa_v0	AL3G47290	scaffold_3_RagTag	20709947	20712193	2246	2827.5	1
KN003hexa_v0	AL5G16540	scaffold_5_RagTag	3411320	3413317	1997	2497.5	1
KN003hexa_v0	AL8G17880	scaffold_8_RagTag	4528711	4535841	7130	8911.25	1
KN003hexa_v0	AL8G10660	scaffold_8_RagTag	267544	270727	3183	3978.75	1
KN003hexa_v0	AL3G16870	scaffold_3_RagTag	2560853	2562145	1292	1616.25	1
KN003hexa_v0	AL4G35500	scaffold_4_RagTag	19694156	19695182	1026	1283.75	1
KN003hexa_v0	AL4G10190	scaffold_4_RagTag	246554	247386	832	1041.25	1
KN003hexa_v0	AL1G40880	scaffold_1_RagTag	12270797	12274114	3317	4146.25	1
KN003hexa_v0	AL4G44420	scaffold_4_RagTag	23195060	23197233	2173	2601.25	1
KN003hexa_v0	AL1G44510	scaffold_1_RagTag	14060690	14062931	2241	2793.75	1
KN003hexa_v0	AL3G25980	scaffold_3_RagTag	5980674	5982498	1824	2281.25	1
KN003hexa_v0	AL7G52050	scaffold_7_RagTag	23789477	23791405	1928	2411.25	1
KN003hexa_v0	AL4G11740	scaffold_4_RagTag	981486	984160	2674	3343.75	1
KN003hexa_v0	AL4G11740	scaffold_4_RagTag	1081582	1084256	2674	3343.75	2
KN003hexa_v0	AL1G56790	scaffold_1_RagTag	25992167	25993253	1086	1361.25	1
KN003hexa_v0	AL2G29950	scaffold_2_RagTag	17358183	17360900	2717	3397.5	1
KN003hexa_v0	AL3G22540	scaffold_3_RagTag	4725129	4726015	886	1115	1
KN003hexa_v0	AL7G14700	scaffold_7_RagTag	1790581	1793328	2747	3436.25	1
KN003hexa_v0	AL7G17000	scaffold_7_RagTag	2755640	2758048	2408	3012.5	1
KN003hexa_v0	AL8G23980	scaffold_8_RagTag	11910046	11912604	2558	3198.75	1
KN003hexa_v0	AL1G44620	scaffold_1_RagTag	14115932	14119962	4030	5038.75	1
KN003hexa_v0	AL1G32880	scaffold_1_RagTag	8651115	8652387	1272	1592.5	1
KN003hexa_v0	AL3G41310	scaffold_3_RagTag	12888770	12890522	1752	2193.75	1
KN003hexa_v0	AL8G16570	scaffold_8_RagTag	3566060	3567852	1792	2277.5	1
KN003hexa_v0	AL2G25840	scaffold_2_RagTag	15201893	15205636	3743	4706.25	1
KN003hexa_v0	AL4G44060	scaffold_4_RagTag	23047247	23053787	6540	8181.25	1
KN003hexa_v0	AL6G36110	scaffold_6_RagTag	10456204	10458308	2104	2593.75	1
KN003hexa_v0	AL8G32740	scaffold_8_RagTag	16276322	16282445	6123	7657.5	1
KN003hexa_v0	AL1G40480	scaffold_1_RagTag	12105581	12112464	6883	8606.25	1
KN003hexa_v0	AL4G23330	scaffold_4_RagTag	14278091	14280925	2834	3543.75	1
KN003hexa_v0	AL6G24590	scaffold_6_RagTag	5482406	5485282	2876	3593.75	1
KN003hexa_v0	AL1G31800	scaffold_1_RagTag	8248928	8253698	4770	5962.5	1
KN003hexa_v0	AL6G10970	scaffold_6_RagTag	353980	357509	3529	4407.5	1
KN003hexa_v0	AL1G11800	scaffold_1_RagTag	683209	685946	2737	3423.75	1
KN003hexa_v0	AL1G13710	scaffold_1_RagTag	1367919	1370972	3053	3810	1
KN003hexa_v0	AL6G51420	scaffold_6_RagTag	24094871	24097015	2144	2703.75	1
KN003hexa_v0	AL4G14860	scaffold_4_RagTag	3135782	3138473	2691	3381.25	1
KN003hexa_v0	AL8G19860	scaffold_8_RagTag	8846372	8848166	1794	2268.75	1
