assembly	gene	scaffold	start	end	length	max_length	copy
73_3a_fixed_genome_15_1_24	AL4G22470	scaffold_4_RagTag	12147510	12151724	4214	5281.25	1
73_3a_fixed_genome_15_1_24	AL7G49290	scaffold_7_RagTag	24132039	24133804	1765	2215	1
73_3a_fixed_genome_15_1_24	AL5G14830	scaffold_5_RagTag	1976558	1978889	2331	2908.75	1
73_3a_fixed_genome_15_1_24	AL1G38960	scaffold_1_RagTag	10869127	10870428	1301	1721.25	1
73_3a_fixed_genome_15_1_24	AL7G37080	scaffold_7_RagTag	11402387	11404403	2016	2473.75	1
73_3a_fixed_genome_15_1_24	AL7G29360	scaffold_7_RagTag	7761825	7764194	2369	3018.75	1
73_3a_fixed_genome_15_1_24	AL4G35580	scaffold_4_RagTag	18704180	18705209	1029	1287.5	1
73_3a_fixed_genome_15_1_24	AL3G22630	scaffold_3_RagTag	4623569	4624525	956	1207.5	1
73_3a_fixed_genome_15_1_24	AL6G36570	scaffold_6_RagTag	10947827	10948404	577	727.5	1
73_3a_fixed_genome_15_1_24	AL6G40140	scaffold_6_RagTag	13256226	13268124	11898	14951.25	1
73_3a_fixed_genome_15_1_24	AL8G11370	scaffold_8_RagTag	529141	533960	4819	6021.25	1
73_3a_fixed_genome_15_1_24	AL2G37500	scaffold_3_RagTag	24567003	24576610	9607	12023.75	1
73_3a_fixed_genome_15_1_24	AL2G37500	scaffold_2_RagTag	19474845	19484452	9607	12023.75	2
73_3a_fixed_genome_15_1_24	AL3G47290	scaffold_3_RagTag	32365275	32367536	2261	2827.5	1
73_3a_fixed_genome_15_1_24	AL5G16540	scaffold_5_RagTag	2915650	2917680	2030	2497.5	1
73_3a_fixed_genome_15_1_24	AL8G17880	scaffold_8_RagTag	4496156	4503287	7131	8911.25	1
73_3a_fixed_genome_15_1_24	AL8G10660	scaffold_8_RagTag	172267	175441	3174	3978.75	1
73_3a_fixed_genome_15_1_24	AL3G16870	scaffold_3_RagTag	2508500	2509690	1190	1616.25	1
73_3a_fixed_genome_15_1_24	AL4G35500	scaffold_4_RagTag	18655028	18656028	1000	1283.75	1
73_3a_fixed_genome_15_1_24	AL4G10190	scaffold_4_RagTag	336241	337071	830	1041.25	1
73_3a_fixed_genome_15_1_24	AL1G40880	scaffold_1_RagTag	11694890	11698187	3297	4146.25	1
73_3a_fixed_genome_15_1_24	AL4G44420	scaffold_4_RagTag	22353907	22355926	2019	2601.25	1
73_3a_fixed_genome_15_1_24	AL1G44510	scaffold_1_RagTag	13416623	13418857	2234	2793.75	1
73_3a_fixed_genome_15_1_24	AL3G25980	scaffold_3_RagTag	5925077	5926897	1820	2281.25	1
73_3a_fixed_genome_15_1_24	AL7G52050	scaffold_7_RagTag	22456478	22458381	1903	2411.25	1
73_3a_fixed_genome_15_1_24	AL4G11740	scaffold_4_RagTag	959846	962311	2465	3343.75	1
73_3a_fixed_genome_15_1_24	AL1G56790	scaffold_1_RagTag	22539203	22540314	1111	1361.25	1
73_3a_fixed_genome_15_1_24	AL1G56790	scaffold_1_RagTag	22550200	22551235	1035	1361.25	2
73_3a_fixed_genome_15_1_24	AL2G29950	scaffold_3_RagTag	21385469	21388178	2709	3397.5	1
73_3a_fixed_genome_15_1_24	AL2G29950	scaffold_2_RagTag	16293311	16296020	2709	3397.5	2
73_3a_fixed_genome_15_1_24	AL3G22540	scaffold_3_RagTag	4580998	4581890	892	1115	1
73_3a_fixed_genome_15_1_24	AL7G14700	scaffold_7_RagTag	1786589	1789336	2747	3436.25	1
73_3a_fixed_genome_15_1_24	AL7G17000	scaffold_7_RagTag	2851415	2853823	2408	3012.5	1
73_3a_fixed_genome_15_1_24	AL8G23980	scaffold_8_RagTag	13473029	13475589	2560	3198.75	1
73_3a_fixed_genome_15_1_24	AL1G44620	scaffold_1_RagTag	13462983	13467015	4032	5038.75	1
73_3a_fixed_genome_15_1_24	AL1G32880	scaffold_1_RagTag	8489070	8490398	1328	1592.5	1
73_3a_fixed_genome_15_1_24	AL3G41310	scaffold_3_RagTag	12680943	12682710	1767	2193.75	1
73_3a_fixed_genome_15_1_24	AL8G16570	scaffold_8_RagTag	3606130	3607766	1636	2277.5	1
73_3a_fixed_genome_15_1_24	AL2G25840	scaffold_2_RagTag	14144116	14147858	3742	4706.25	1
73_3a_fixed_genome_15_1_24	AL4G44060	scaffold_4_RagTag	22193740	22200144	6404	8181.25	1
73_3a_fixed_genome_15_1_24	AL6G36110	scaffold_6_RagTag	10590793	10592884	2091	2593.75	1
73_3a_fixed_genome_15_1_24	AL8G32740	scaffold_8_RagTag	17589930	17596062	6132	7657.5	1
73_3a_fixed_genome_15_1_24	AL1G40480	scaffold_1_RagTag	11541696	11548577	6881	8606.25	1
73_3a_fixed_genome_15_1_24	AL4G23330	scaffold_4_RagTag	13247268	13250108	2840	3543.75	1
73_3a_fixed_genome_15_1_24	AL6G24590	scaffold_6_RagTag	5739637	5742500	2863	3593.75	1
73_3a_fixed_genome_15_1_24	AL1G31800	scaffold_1_RagTag	8091753	8096536	4783	5962.5	1
73_3a_fixed_genome_15_1_24	AL6G10970	scaffold_6_RagTag	341684	345200	3516	4407.5	1
73_3a_fixed_genome_15_1_24	AL1G11800	scaffold_1_RagTag	661780	664528	2748	3423.75	1
73_3a_fixed_genome_15_1_24	AL1G13710	scaffold_1_RagTag	1327215	1330247	3032	3810	1
73_3a_fixed_genome_15_1_24	AL6G51420	scaffold_6_RagTag	22683655	22685784	2129	2703.75	1
73_3a_fixed_genome_15_1_24	AL4G14860	scaffold_4_RagTag	2791037	2793733	2696	3381.25	1
73_3a_fixed_genome_15_1_24	AL8G19860	scaffold_8_RagTag	9075560	9077348	1788	2268.75	1
73_3a_fixed_genome_15_1_24	AL8G19860	scaffold_8_RagTag	10286444	10288276	1832	2268.75	2
