assembly	gene	scaffold	start	end	length	max_length	copy
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G22470	scaffold_2	9391486	9395713	4227	5281.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G49290	scaffold_5	8512900	8514646	1746	2215	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL5G14830	scaffold_5	1979596	1981947	2351	2908.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G38960	scaffold_1	8422962	8424263	1301	1721.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G37080	scaffold_7	11315562	11317574	2012	2473.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G29360	scaffold_7	7817005	7819388	2383	3018.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G35580	scaffold_4	21119372	21120401	1029	1287.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G22630	scaffold_3	4577633	4578599	966	1207.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G36570	scaffold_6	12763558	12764133	575	727.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL6G40140	scaffold_6	15037311	15049079	11768	14951.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G11370	scaffold_8	533242	538061	4819	6021.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL2G37500	scaffold_2	23148106	23157730	9624	12023.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G47290	scaffold_3	18248754	18250990	2236	2827.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL5G16540	scaffold_5	2869503	2871516	2013	2497.5	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G17880	scaffold_8	4405093	4412214	7121	8911.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL8G10660	scaffold_8	217160	220323	3163	3978.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G16870	scaffold_3	2370989	2372282	1293	1616.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G35500	scaffold_4	21088637	21089663	1026	1283.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G10190	scaffold_4	234354	235185	831	1041.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G40880	scaffold_1	7584397	7587705	3308	4146.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G44420	scaffold_4	24731366	24733407	2041	2601.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G44510	scaffold_1	13916251	13918491	2240	2793.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL3G25980	scaffold_4	18583503	18585317	1814	2281.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL7G52050	scaffold_5	9968719	9970637	1918	2411.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL4G11740	scaffold_4	951104	953771	2667	3343.75	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL1G56790	scaffold_1	23477178	23478320	1142	1361.25	1
ALR.ragtag.scaffold_chr_15_1_24.masked	AL2G29950	scaffold_2	19693119	19695845	2726	3397.5	1
