assembly	gene	scaffold	start	end	length	max_length	copy
TE11_v2	AL4G22470	scaffold_4_RagTag	12098315	12102438	4123	5281.25	1
TE11_v2	AL7G49290	scaffold_7_RagTag	25986053	25987794	1741	2215	1
TE11_v2	AL5G14830	scaffold_5_RagTag	2330737	2333053	2316	2908.75	1
TE11_v2	AL1G38960	scaffold_1_RagTag	12204321	12205672	1351	1721.25	1
TE11_v2	AL7G37080	scaffold_7_RagTag	12514053	12516031	1978	2473.75	1
TE11_v2	AL7G29360	scaffold_7_RagTag	8417333	8419741	2408	3018.75	1
TE11_v2	AL4G35580	scaffold_4_RagTag	19221645	19222675	1030	1287.5	1
TE11_v2	AL3G22630	scaffold_3_RagTag	4665348	4666313	965	1207.5	1
TE11_v2	AL6G36570	scaffold_6_RagTag	11877881	11878460	579	727.5	1
TE11_v2	AL6G40140	scaffold_6_RagTag	14207902	14219806	11904	14951.25	1
TE11_v2	AL8G11370	scaffold_8_RagTag	717286	722108	4822	6021.25	1
TE11_v2	AL2G37500	scaffold_2_RagTag	21951822	21961433	9611	12023.75	1
TE11_v2	AL3G47290	scaffold_3_RagTag	21656153	21658400	2247	2827.5	1
TE11_v2	AL5G16540	scaffold_5_RagTag	3304543	3306565	2022	2497.5	1
TE11_v2	AL8G17880	scaffold_8_RagTag	5351132	5358271	7139	8911.25	1
TE11_v2	AL8G10660	scaffold_8_RagTag	237938	241117	3179	3978.75	1
TE11_v2	AL3G16870	scaffold_3_RagTag	2560533	2561821	1288	1616.25	1
TE11_v2	AL4G35500	scaffold_4_RagTag	19180142	19181168	1026	1283.75	1
TE11_v2	AL4G10190	scaffold_4_RagTag	155102	155936	834	1041.25	1
TE11_v2	AL1G40880	scaffold_1_RagTag	13108353	13111657	3304	4146.25	1
TE11_v2	AL4G44420	scaffold_4_RagTag	23409652	23411732	2080	2601.25	1
TE11_v2	AL1G44510	scaffold_1_RagTag	15108825	15111067	2242	2793.75	1
TE11_v2	AL3G25980	scaffold_3_RagTag	6032023	6033843	1820	2281.25	1
TE11_v2	AL7G52050	scaffold_7_RagTag	24374352	24376097	1745	2411.25	1
TE11_v2	AL4G11740	scaffold_4_RagTag	883335	885863	2528	3343.75	1
TE11_v2	AL1G56790	scaffold_1_RagTag	27783583	27784668	1085	1361.25	1
TE11_v2	AL2G29950	scaffold_2_RagTag	18659440	18662155	2715	3397.5	1
TE11_v2	AL3G22540	scaffold_3_RagTag	4629491	4630381	890	1115	1
TE11_v2	AL7G14700	scaffold_7_RagTag	1912831	1915586	2755	3436.25	1
TE11_v2	AL7G17000	scaffold_7_RagTag	3022690	3025087	2397	3012.5	1
TE11_v2	AL8G23980	scaffold_8_RagTag	13791833	13794392	2559	3198.75	1
TE11_v2	AL1G32880	scaffold_1_RagTag	9442476	9443805	1329	1592.5	1
TE11_v2	AL3G41310	scaffold_3_RagTag	13065580	13067179	1599	2193.75	1
TE11_v2	AL8G16570	scaffold_8_RagTag	4341108	4342930	1822	2277.5	1
TE11_v2	AL2G25840	scaffold_2_RagTag	16175517	16179269	3752	4706.25	1
TE11_v2	AL4G44060	scaffold_4_RagTag	23192924	23199458	6534	8181.25	1
TE11_v2	AL6G36110	scaffold_6_RagTag	11389141	11391232	2091	2593.75	1
TE11_v2	AL8G32740	scaffold_8_RagTag	18703843	18709962	6119	7657.5	1
TE11_v2	AL1G40480	scaffold_1_RagTag	12940793	12947663	6870	8606.25	1
TE11_v2	AL1G40480	scaffold_4_RagTag	20315830	20322589	6759	8606.25	2
TE11_v2	AL4G23330	scaffold_4_RagTag	13170665	13173485	2820	3543.75	1
TE11_v2	AL6G24590	scaffold_6_RagTag	5967683	5970545	2862	3593.75	1
TE11_v2	AL1G31800	scaffold_1_RagTag	9026525	9031842	5317	5962.5	1
TE11_v2	AL6G10970	scaffold_6_RagTag	406396	409953	3557	4407.5	1
TE11_v2	AL1G11800	scaffold_1_RagTag	958667	961368	2701	3423.75	1
TE11_v2	AL1G13710	scaffold_1_RagTag	1684113	1687166	3053	3810	1
TE11_v2	AL6G51420	scaffold_6_RagTag	25447716	25449843	2127	2703.75	1
TE11_v2	AL4G14860	scaffold_4_RagTag	2950666	2953389	2723	3381.25	1
TE11_v2	AL8G19860	scaffold_8_RagTag	10115487	10117254	1767	2268.75	1
