assembly	gene	scaffold	start	end	length	max_length	copy
KN005_v1	AL4G22470	scaffold_4_RagTag	11874102	11878343	4241	5281.25	1
KN005_v1	AL7G49290	scaffold_7_RagTag	25757170	25758941	1771	2215	1
KN005_v1	AL5G14830	scaffold_5_RagTag	2622990	2625317	2327	2908.75	1
KN005_v1	AL1G38960	scaffold_1_RagTag	11238710	11240067	1357	1721.25	1
KN005_v1	AL7G37080	scaffold_7_RagTag	11357767	11359742	1975	2473.75	1
KN005_v1	AL7G29360	scaffold_7_RagTag	7765718	7768132	2414	3018.75	1
KN005_v1	AL4G35580	scaffold_4_RagTag	18378577	18379607	1030	1287.5	1
KN005_v1	AL3G22630	scaffold_3_RagTag	4687566	4688531	965	1207.5	1
KN005_v1	AL6G36570	scaffold_6_RagTag	10659592	10660168	576	727.5	1
KN005_v1	AL6G40140	scaffold_6_RagTag	13139472	13151415	11943	14951.25	1
KN005_v1	AL1G56960	scaffold_1_RagTag	25647861	25649755	1894	2368.75	1
KN005_v1	AL8G11370	scaffold_8_RagTag	681243	686095	4852	6021.25	1
KN005_v1	AL2G37500	scaffold_2_RagTag	21070995	21080607	9612	12023.75	1
KN005_v1	AL3G47290	scaffold_3_RagTag	20264042	20266303	2261	2827.5	1
KN005_v1	AL5G16540	scaffold_5_RagTag	3468724	3470719	1995	2497.5	1
KN005_v1	AL8G17880	scaffold_8_RagTag	4601328	4608459	7131	8911.25	1
KN005_v1	AL8G10660	scaffold_8_RagTag	286048	289231	3183	3978.75	1
KN005_v1	AL3G16870	scaffold_3_RagTag	2474697	2475989	1292	1616.25	1
KN005_v1	AL4G35500	scaffold_4_RagTag	18336026	18337052	1026	1283.75	1
KN005_v1	AL4G10190	scaffold_4_RagTag	110525	111357	832	1041.25	1
KN005_v1	AL1G40880	scaffold_1_RagTag	12082175	12085492	3317	4146.25	1
KN005_v1	AL4G44420	scaffold_4_RagTag	21885996	21888076	2080	2601.25	1
KN005_v1	AL1G44510	scaffold_1_RagTag	13760111	13762352	2241	2793.75	1
KN005_v1	AL3G25980	scaffold_3_RagTag	5913628	5915428	1800	2281.25	1
KN005_v1	AL7G52050	scaffold_7_RagTag	24180767	24182553	1786	2411.25	1
KN005_v1	AL4G11740	scaffold_4_RagTag	762768	765442	2674	3343.75	1
KN005_v1	AL1G56790	scaffold_1_RagTag	25557782	25558869	1087	1361.25	1
KN005_v1	AL2G29950	scaffold_2_RagTag	17860942	17863643	2701	3397.5	1
KN005_v1	AL3G22540	scaffold_3_RagTag	4652568	4653440	872	1115	1
KN005_v1	AL7G14700	scaffold_7_RagTag	1784943	1787690	2747	3436.25	1
KN005_v1	AL7G17000	scaffold_7_RagTag	2737121	2739529	2408	3012.5	1
KN005_v1	AL8G23980	scaffold_8_RagTag	11920625	11923184	2559	3198.75	1
KN005_v1	AL1G44620	scaffold_1_RagTag	13818405	13822436	4031	5038.75	1
KN005_v1	AL1G32880	scaffold_1_RagTag	8648292	8649564	1272	1592.5	1
KN005_v1	AL3G41310	scaffold_3_RagTag	12655746	12657500	1754	2193.75	1
KN005_v1	AL8G16570	scaffold_8_RagTag	3688614	3690290	1676	2277.5	1
KN005_v1	AL2G25840	scaffold_2_RagTag	15609762	15613544	3782	4706.25	1
KN005_v1	AL4G44060	scaffold_4_RagTag	21735301	21741841	6540	8181.25	1
KN005_v1	AL6G36110	scaffold_6_RagTag	10360571	10362662	2091	2593.75	1
KN005_v1	AL8G32740	scaffold_8_RagTag	16106140	16112268	6128	7657.5	1
KN005_v1	AL1G40480	scaffold_1_RagTag	11910932	11917792	6860	8606.25	1
KN005_v1	AL1G40480	scaffold_4_RagTag	19354299	19361430	7131	8606.25	2
KN005_v1	AL4G23330	scaffold_4_RagTag	12909081	12911915	2834	3543.75	1
KN005_v1	AL6G24590	scaffold_6_RagTag	5455115	5458003	2888	3593.75	1
KN005_v1	AL1G31800	scaffold_1_RagTag	8258571	8263327	4756	5962.5	1
KN005_v1	AL6G10970	scaffold_6_RagTag	340449	343975	3526	4407.5	1
KN005_v1	AL1G11800	scaffold_1_RagTag	702506	705243	2737	3423.75	1
KN005_v1	AL1G13710	scaffold_1_RagTag	1415237	1418282	3045	3810	1
KN005_v1	AL6G51420	scaffold_6_RagTag	23357892	23360036	2144	2703.75	1
KN005_v1	AL4G14860	scaffold_4_RagTag	2764239	2766931	2692	3381.25	1
KN005_v1	AL8G19860	scaffold_8_RagTag	8816326	8818120	1794	2268.75	1
