assembly	gene	scaffold	start	end	length	max_length	copy
NT9_v2	AL4G22470	scaffold_4_RagTag	12735104	12739345	4241	5281.25	1
NT9_v2	AL7G49290	scaffold_7_RagTag	26768429	26770176	1747	2215	1
NT9_v2	AL5G14830	scaffold_5_RagTag	2385032	2387361	2329	2908.75	1
NT9_v2	AL1G38960	scaffold_1_RagTag	11825193	11826548	1355	1721.25	1
NT9_v2	AL7G37080	scaffold_7_RagTag	12598697	12600682	1985	2473.75	1
NT9_v2	AL7G29360	scaffold_7_RagTag	8552235	8554643	2408	3018.75	1
NT9_v2	AL4G35580	scaffold_4_RagTag	20400046	20401076	1030	1287.5	1
NT9_v2	AL3G22630	scaffold_3_RagTag	4822638	4823603	965	1207.5	1
NT9_v2	AL6G36570	scaffold_6_RagTag	12303754	12304342	588	727.5	1
NT9_v2	AL6G40140	scaffold_6_RagTag	14818403	14830869	12466	14951.25	1
NT9_v2	AL8G11370	scaffold_8_RagTag	528285	533175	4890	6021.25	1
NT9_v2	AL2G37500	scaffold_2_RagTag	23802364	23811973	9609	12023.75	1
NT9_v2	AL3G47290	scaffold_3_RagTag	21500720	21502965	2245	2827.5	1
NT9_v2	AL5G16540	scaffold_5_RagTag	3374250	3376229	1979	2497.5	1
NT9_v2	AL8G17880	scaffold_8_RagTag	5145543	5152681	7138	8911.25	1
NT9_v2	AL8G10660	scaffold_8_RagTag	239848	243035	3187	3978.75	1
NT9_v2	AL3G16870	scaffold_3_RagTag	2576967	2578255	1288	1616.25	1
NT9_v2	AL4G35500	scaffold_4_RagTag	20367605	20368631	1026	1283.75	1
NT9_v2	AL4G10190	scaffold_4_RagTag	248497	249259	762	1041.25	1
NT9_v2	AL1G40880	scaffold_1_RagTag	12778328	12781649	3321	4146.25	1
NT9_v2	AL4G44420	scaffold_4_RagTag	24276828	24278997	2169	2601.25	1
NT9_v2	AL1G44510	scaffold_1_RagTag	14528541	14530783	2242	2793.75	1
NT9_v2	AL3G25980	scaffold_3_RagTag	6247998	6249822	1824	2281.25	1
NT9_v2	AL7G52050	scaffold_7_RagTag	25142272	25144019	1747	2411.25	1
NT9_v2	AL4G11740	scaffold_4_RagTag	917211	919852	2641	3343.75	1
NT9_v2	AL1G56790	scaffold_1_RagTag	26614600	26615685	1085	1361.25	1
NT9_v2	AL2G29950	scaffold_2_RagTag	20424386	20427096	2710	3397.5	1
NT9_v2	AL3G22540	scaffold_3_RagTag	4767947	4768835	888	1115	1
NT9_v2	AL7G14700	scaffold_7_RagTag	1939596	1942343	2747	3436.25	1
NT9_v2	AL7G17000	scaffold_7_RagTag	3054941	3057338	2397	3012.5	1
NT9_v2	AL8G23980	scaffold_8_RagTag	12613594	12616151	2557	3198.75	1
NT9_v2	AL1G44620	scaffold_1_RagTag	14585771	14589805	4034	5038.75	1
NT9_v2	AL1G32880	scaffold_1_RagTag	9212650	9213976	1326	1592.5	1
NT9_v2	AL3G41310	scaffold_3_RagTag	13476575	13478353	1778	2193.75	1
NT9_v2	AL8G16570	scaffold_8_RagTag	4030911	4032737	1826	2277.5	1
NT9_v2	AL2G25840	scaffold_2_RagTag	18003699	18007421	3722	4706.25	1
NT9_v2	AL4G44060	scaffold_4_RagTag	24079976	24086525	6549	8181.25	1
NT9_v2	AL6G36110	scaffold_6_RagTag	11854972	11857064	2092	2593.75	1
NT9_v2	AL8G32740	scaffold_8_RagTag	17222304	17228434	6130	7657.5	1
NT9_v2	AL1G40480	scaffold_1_RagTag	12576998	12583843	6845	8606.25	1
NT9_v2	AL1G40480	scaffold_4_RagTag	21450089	21456508	6419	8606.25	2
NT9_v2	AL4G23330	scaffold_4_RagTag	14013033	14015874	2841	3543.75	1
NT9_v2	AL6G24590	scaffold_6_RagTag	6302717	6305580	2863	3593.75	1
NT9_v2	AL1G31800	scaffold_1_RagTag	8756364	8761153	4789	5962.5	1
NT9_v2	AL6G10970	scaffold_6_RagTag	407303	410805	3502	4407.5	1
NT9_v2	AL1G11800	scaffold_1_RagTag	746379	749104	2725	3423.75	1
NT9_v2	AL1G13710	scaffold_1_RagTag	1505727	1508774	3047	3810	1
NT9_v2	AL6G51420	scaffold_6_RagTag	26037069	26039210	2141	2703.75	1
NT9_v2	AL8G19860	scaffold_8_RagTag	9279001	9280785	1784	2268.75	1
