assembly	gene	scaffold	start	end	length	max_length	copy
NT1_v2	AL4G22470	scaffold_4	13536450	13540525	4075	5281.25	1
NT1_v2	AL7G49290	scaffold_7	24953582	24955353	1771	2215	1
NT1_v2	AL5G14830	scaffold_5	2125592	2127894	2302	2908.75	1
NT1_v2	AL1G38960	scaffold_1	11192506	11193807	1301	1721.25	1
NT1_v2	AL7G37080	scaffold_7	11260355	11262341	1986	2473.75	1
NT1_v2	AL7G29360	scaffold_7	7793943	7796333	2390	3018.75	1
NT1_v2	AL4G35580	scaffold_4	19941587	19942619	1032	1287.5	1
NT1_v2	AL3G22630	scaffold_3	4480329	4481294	965	1207.5	1
NT1_v2	AL6G36570	scaffold_6	10631006	10631582	576	727.5	1
NT1_v2	AL6G40140	scaffold_6	12802972	12814898	11926	14951.25	1
NT1_v2	AL8G11370	scaffold_8	536584	541398	4814	6021.25	1
NT1_v2	AL2G37500	scaffold_2	18921488	18931145	9657	12023.75	1
NT1_v2	AL3G47290	scaffold_3	23347965	23350224	2259	2827.5	1
NT1_v2	AL5G16540	scaffold_5	2975759	2977781	2022	2497.5	1
NT1_v2	AL8G17880	scaffold_8	4451297	4458438	7141	8911.25	1
NT1_v2	AL8G10660	scaffold_8	217919	221096	3177	3978.75	1
NT1_v2	AL4G35500	scaffold_4	19888851	19889872	1021	1283.75	1
NT1_v2	AL4G10190	scaffold_4	216034	216862	828	1041.25	1
NT1_v2	AL1G40880	scaffold_1	12090562	12093884	3322	4146.25	1
NT1_v2	AL4G44420	scaffold_4	23399522	23401693	2171	2601.25	1
NT1_v2	AL1G44510	scaffold_1	13803991	13806234	2243	2793.75	1
NT1_v2	AL3G25980	scaffold_3	5747050	5748874	1824	2281.25	1
NT1_v2	AL7G52050	scaffold_7	23473549	23475338	1789	2411.25	1
NT1_v2	AL4G11740	scaffold_4	966528	969263	2735	3343.75	1
NT1_v2	AL1G56790	scaffold_1	24643868	24645016	1148	1361.25	1
NT1_v2	AL2G29950	scaffold_2	15878809	15881525	2716	3397.5	1
NT1_v2	AL3G22540	scaffold_3	4432545	4433435	890	1115	1
NT1_v2	AL7G14700	scaffold_7	1846143	1848890	2747	3436.25	1
NT1_v2	AL7G17000	scaffold_7	2842819	2845228	2409	3012.5	1
NT1_v2	AL8G23980	scaffold_8	12044064	12046618	2554	3198.75	1
NT1_v2	AL1G32880	scaffold_1	8590194	8591434	1240	1592.5	1
NT1_v2	AL3G41310	scaffold_3	12974791	12976545	1754	2193.75	1
NT1_v2	AL8G16570	scaffold_8	3593772	3595611	1839	2277.5	1
NT1_v2	AL2G25840	scaffold_2	13691619	13695366	3747	4706.25	1
NT1_v2	AL4G44060	scaffold_4	23227939	23234484	6545	8181.25	1
NT1_v2	AL6G36110	scaffold_6	10261100	10263193	2093	2593.75	1
NT1_v2	AL8G32740	scaffold_8	16398374	16404385	6011	7657.5	1
NT1_v2	AL1G40480	scaffold_1	11932631	11939465	6834	8606.25	1
NT1_v2	AL1G40480	scaffold_4	20870555	20877220	6665	8606.25	2
NT1_v2	AL4G23330	scaffold_4	14561125	14564026	2901	3543.75	1
NT1_v2	AL6G24590	scaffold_6	5340825	5343686	2861	3593.75	1
NT1_v2	AL1G31800	scaffold_1	8178368	8183142	4774	5962.5	1
NT1_v2	AL6G10970	scaffold_6	357131	360651	3520	4407.5	1
NT1_v2	AL1G11800	scaffold_1	661395	664119	2724	3423.75	1
NT1_v2	AL1G13710	scaffold_1	1344983	1348034	3051	3810	1
NT1_v2	AL6G51420	scaffold_6	24801067	24803210	2143	2703.75	1
NT1_v2	AL4G14860	scaffold_4	3001030	3003702	2672	3381.25	1
NT1_v2	AL8G19860	scaffold_8	8997278	8999066	1788	2268.75	1
