"family_id","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","technical_var","q.value"
"OG0000009",0.692960673551081,0.307494121826065,2.25357372503874,0.0377148644050921,0.63499577954242,0.570583270049905,"busco_complete_pct",0.330300071432854
"OG0000012",0.452127610622509,0.459092537447352,0.984828926073227,0.338518059544636,0.186374190297912,0.0427931650563669,"busco_complete_pct",0.694307448657875
"OG0000015",-0.344802776273346,0.330848012671439,-1.04217877414233,0.311923943337324,0.577446882106629,0.502878684831328,"busco_complete_pct",0.688974863854968
"OG0000016",0.62793508123239,0.472692911912105,1.32842076834262,0.201597756331182,0.137453673031609,-0.0147603846686959,"busco_complete_pct",0.591215396966346
"OG0000022",-0.441586614693006,0.392056628717146,-1.12633375473826,0.27567352088923,0.406635100236647,0.301923647337232,"busco_complete_pct",0.65188679645571
"OG0000024",0.302222267338171,0.439531648858807,0.687600695246533,0.500978773908291,0.254230608687881,0.122624245515154,"busco_complete_pct",0.825383061930873
"OG0000027",0.199357483698103,0.397544153683752,0.501472558081417,0.62247035880781,0.389908474898908,0.28224526458695,"busco_complete_pct",0.856962617262807
"OG0000029",0.0235375724616582,0.377940256296587,0.0622785534737723,0.951067387146072,0.448595181996557,0.351288449407714,"busco_complete_pct",0.960625853348545
"OG0000030",0.145613819646478,0.503088081400228,0.289440010666117,0.775744960744988,0.02296008281162,-0.149458726103977,"busco_complete_pct",0.911840567893232
"OG0000038",-0.391190169026722,0.454532165125631,-0.860643534255929,0.401409999973875,0.202458128088721,0.06171544481026,"busco_complete_pct",0.747068611062489
"OG0000039",0.409360061773805,0.246596588360834,1.66003943726426,0.115238230007377,0.765253904312088,0.723828122720103,"busco_complete_pct",0.488728692279975
"OG0000040",-0.791657610454145,0.362898157711126,-2.18148699196297,0.0434773958778188,0.491613772237761,0.401898555573836,"busco_complete_pct",0.349558262857663
"OG0000042",-0.286979722132631,0.235144498465208,-1.22043987422947,0.23895741822767,0.786551113003069,0.748883662356552,"busco_complete_pct",0.631979487681075
"OG0000045",-0.0350061057197161,0.464422994585716,-0.0753754790951792,0.940795881214505,0.167370720298924,0.0204361415281455,"busco_complete_pct",0.95505036426321
"OG0000046",0.665501960006063,0.352432485467633,1.8883104919316,0.0761718588753131,0.520513796633889,0.435898584275164,"busco_complete_pct",0.437444103826798
"OG0000047",0.21477103999953,0.494392573516785,0.434413968785553,0.669451503819867,0.0564430305465561,-0.110067022886405,"busco_complete_pct",0.867164358603001
"OG0000049",0.648698136867138,0.371856249096949,1.7444863127687,0.0991251562732388,0.466205101926612,0.372006002266602,"busco_complete_pct",0.486439333226643
"OG0000054",0.730749613914038,0.410349613245556,1.78079761824157,0.0928217328352477,0.34997163690812,0.235260749303671,"busco_complete_pct",0.486439333226643
"OG0000060",1.03356022165514,0.406585666006025,2.54204785871576,0.0210513722171038,0.36184176563121,0.249225606624953,"busco_complete_pct",0.235073656424326
"OG0000065",0.122316991824429,0.396806304491456,0.30825365030727,0.761634425178246,0.392171055225716,0.28490712379496,"busco_complete_pct",0.91124118726683
"OG0000075",-0.051308468940928,0.488136872651663,-0.105110824065,0.917518116639148,0.0801701927087511,-0.0821527144602927,"busco_complete_pct",0.950624440435406
"OG0000077",-0.239835380633324,0.469312848294874,-0.511035190075669,0.615899138681373,0.149745110691048,-0.000299869775238326,"busco_complete_pct",0.854916053421497
"OG0000083",-0.700793793773331,0.432778938439555,-1.61928812039731,0.123786404971559,0.276969721673631,0.149376143145448,"busco_complete_pct",0.497621347985669
"OG0000086",0.236040287440034,0.481866044347368,0.489846276177694,0.630504026190646,0.103651496118017,-0.0545276516258628,"busco_complete_pct",0.862117750097414
"OG0000087",-0.51072670962669,0.459979603311038,-1.11032468820435,0.282317952247621,0.183226951338059,0.0390905309859514,"busco_complete_pct",0.65983614420665
"OG0000090",-0.298415826273993,0.431983228972302,-0.690804193912646,0.499013300661799,0.279626011486138,0.152501189983691,"busco_complete_pct",0.825383061930873
"OG0000093",-0.489936104442862,0.307190798199644,-1.5948918630188,0.129157662656521,0.635715531820936,0.571430037436396,"busco_complete_pct",0.504960104791892
"OG0000095",-0.462854176970867,0.494932107585287,-0.935187210280366,0.362787010125268,0.0543824861946587,-0.112491192712166,"busco_complete_pct",0.721982069655237
"OG0000096",0.699124027541824,0.420923449760836,1.66092914979923,0.115057380676984,0.316040332995448,0.195341568229939,"busco_complete_pct",0.488728692279975
"OG0000103",0.116191306786007,0.254858449637738,0.455905256236016,0.654228036986131,0.749260749267475,0.70501264619703,"busco_complete_pct",0.867164358603001
"OG0000106",0.137152756643976,0.368156873713568,0.372538899682974,0.714095434990404,0.476773084138109,0.384438922515422,"busco_complete_pct",0.886551797663997
"OG0000107",0.0664445324624389,0.225265587807671,0.294960864236256,0.771595601749929,0.804109238023348,0.769540280027469,"busco_complete_pct",0.911840567893232
"OG0000118",0.0372967247829539,0.228179005889443,0.163453796450603,0.87208859524552,0.79900945980614,0.7635405409484,"busco_complete_pct",0.932035990848514
"OG0000126",0.0245458598543865,0.493430874742284,0.0497452857347175,0.960905166862602,0.0601102985016091,-0.105752589998107,"busco_complete_pct",0.965709692696915
