qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G33540	CP087126.2	100	2603	0	0	1	2603	12183985	12186587	0	4807	GCA_020911765.2_ASM2091176v2_genomic
AT1G33540	CP087130.2	83.621	116	19	0	1858	1973	17406511	17406396	2.53e-22	110	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	100	3497	0	0	1	3497	29749615	29753111	0	6458	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	86.679	1081	99	30	2436	3497	29764720	29765774	0	1157	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	86.534	958	85	20	2556	3497	29754987	29755916	0	1014	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	84.041	1084	104	34	2436	3487	29758311	29759357	0	979	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	83.099	639	63	28	2436	3049	29761549	29762167	1.02e-151	540	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	89.25	400	41	2	3099	3497	29762246	29762644	1.73e-139	499	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	77.874	696	96	34	365	1027	29756971	29757641	2.35e-103	379	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	75.976	666	103	27	382	1031	29753560	29754184	1.13e-76	291	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	75.909	660	95	32	382	1022	29760263	29760877	2.45e-73	279	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	77.076	301	44	15	1607	1900	29761273	29761555	2.01e-34	150	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	87.603	121	13	1	364	484	29763391	29763509	4.34e-31	139	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	72.178	629	116	41	1296	1900	29764133	29764726	1.56e-30	137	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087126.2	76.847	203	37	9	1294	1488	29754255	29754455	4.4e-21	106	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087130.2	84.194	968	104	21	2556	3497	17406711	17405767	0	894	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087130.2	87.432	549	49	14	2829	3370	17409745	17409210	5.92e-174	614	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087130.2	76.846	298	46	13	1610	1900	17407233	17406952	2.59e-33	147	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087130.2	89.32	103	11	0	382	484	17408435	17408333	2.61e-28	130	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087128.1	78.723	658	86	41	2405	3036	3256526	3255897	1.09e-106	390	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087128.1	85.804	317	34	9	3109	3417	3255464	3255151	3.1e-87	326	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087128.1	94.915	59	3	0	3342	3400	3904333	3904391	3.43e-17	93.5	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087128.1	94.915	59	3	0	3342	3400	3907297	3907355	3.43e-17	93.5	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	73.601	697	130	34	2740	3425	12941568	12940915	5.42e-55	219	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	73.251	486	78	31	380	838	12957582	12957122	2.61e-28	130	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	77.056	231	37	11	386	610	12940059	12939839	5.65e-25	119	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	76.016	246	39	13	379	618	12964326	12964095	3.4e-22	110	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	87.234	94	12	0	386	479	12951760	12951667	1.22e-21	108	GCA_020911765.2_ASM2091176v2_genomic
AT1G73270	CP087127.2	75.728	206	42	5	405	607	12919236	12919036	2.65e-18	97.1	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	100	2673	0	0	1	2673	29753244	29755916	0	4937	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	82.952	2270	245	57	467	2673	29763584	29765774	0	1917	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	80.444	2250	261	82	52	2220	29760017	29762168	0	1552	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	86.534	958	85	20	1744	2673	29752170	29753111	0	1014	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	85.655	962	87	21	1740	2664	29758411	29759358	0	965	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	76.581	1486	191	83	260	1645	29756933	29758361	0	671	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	86.199	442	55	2	2232	2673	29762209	29762644	7.99e-132	473	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	75.976	666	103	27	317	941	29749996	29750645	8.63e-77	291	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087126.2	76.847	203	37	9	1012	1212	29750908	29751102	3.36e-21	106	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087130.2	82.502	1023	108	29	1691	2673	17406758	17405767	0	832	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087130.2	79.967	1218	165	49	470	1648	17408081	17406904	0	824	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087130.2	88.519	540	39	6	2024	2546	17409743	17409210	1.25e-179	632	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087130.2	86.052	423	36	9	71	488	17408666	17408262	1.36e-119	433	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	76.424	632	96	38	1594	2206	3256494	3255897	2.4e-77	292	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	82.812	320	41	12	2278	2590	3255466	3255154	8.7e-72	274	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	86.364	154	21	0	2277	2430	3904116	3904269	4.22e-40	169	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	85.526	152	22	0	2278	2429	3907081	3907232	2.54e-37	159	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	94.828	58	3	0	2520	2577	3904335	3904392	9.4e-17	91.6	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	94.828	58	3	0	2520	2577	3907299	3907356	9.4e-17	91.6	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087128.1	81.707	82	15	0	2122	2203	3903962	3904043	4.4e-10	69.4	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087127.2	73.061	490	104	19	2121	2601	12961196	12960726	5.5e-34	148	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087127.2	76.471	289	48	9	1932	2202	12937439	12937153	3.31e-31	139	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087127.2	81.818	132	23	1	802	933	12963459	12963329	2.59e-22	110	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087127.2	90.667	75	7	0	2120	2194	12941366	12941292	1.56e-19	100	GCA_020911765.2_ASM2091176v2_genomic
AT1G73280	CP087127.2	85.135	74	11	0	2121	2194	12948779	12948706	2.63e-12	76.8	GCA_020911765.2_ASM2091176v2_genomic
AT1G73290	CP087126.2	100	2607	0	0	1	2607	29756762	29759368	0	4815	GCA_020911765.2_ASM2091176v2_genomic
AT1G73290	CP087126.2	82.088	2289	261	95	372	2606	29763584	29765777	0	1818	GCA_020911765.2_ASM2091176v2_genomic
AT1G73290	CP087126.2	84.041	1084	104	34	1550	2596	29752050	29753101	0	979	GCA_020911765.2_ASM2091176v2_genomic
AT1G73290	CP087126.2	85.509	973	87	22	1650	2605	29754983	29755918	0	966	GCA_020911765.2_ASM2091176v2_genomic
AT1G73290	CP087126.2	82.143	924	104	37	1278	2167	29761271	29762167	0	736	GCA_020911765.2_ASM2091176v2_genomic
