qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G14800	CP087126.2	100	2987	0	0	1	2987	5103224	5106210	0	5517	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087126.2	98.969	873	8	1	1	873	22524757	22523886	0	1561	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087126.2	96.786	560	17	1	872	1431	5102609	5103167	0	933	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087126.2	93.373	332	16	1	871	1202	22517493	22517168	1.15e-135	486	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087126.2	97.156	211	6	0	1224	1434	22525021	22524811	9.39e-97	357	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087130.2	96.588	1876	51	4	871	2742	5658048	5659914	0	3097	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	96.049	1316	36	6	1435	2742	12072138	12073445	0	2128	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	98.434	830	11	2	44	873	12064275	12065102	0	1459	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	81.978	738	110	22	1435	2166	12639224	12639944	3.04e-171	604	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	94.805	231	10	2	2	231	18463131	18463360	2.61e-97	359	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	98.193	166	3	0	1217	1382	12064110	12064275	9.66e-77	291	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087128.1	100	73	0	0	801	873	12065541	12065469	4.79e-30	135	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	95.963	1313	41	6	1435	2742	18024315	18023010	0	2121	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	92.606	284	20	1	1656	1939	3161720	3161438	9.19e-112	407	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	91.579	285	22	2	1656	1939	3137369	3137086	2.57e-107	392	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	86.859	312	33	6	2190	2497	3239082	3239389	2.63e-92	342	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	96.61	59	1	1	2440	2497	3239382	3239440	2.26e-18	97.1	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	96.491	57	2	0	2440	2496	3239433	3239489	8.13e-18	95.3	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087127.2	83.168	101	10	2	2012	2112	3237848	3237941	4.89e-15	86.1	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087129.2	96.356	1180	25	6	1565	2742	18505003	18506166	0	1925	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP087129.2	91.561	237	15	1	871	1107	18504774	18505005	3.43e-86	322	GCA_020911765.2_ASM2091176v2_genomic
AT3G30730	CP087128.1	100	849	0	0	1	849	12364422	12365270	0	1568	GCA_020911765.2_ASM2091176v2_genomic
AT3G30730	CP087128.1	82.773	238	22	9	17	252	12371167	12371387	2.17e-48	195	GCA_020911765.2_ASM2091176v2_genomic
AT3G30730	CP087130.2	79.659	821	130	22	7	808	10819267	10820069	2.4e-157	556	GCA_020911765.2_ASM2091176v2_genomic
AT3G30730	CP087127.2	76.699	618	75	32	66	668	8587775	8588338	5.82e-74	279	GCA_020911765.2_ASM2091176v2_genomic
AT1G14800	CP086744.1	98.027	2991	20	9	1	2987	5104567	5107522	0	5160	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	97.07	1877	45	5	871	2743	12208190	12210060	0	3153	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	94.819	1216	33	8	1533	2742	23885048	23886239	0	1869	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	99.084	873	7	1	1	873	20761771	20760900	0	1567	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	96.786	560	18	0	872	1431	5103951	5104510	0	935	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	93.976	332	14	1	871	1202	20754511	20754186	4.86e-139	497	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	97.156	211	6	0	1224	1434	20762035	20761825	8.6e-97	357	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	100	67	0	0	1435	1501	23884989	23885055	9.5e-27	124	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086744.1	100	50	0	0	1217	1266	23884560	23884609	2.68e-17	93.5	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	96.347	1314	36	5	1435	2742	12238739	12240046	0	2150	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	98.282	873	14	1	1	873	12230877	12231748	0	1528	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	94.414	555	24	2	1806	2360	11120828	11120281	0	846	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	81.978	738	110	22	1435	2166	12818357	12819077	2.78e-171	604	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	98.14	215	4	0	1217	1431	12230606	12230820	2.37e-102	375	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	91.797	256	20	1	2457	2712	11120283	11120029	3.09e-96	355	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	94.348	230	11	1	2	231	16164562	16164789	4e-95	351	GCA_024498495.1_ASM2449849v1_genomic
AT1G14800	CP086746.1	97.297	74	1	1	801	873	12232188	12232115	9.5e-27	124	GCA_024498495.1_ASM2449849v1_genomic
