qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT3G58820	CP087128.1	100	2149	0	0	1	2149	24434043	24436191	0	3969	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	80.132	911	149	21	300	1197	24481145	24482036	0	651	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	83.994	656	85	9	1485	2129	24474476	24473830	1.3e-173	612	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	85.532	470	60	8	1474	1939	24482397	24482862	2.96e-135	484	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	77.927	521	92	18	1435	1939	24463731	24463218	8.9e-81	303	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	80.347	346	68	0	418	763	24451680	24451335	1.51e-68	263	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	75.381	459	82	19	1498	1930	24455559	24456012	2.01e-47	193	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087128.1	75.41	427	88	15	1484	1904	24453454	24453869	7.23e-47	191	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087130.2	82.137	571	80	15	1484	2043	18471506	18472065	8.29e-131	470	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087130.2	83.437	483	68	9	1484	1959	18474724	18475201	2.34e-121	438	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP087130.2	75.743	808	151	28	421	1198	18476923	18477715	4.02e-99	364	GCA_020911765.2_ASM2091176v2_genomic
AT3G58820	CP086746.1	99.814	2149	0	1	1	2149	22114185	22116329	0	3943	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	80.241	911	148	21	300	1197	22161225	22162116	0	656	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	83.994	656	85	9	1485	2129	22154557	22153911	1.19e-173	612	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	85.532	470	60	8	1474	1939	22162477	22162942	2.71e-135	484	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	78.077	520	90	19	1435	1939	22143805	22143295	6.3e-82	307	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	80.636	346	67	0	418	763	22131784	22131439	2.97e-70	268	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	75.694	432	88	15	1484	1909	22133558	22133978	1.1e-49	200	GCA_024498495.1_ASM2449849v1_genomic
AT3G58820	CP086746.1	75.381	459	82	19	1498	1930	22135663	22136116	1.84e-47	193	GCA_024498495.1_ASM2449849v1_genomic
