qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT2G25440	CP087127.2	100	2668	0	0	1	2668	13988845	13991512	0	4927	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087127.2	80.472	2668	478	21	24	2664	17025299	17022648	0	2001	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087127.2	80.425	2682	472	38	1	2660	17180753	17178103	0	1995	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087127.2	79.264	2093	396	33	569	2647	17196512	17198580	0	1426	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087127.2	77.967	2115	408	39	569	2660	17190149	17192228	0	1271	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087127.2	80.653	827	147	12	1846	2665	17182747	17181927	1.61e-178	628	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087128.1	78.356	2652	509	53	10	2632	9126108	9123493	0	1657	GCA_020911765.2_ASM2091176v2_genomic
AT2G25440	CP087128.1	78.318	2652	513	50	10	2632	9115412	9112794	0	1655	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	100	2846	0	0	1	2846	17022468	17025313	0	5256	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	80.33	2725	486	28	128	2832	13991562	13988868	0	2017	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	80.264	2726	465	55	139	2836	17178054	17180734	0	1986	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	79.403	2112	380	32	198	2297	17198580	17196512	0	1439	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	79.154	1938	339	47	394	2297	17192055	17190149	0	1280	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	79.863	874	143	24	154	1020	17181900	17182747	2.24e-172	608	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087127.2	79.381	485	90	8	2354	2830	17196749	17196267	1.51e-89	333	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087128.1	78.024	2753	526	61	102	2826	9116595	9119296	0	1659	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087128.1	77.862	2760	540	57	102	2835	9112687	9115401	0	1646	GCA_020911765.2_ASM2091176v2_genomic
AT2G32680	CP087128.1	78.521	2570	482	57	211	2751	9105815	9108343	0	1624	GCA_020911765.2_ASM2091176v2_genomic
AT2G33020	CP087127.2	100	2720	0	0	1	2720	17178034	17180753	0	5024	GCA_020911765.2_ASM2091176v2_genomic
AT2G33020	CP087127.2	80.418	2681	474	36	70	2720	13991504	13988845	0	1995	GCA_020911765.2_ASM2091176v2_genomic
