qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT4G31640	CP087129.2	100	1521	0	0	1	1521	18844402	18845922	0	2809	GCA_020911765.2_ASM2091176v2_genomic
AT4G31640	CP087129.2	87.893	1305	136	10	1	1291	18847179	18848475	0	1515	GCA_020911765.2_ASM2091176v2_genomic
AT4G31640	CP087129.2	77.469	972	179	25	122	1067	18858176	18857219	9.43e-154	545	GCA_020911765.2_ASM2091176v2_genomic
AT4G31650	CP087129.2	100	2561	0	0	1	2561	18847124	18849684	0	4730	GCA_020911765.2_ASM2091176v2_genomic
AT4G31650	CP087129.2	87.66	1329	138	14	36	1352	18844378	18845692	0	1522	GCA_020911765.2_ASM2091176v2_genomic
AT4G31650	CP087129.2	86.874	579	61	7	1353	1924	18850738	18851308	3.32e-180	634	GCA_020911765.2_ASM2091176v2_genomic
AT4G31650	CP087129.2	78.265	957	150	35	183	1122	18861257	18860342	1.59e-158	562	GCA_020911765.2_ASM2091176v2_genomic
AT4G31680	CP087129.2	100	1822	0	0	1	1822	18856391	18858212	0	3365	GCA_020911765.2_ASM2091176v2_genomic
AT4G31680	CP087129.2	85.056	1606	155	39	257	1822	18859733	18861293	0	1557	GCA_020911765.2_ASM2091176v2_genomic
AT4G31680	CP087129.2	77.469	972	179	25	829	1786	18845468	18844523	1.13e-153	545	GCA_020911765.2_ASM2091176v2_genomic
AT4G31685	CP087129.2	100	660	0	0	1	660	18859458	18860117	0	1219	GCA_020911765.2_ASM2091176v2_genomic
AT4G31685	CP087129.2	89.351	385	34	4	276	660	18856647	18857024	1.48e-133	477	GCA_020911765.2_ASM2091176v2_genomic
AT4G31690	CP087129.2	100	1191	0	0	1	1191	18860121	18861311	0	2200	GCA_020911765.2_ASM2091176v2_genomic
AT4G31690	CP087129.2	83.819	1236	122	35	1	1191	18857028	18858230	0	1103	GCA_020911765.2_ASM2091176v2_genomic
AT4G31690	CP087129.2	78.265	957	150	35	222	1137	18848245	18847306	7.29e-159	562	GCA_020911765.2_ASM2091176v2_genomic
AT4G31640	CP086747.1	99.145	1521	1	1	1	1521	16698111	16699619	0	2726	GCA_024498495.1_ASM2449849v1_genomic
AT4G31640	CP086747.1	87.893	1305	136	9	1	1291	16700857	16702153	0	1515	GCA_024498495.1_ASM2449849v1_genomic
AT4G31640	CP086747.1	77.572	972	178	25	122	1067	16711825	16710868	1.86e-155	551	GCA_024498495.1_ASM2449849v1_genomic
AT4G31650	CP086747.1	99.805	2561	5	0	1	2561	16700802	16703362	0	4702	GCA_024498495.1_ASM2449849v1_genomic
AT4G31650	CP086747.1	87.359	1329	130	19	36	1352	16698087	16699389	0	1489	GCA_024498495.1_ASM2449849v1_genomic
AT4G31650	CP086747.1	86.01	579	61	7	1353	1924	16704416	16704981	8.56e-171	603	GCA_024498495.1_ASM2449849v1_genomic
AT4G31650	CP086747.1	78.314	973	154	34	183	1122	16714996	16714048	1.87e-162	575	GCA_024498495.1_ASM2449849v1_genomic
AT4G31680	CP086747.1	99.726	1822	5	0	1	1822	16710040	16711861	0	3338	GCA_024498495.1_ASM2449849v1_genomic
AT4G31680	CP086747.1	85.591	1617	156	35	257	1822	16713442	16715032	0	1624	GCA_024498495.1_ASM2449849v1_genomic
AT4G31680	CP086747.1	77.137	971	172	32	829	1786	16699165	16698232	2.26e-145	518	GCA_024498495.1_ASM2449849v1_genomic
AT4G31685	CP086747.1	99.091	660	6	0	1	660	16713167	16713826	0	1186	GCA_024498495.1_ASM2449849v1_genomic
AT4G31685	CP086747.1	88.831	385	36	4	276	660	16710296	16710673	2.93e-130	466	GCA_024498495.1_ASM2449849v1_genomic
AT4G31690	CP086747.1	95.188	1226	19	11	1	1191	16713830	16715050	0	1901	GCA_024498495.1_ASM2449849v1_genomic
AT4G31690	CP086747.1	83.981	1236	120	35	1	1191	16710677	16711879	0	1114	GCA_024498495.1_ASM2449849v1_genomic
AT4G31690	CP086747.1	78.265	957	150	35	222	1137	16701923	16700984	6.68e-159	562	GCA_024498495.1_ASM2449849v1_genomic
AT4G31640	CM046291.1	99.345	1527	4	1	1	1521	15475556	15477082	0	2760	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31640	CM046291.1	87.816	1305	137	9	1	1291	15478319	15479615	0	1509	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31640	CM046291.1	77.572	972	178	25	122	1067	15489288	15488331	1.81e-155	551	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31650	CM046291.1	99.766	2561	6	0	1	2561	15478264	15480824	0	4697	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31650	CM046291.1	87.643	1311	142	9	52	1352	15475552	15476852	0	1506	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31650	CM046291.1	86.01	579	61	7	1353	1924	15481878	15482443	8.36e-171	603	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31650	CM046291.1	78.161	957	151	35	183	1122	15492367	15491452	6.6e-157	556	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31680	CM046291.1	99.78	1822	4	0	1	1822	15487503	15489324	0	3343	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G31680	CM046291.1	84.807	1606	155	39	257	1822	15490847	15492403	0	1531	GCA_025388435.1_AtA1-141.20181003_genomic
