qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G40083	CP087126.2	100	633	0	0	1	633	14673609	14674241	0	1170	GCA_020911765.2_ASM2091176v2_genomic
AT1G40083	CP087126.2	93.985	532	30	1	104	633	18196122	18195591	0	804	GCA_020911765.2_ASM2091176v2_genomic
AT1G40083	CP087128.1	90.689	537	48	2	97	633	17248291	17247757	0	713	GCA_020911765.2_ASM2091176v2_genomic
AT1G40083	CP087127.2	88.265	196	21	2	3	197	2983519	2983325	3.39e-60	233	GCA_020911765.2_ASM2091176v2_genomic
AT1G40083	CP086747.1	92.61	636	41	5	1	633	1727551	1728183	0	909	GCA_024498495.1_ASM2449849v1_genomic
AT1G40083	CP086747.1	93.596	406	24	1	1	404	3120983	3120578	5.71e-172	604	GCA_024498495.1_ASM2449849v1_genomic
AT1G40083	CP086746.1	91.311	633	54	1	1	633	14935661	14935030	0	863	GCA_024498495.1_ASM2449849v1_genomic
AT1G40083	CP086745.1	87.245	196	23	2	3	197	2621759	2621565	6.71e-57	222	GCA_024498495.1_ASM2449849v1_genomic
AT1G40083	CM046290.1	90.995	633	56	1	1	633	14121292	14120661	0	852	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G40083	CM046289.1	92.892	408	25	3	1	404	3003566	3003973	1.56e-167	590	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G40083	CM046289.1	87.755	196	22	2	3	197	2315918	2315724	1.41e-58	228	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G40083	CM072659.1	91.038	636	53	2	1	633	16627930	16628564	0	856	GCA_036926925.1_ASM3692692v1_genomic
AT1G40083	CM072637.1	97.63	633	15	0	1	633	14957317	14956685	0	1086	GCA_036926965.1_ASM3692696v1_genomic
AT1G40083	CM072637.1	94.173	532	29	1	104	633	17687434	17686903	0	809	GCA_036926965.1_ASM3692696v1_genomic
AT1G40083	CM072637.1	98.148	108	2	0	1	108	17695380	17695273	7.12e-47	189	GCA_036926965.1_ASM3692696v1_genomic
AT1G40083	CM072639.1	91.469	633	53	1	1	633	16343235	16342604	0	869	GCA_036926965.1_ASM3692696v1_genomic
AT1G40083	CM072655.1	92.598	635	43	4	1	633	2813781	2813149	0	909	GCA_036926975.1_ASM3692697v1_genomic
AT1G40083	CM072642.1	99.526	633	3	0	1	633	14530827	14531459	0	1153	GCA_036927025.1_ASM3692702v1_genomic
AT1G40083	CM072642.1	94.322	634	35	1	1	633	18444617	18445250	0	970	GCA_036927025.1_ASM3692702v1_genomic
AT1G40083	CM072644.1	90.995	633	56	1	1	633	16423918	16423287	0	852	GCA_036927025.1_ASM3692702v1_genomic
AT1G40083	CM072643.1	93.103	406	26	1	1	404	3150608	3151013	1.34e-168	593	GCA_036927025.1_ASM3692702v1_genomic
AT1G40083	CM072647.1	99.526	633	3	0	1	633	14453947	14453315	0	1153	GCA_036927045.1_ASM3692704v1_genomic
AT1G40083	CM072647.1	94.479	634	34	1	1	633	18384947	18385580	0	976	GCA_036927045.1_ASM3692704v1_genomic
AT1G40083	CM072649.1	90.995	633	56	1	1	633	15907727	15907096	0	852	GCA_036927045.1_ASM3692704v1_genomic
AT1G40083	CM072648.1	93.103	406	26	1	1	404	4497909	4497504	1.32e-168	593	GCA_036927045.1_ASM3692704v1_genomic
AT1G40083	CM072627.1	99.21	633	5	0	1	633	14583750	14584382	0	1142	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072627.1	94.549	532	27	1	104	633	20885993	20885462	0	821	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072627.1	98.148	108	2	0	1	108	20893899	20893792	7.3e-47	189	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072630.1	92.902	634	43	2	1	633	2706595	2705963	0	920	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072629.1	91.153	633	55	1	1	633	15490364	15489733	0	857	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072628.1	93.35	406	25	1	1	404	3187309	3187714	2.84e-170	599	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072628.1	87.245	196	23	2	3	197	2535568	2535374	7.19e-57	222	GCA_036927085.1_ASM3692708v1_genomic
AT1G40083	CM072622.1	97.63	633	15	0	1	633	14535523	14534891	0	1086	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072622.1	93.985	532	30	2	104	633	16855463	16854932	0	804	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072622.1	97.222	108	3	0	1	108	16856702	16856595	3.35e-45	183	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072623.1	93.612	407	22	4	1	404	3040429	3040834	6.04e-172	604	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072623.1	87.755	196	22	2	3	197	2431855	2431661	1.53e-58	228	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072624.1	91.444	187	15	1	1	187	16614463	16614648	7e-67	255	GCA_036927245.1_ASM3692724v1_genomic
AT1G40083	CM072632.1	99.368	633	4	0	1	633	14592912	14593544	0	1147	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072632.1	93.597	531	33	1	104	633	19069061	19068531	0	791	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072632.1	98.148	108	2	0	1	108	19070301	19070194	7.36e-47	189	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072635.1	92.947	638	37	6	1	633	2904372	2903738	0	922	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072634.1	91.981	636	47	2	1	633	17484038	17483404	0	889	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072633.1	92.414	290	20	1	117	404	3093842	3094131	4.01e-114	412	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072633.1	87.245	196	23	2	3	197	2434970	2434776	7.26e-57	222	GCA_036927255.1_ASM3692725v1_genomic
AT1G40083	CM072620.1	92.925	636	39	5	1	633	2834652	2834020	0	920	GCA_036927265.1_ASM3692726v1_genomic
AT1G40083	CM072618.1	92.118	406	27	2	1	404	3080472	3080874	8.09e-161	568	GCA_036927265.1_ASM3692726v1_genomic
AT1G40083	CM072618.1	87.245	196	23	2	3	197	2394867	2394673	7.25e-57	222	GCA_036927265.1_ASM3692726v1_genomic
AT1G40083	CM072607.1	95.735	633	27	0	1	633	18653447	18654079	0	1020	GCA_036927275.1_ASM3692727v1_genomic
AT1G40083	CM072608.1	87.755	196	22	2	3	197	2426500	2426306	1.54e-58	228	GCA_036927275.1_ASM3692727v1_genomic
AT1G40083	CM072612.1	98.104	633	12	0	1	633	14434474	14433842	0	1103	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072612.1	94.361	532	28	1	104	633	18715621	18715090	0	815	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072615.1	93.691	634	39	1	1	633	2883872	2883239	0	948	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072614.1	91.325	634	53	2	1	633	16147014	16147646	0	865	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072613.1	93.596	406	24	1	1	404	3263279	3263684	6.05e-172	604	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072613.1	88.265	196	21	2	3	197	2612384	2612190	3.29e-60	233	GCA_036927285.1_ASM3692728v1_genomic
AT1G40083	CM072602.1	97.314	633	17	0	1	633	14406887	14406255	0	1075	GCA_036927355.1_ASM3692735v1_genomic
AT1G40083	CM072604.1	90.521	633	59	1	1	633	17492422	17491791	0	835	GCA_036927355.1_ASM3692735v1_genomic
AT1G40083	CM072603.1	87.692	195	24	0	3	197	2611456	2611262	1.6e-58	228	GCA_036927355.1_ASM3692735v1_genomic
AT1G40083	CM072595.1	93.228	635	40	3	1	633	2684040	2683407	0	931	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072594.1	90.995	633	56	1	1	633	16389149	16388518	0	852	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072592.1	94.184	533	28	1	104	633	17682406	17681874	0	809	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072592.1	97.222	108	3	0	1	108	17690351	17690244	3.35e-45	183	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072593.1	93.35	406	25	1	1	404	3254856	3255261	2.81e-170	599	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072593.1	87.245	196	23	2	3	197	2512588	2512394	7.09e-57	222	GCA_036927365.1_ASM3692736v1_genomic
AT1G40083	CM072598.1	87.755	196	22	2	3	197	2491881	2491687	1.55e-58	228	GCA_036927375.1_ASM3692737v1_genomic
AT1G40083	CM072589.1	91.824	636	48	2	1	633	16914078	16913444	0	883	GCA_036927385.1_ASM3692738v1_genomic
AT1G40083	CM072585.1	93.533	634	40	1	1	633	2979719	2979086	0	942	GCA_036927435.1_ASM3692743v1_genomic
AT1G40083	CM072584.1	90.205	633	61	1	1	633	18674789	18674158	0	824	GCA_036927435.1_ASM3692743v1_genomic
AT1G40083	CM072582.1	92.105	532	28	3	104	633	19290952	19290433	0	737	GCA_036927435.1_ASM3692743v1_genomic
