qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT3G20980	CP087128.1	100	2004	0	0	1	2004	7361648	7363651	0	3701	GCA_020911765.2_ASM2091176v2_genomic
AT3G20980	CP087128.1	79.112	766	120	17	1246	1992	7359705	7360449	1.65e-137	492	GCA_020911765.2_ASM2091176v2_genomic
AT3G20980	CP087128.1	77.469	324	69	4	19	340	7356280	7356601	6.73e-47	191	GCA_020911765.2_ASM2091176v2_genomic
AT3G21000	CP087128.1	100	1512	0	0	1	1512	7369565	7371076	0	2793	GCA_020911765.2_ASM2091176v2_genomic
AT3G21000	CP087128.1	84.814	349	48	3	41	385	7373951	7374298	1.02e-93	346	GCA_020911765.2_ASM2091176v2_genomic
AT3G21000	CP087128.1	75.672	670	118	30	866	1510	7365288	7365937	1.35e-77	292	GCA_020911765.2_ASM2091176v2_genomic
AT3G20980	CP086746.1	99.8	2003	4	0	1	2003	7440632	7442634	0	3677	GCA_024498495.1_ASM2449849v1_genomic
AT3G20980	CP086746.1	79.292	763	121	16	1246	1992	7438692	7439433	9.02e-140	499	GCA_024498495.1_ASM2449849v1_genomic
AT3G20980	CP086746.1	77.778	324	68	4	19	340	7435269	7435590	1.33e-48	196	GCA_024498495.1_ASM2449849v1_genomic
AT3G21000	CP086746.1	99.868	1512	2	0	1	1512	7448560	7450071	0	2782	GCA_024498495.1_ASM2449849v1_genomic
AT3G21000	CP086746.1	84.814	349	48	3	41	385	7452941	7453288	9.34e-94	346	GCA_024498495.1_ASM2449849v1_genomic
AT3G21000	CP086746.1	75.821	670	117	30	866	1510	7444280	7444929	2.65e-79	298	GCA_024498495.1_ASM2449849v1_genomic
AT3G20980	CM046290.1	100	2004	0	0	1	2004	7386802	7388805	0	3701	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G20980	CM046290.1	79.112	766	120	17	1246	1992	7384859	7385603	1.47e-137	492	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G20980	CM046290.1	77.778	324	68	4	19	340	7381434	7381755	1.29e-48	196	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G21000	CM046290.1	99.802	1512	2	1	1	1512	7394726	7396236	0	2774	GCA_025388435.1_AtA1-141.20181003_genomic
AT3G21000	CM046290.1	84.527	349	48	4	41	385	7399110	7399456	4.24e-92	340	GCA_025388435.1_AtA1-141.20181003_genomic
