qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G30140	CP087126.2	100	1155	0	0	1	1155	10620191	10621345	0	2134	GCA_020911765.2_ASM2091176v2_genomic
AT1G30140	CP087126.2	97.826	184	4	0	1	184	11478301	11478118	1.69e-85	318	GCA_020911765.2_ASM2091176v2_genomic
AT1G30140	CP087126.2	91.25	80	7	0	967	1046	11477532	11477453	1.11e-22	110	GCA_020911765.2_ASM2091176v2_genomic
AT1G30140	CP087128.1	93.333	75	4	1	974	1048	18888540	18888467	1.11e-22	110	GCA_020911765.2_ASM2091176v2_genomic
AT2G29880	CP087127.2	100	1214	0	0	1	1214	15904653	15905866	0	2242	GCA_020911765.2_ASM2091176v2_genomic
AT2G29880	CP087130.2	85.231	650	61	8	394	1042	15510495	15511110	0	636	GCA_020911765.2_ASM2091176v2_genomic
AT2G29880	CP087130.2	89.565	345	33	3	74	417	15452619	15452961	1.69e-120	435	GCA_020911765.2_ASM2091176v2_genomic
AT5G27260	CP087130.2	100	988	0	0	1	988	9615361	9616348	0	1825	GCA_020911765.2_ASM2091176v2_genomic
AT5G27260	CP087130.2	97.988	994	14	1	1	988	17211264	17212257	0	1720	GCA_020911765.2_ASM2091176v2_genomic
AT5G27260	CP087126.2	88.438	960	87	12	30	988	9780866	9781802	0	1136	GCA_020911765.2_ASM2091176v2_genomic
AT5G28820	CP087130.2	100	734	0	0	1	734	10846020	10846753	0	1356	GCA_020911765.2_ASM2091176v2_genomic
AT5G29613	CP087130.2	100	534	0	0	1	534	12014909	12015442	0	987	GCA_020911765.2_ASM2091176v2_genomic
AT5G29613	CP087130.2	93.309	538	31	5	1	534	11005278	11004742	0	789	GCA_020911765.2_ASM2091176v2_genomic
AT5G35540	CP087130.2	100	857	0	0	1	857	16888531	16889387	0	1583	GCA_020911765.2_ASM2091176v2_genomic
AT5G35540	CP087130.2	95.105	429	18	3	429	857	16889866	16890291	0	673	GCA_020911765.2_ASM2091176v2_genomic
AT1G30140	CP086744.1	98.115	1167	10	1	1	1155	10551490	10552656	0	2023	GCA_024498495.1_ASM2449849v1_genomic
AT1G30140	CP086746.1	94.609	909	30	9	1	893	13733359	13732454	0	1389	GCA_024498495.1_ASM2449849v1_genomic
AT1G30140	CP086746.1	93.258	89	6	0	890	978	13716718	13716630	2.16e-29	132	GCA_024498495.1_ASM2449849v1_genomic
AT1G30140	CP086746.1	88.158	76	9	0	967	1042	13714197	13714122	3.67e-17	91.6	GCA_024498495.1_ASM2449849v1_genomic
AT2G29880	CP086745.1	98.83	171	1	1	1045	1214	12670130	12670300	4.56e-81	303	GCA_024498495.1_ASM2449849v1_genomic
AT5G27260	CP086746.1	98.29	994	10	2	1	988	15928465	15927473	0	1735	GCA_024498495.1_ASM2449849v1_genomic
AT5G27260	CP086748.1	97.988	994	14	1	1	988	15239201	15240194	0	1720	GCA_024498495.1_ASM2449849v1_genomic
AT5G27260	CP086744.1	88.521	967	86	11	30	988	9683358	9684307	0	1147	GCA_024498495.1_ASM2449849v1_genomic
AT5G28820	CP086748.1	100	734	0	0	1	734	10844727	10845460	0	1356	GCA_024498495.1_ASM2449849v1_genomic
AT5G29613	CP086748.1	99.064	534	5	0	1	534	11423096	11423629	0	959	GCA_024498495.1_ASM2449849v1_genomic
AT5G29613	CP086748.1	93.68	538	30	4	1	534	11010601	11010064	0	802	GCA_024498495.1_ASM2449849v1_genomic
AT5G35540	CP086748.1	97.319	858	7	3	1	857	14931472	14932314	0	1443	GCA_024498495.1_ASM2449849v1_genomic
AT5G35540	CP086748.1	94.172	429	23	2	429	857	14932794	14933220	0	652	GCA_024498495.1_ASM2449849v1_genomic
AT5G35540	CP086748.1	93.706	429	25	1	429	857	14933695	14934121	0	641	GCA_024498495.1_ASM2449849v1_genomic
AT1G30140	CM046288.1	99.221	1155	7	2	1	1155	10445219	10446371	0	2082	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G30140	CM046289.1	96.976	992	15	4	1	978	5990267	5989277	0	1652	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G30140	CM046290.1	93.258	89	6	0	890	978	13188513	13188425	2.11e-29	132	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G30140	CM046290.1	89.61	77	8	0	967	1043	13185991	13185915	2.14e-19	99	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G29880	CM046292.1	85.231	650	61	8	394	1042	12178413	12179028	0	636	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G29880	CM046292.1	89.855	345	32	3	74	417	12121746	12122088	3.25e-122	440	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G29880	CM046289.1	99.415	171	0	1	1045	1214	12559844	12560014	9.56e-83	309	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G27260	CM046292.1	97.887	994	11	6	1	988	13768937	13769926	0	1711	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G27260	CM046289.1	97.495	998	6	13	1	988	9177289	9178277	0	1687	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G27260	CM046288.1	89.819	442	43	2	30	470	9608226	9608666	4.17e-160	566	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G27260	CM046288.1	87.273	495	40	9	501	988	9608664	9609142	1.95e-153	544	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G28820	CM046292.1	99.455	734	4	0	1	734	10761911	10762644	0	1334	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G28820	CM046292.1	95.102	735	35	1	1	734	10773564	10774298	0	1157	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G29613	CM046292.1	99.813	534	1	0	1	534	11156417	11156950	0	981	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G29613	CM046292.1	93.494	538	30	5	1	534	10911071	10910535	0	795	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G35540	CM046292.1	99.535	861	0	2	1	857	13449878	13450738	0	1565	GCA_025388435.1_AtA1-141.20181003_genomic
AT5G35540	CM046292.1	93.939	429	23	3	429	857	13451216	13451641	0	645	GCA_025388435.1_AtA1-141.20181003_genomic
AT1G30140	CM072657.1	96.572	1167	28	1	1	1155	10558017	10559183	0	1923	GCA_036926925.1_ASM3692692v1_genomic
AT1G30140	CM072658.1	97.576	990	12	1	1	978	7715785	7714796	0	1685	GCA_036926925.1_ASM3692692v1_genomic
AT1G30140	CM072658.1	96.976	992	15	4	1	978	8746204	8745214	0	1652	GCA_036926925.1_ASM3692692v1_genomic
