qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G03660	CP087126.2	99.96	2500	0	1	1	2499	914920	917419	0	4610	GCA_020911765.2_ASM2091176v2_genomic
AT1G03660	CP087126.2	87.556	225	19	8	1405	1628	31089134	31088918	3.81e-65	252	GCA_020911765.2_ASM2091176v2_genomic
AT1G03660	CP087126.2	90.667	75	5	2	2157	2229	893887	893961	5.25e-19	99	GCA_020911765.2_ASM2091176v2_genomic
AT1G03660	CP087126.2	90.667	75	5	2	1498	1572	31136545	31136617	5.25e-19	99	GCA_020911765.2_ASM2091176v2_genomic
AT1G03670	CP087126.2	100	2001	0	0	1	2001	917833	919833	0	3696	GCA_020911765.2_ASM2091176v2_genomic
AT1G03670	CP087126.2	94.828	58	2	1	98	154	31129247	31129304	2.52e-16	89.8	GCA_020911765.2_ASM2091176v2_genomic
AT1G03670	CP087130.2	90.84	131	11	1	325	455	30109694	30109823	6.77e-42	174	GCA_020911765.2_ASM2091176v2_genomic
AT1G03670	CP087128.1	94.545	55	2	1	122	176	4121746	4121693	1.17e-14	84.2	GCA_020911765.2_ASM2091176v2_genomic
AT4G03440	CP087129.2	100	3682	0	0	1	3682	1706573	1710254	0	6800	GCA_020911765.2_ASM2091176v2_genomic
AT4G03440	CP087129.2	76.519	1695	351	34	310	1987	1728312	1729976	0	881	GCA_020911765.2_ASM2091176v2_genomic
AT4G03440	CP087129.2	93.252	326	18	4	137	461	1718916	1719238	8.53e-133	477	GCA_020911765.2_ASM2091176v2_genomic
AT4G03440	CP087129.2	76.462	667	125	16	2386	3041	2770711	2770066	1.95e-89	333	GCA_020911765.2_ASM2091176v2_genomic
AT4G03450	CP087129.2	100	2448	0	0	1	2448	1711998	1714445	0	4521	GCA_020911765.2_ASM2091176v2_genomic
AT4G03450	CP087129.2	78.218	404	78	9	1879	2278	1730339	1730736	1.34e-64	250	GCA_020911765.2_ASM2091176v2_genomic
AT4G03450	CP087129.2	75.909	440	93	10	1114	1551	1725539	1725967	1.76e-53	213	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	100	3596	0	0	1	3596	1719745	1723340	0	6641	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	78.257	1274	236	25	944	2204	1738376	1737131	0	780	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	81.481	621	104	9	247	860	1739164	1738548	1.78e-139	499	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	91.12	259	19	4	130	386	1717584	1717840	6.81e-94	348	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	97.938	97	2	0	1317	1413	1717839	1717935	5.69e-40	169	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	81.373	102	15	3	975	1073	1732327	1732227	2.74e-13	80.5	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087129.2	96.97	33	1	0	2865	2897	1711240	1711272	4.62e-06	56.5	GCA_020911765.2_ASM2091176v2_genomic
AT4G03460	CP087126.2	91.489	94	7	1	21	113	19760046	19760139	9.66e-28	128	GCA_020911765.2_ASM2091176v2_genomic
AT4G03470	CP087129.2	100	2440	0	0	1	2440	1724645	1727084	0	4506	GCA_020911765.2_ASM2091176v2_genomic
AT4G03470	CP087129.2	83.056	301	51	0	1028	1328	2771329	2771029	7.93e-72	274	GCA_020911765.2_ASM2091176v2_genomic
AT4G03470	CP087129.2	75.909	440	93	10	895	1323	1713111	1713548	1.75e-53	213	GCA_020911765.2_ASM2091176v2_genomic
AT4G03480	CP087129.2	100	3402	0	0	1	3402	1728097	1731498	0	6283	GCA_020911765.2_ASM2091176v2_genomic
AT4G03480	CP087129.2	76.519	1695	351	34	216	1880	1706882	1708559	0	881	GCA_020911765.2_ASM2091176v2_genomic
AT4G03480	CP087129.2	78.218	404	78	9	2243	2640	1713876	1714275	1.87e-64	250	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087129.2	100	4984	0	0	1	4984	1731803	1736786	0	9204	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087129.2	85.714	308	39	3	599	903	1738553	1738858	2.06e-85	320	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087129.2	81.35	311	35	11	109	417	1727576	1727865	9.95e-59	231	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087129.2	85.542	166	14	5	421	580	1738243	1738404	1.02e-38	165	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087129.2	81.373	102	15	3	425	525	1720817	1720719	3.81e-13	80.5	GCA_020911765.2_ASM2091176v2_genomic
AT4G03490	CP087128.1	85.294	68	0	3	1	65	10773718	10773778	1.38e-07	62.1	GCA_020911765.2_ASM2091176v2_genomic
AT4G03495	CP087129.2	100	937	0	0	1	937	1732142	1733078	0	1731	GCA_020911765.2_ASM2091176v2_genomic
AT4G03495	CP087129.2	85.714	308	39	3	260	564	1738553	1738858	3.79e-86	320	GCA_020911765.2_ASM2091176v2_genomic
AT4G03495	CP087129.2	85.542	166	14	5	82	241	1738243	1738404	1.88e-39	165	GCA_020911765.2_ASM2091176v2_genomic
AT4G03495	CP087129.2	87.342	79	7	3	1	78	1727789	1727865	4.18e-16	87.9	GCA_020911765.2_ASM2091176v2_genomic
AT4G03495	CP087129.2	81.373	102	15	3	86	186	1720817	1720719	7e-14	80.5	GCA_020911765.2_ASM2091176v2_genomic
AT4G03500	CP087129.2	100	3613	0	0	1	3613	1735719	1739331	0	6673	GCA_020911765.2_ASM2091176v2_genomic
AT4G03500	CP087129.2	78.309	1277	230	29	1413	2658	1721948	1720688	0	780	GCA_020911765.2_ASM2091176v2_genomic
AT4G03500	CP087129.2	81.452	620	106	8	2830	3446	1720604	1719991	1.79e-139	499	GCA_020911765.2_ASM2091176v2_genomic
AT4G03500	CP087129.2	85.714	308	39	3	2835	3140	1732401	1732705	1.49e-85	320	GCA_020911765.2_ASM2091176v2_genomic
AT4G03500	CP087129.2	85.542	166	14	5	2525	2686	1732223	1732382	7.4e-39	165	GCA_020911765.2_ASM2091176v2_genomic
AT4G03505	CP087129.2	100	432	0	0	1	432	1739515	1739946	0	798	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	100	3697	0	0	1	3697	2768796	2772492	0	6828	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	81.75	1200	193	18	2213	3398	11797302	11798489	0	979	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	80.1	1196	190	37	2216	3381	11803566	11804743	0	846	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	76.506	664	124	16	1274	1916	1709610	1708958	1.96e-89	333	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	83.221	298	50	0	2237	2534	1725969	1725672	1.21e-71	274	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	81.091	275	51	1	2273	2547	1705473	1705200	5.73e-55	219	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	100	54	0	0	1207	1260	2769921	2769974	2.17e-19	100	GCA_020911765.2_ASM2091176v2_genomic
AT4G05040	CP087129.2	100	54	0	0	1126	1179	2770002	2770055	2.17e-19	100	GCA_020911765.2_ASM2091176v2_genomic
AT4G14390	CP087129.2	100	2594	0	0	1	2594	11796115	11798708	0	4791	GCA_020911765.2_ASM2091176v2_genomic
AT4G14390	CP087129.2	83.441	2162	293	31	332	2458	11802710	11804841	0	1949	GCA_020911765.2_ASM2091176v2_genomic
