qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT4G03635	CP087129.2	100	1467	0	0	1	1467	1794286	1795752	0	2710	GCA_020911765.2_ASM2091176v2_genomic
AT4G03635	CP087129.2	86.697	436	53	2	956	1386	14047566	14048001	9.35e-134	479	GCA_020911765.2_ASM2091176v2_genomic
AT4G03635	CP087130.2	84.333	517	69	8	956	1467	11027339	11026830	9.28e-139	496	GCA_020911765.2_ASM2091176v2_genomic
AT4G03635	CP087126.2	86.449	428	53	2	956	1378	12833656	12834083	2.62e-129	464	GCA_020911765.2_ASM2091176v2_genomic
AT4G05460	CP087129.2	100	1944	0	0	1	1944	2950703	2952646	0	3591	GCA_020911765.2_ASM2091176v2_genomic
AT4G05460	CP087129.2	83.448	145	24	0	1705	1849	1791342	1791198	3.1e-30	135	GCA_020911765.2_ASM2091176v2_genomic
AT4G05470	CP087129.2	100	2141	0	0	1	2141	2953412	2955552	0	3954	GCA_020911765.2_ASM2091176v2_genomic
AT4G05470	CP087129.2	86.538	416	51	3	1713	2127	2957751	2958162	8.32e-126	453	GCA_020911765.2_ASM2091176v2_genomic
AT4G05470	CP087129.2	79.724	651	103	19	14	654	2956170	2956801	5.01e-123	444	GCA_020911765.2_ASM2091176v2_genomic
AT4G05470	CP087129.2	83.495	206	34	0	85	290	2961386	2961591	2e-47	193	GCA_020911765.2_ASM2091176v2_genomic
AT4G05470	CP087129.2	79.412	238	49	0	58	295	1792642	1792405	3.37e-40	169	GCA_020911765.2_ASM2091176v2_genomic
AT4G05475	CP087129.2	100	1996	0	0	1	1996	2956163	2958158	0	3687	GCA_020911765.2_ASM2091176v2_genomic
AT4G05475	CP087129.2	86.408	412	51	3	1589	1996	2955124	2955534	1.3e-123	446	GCA_020911765.2_ASM2091176v2_genomic
AT4G05475	CP087129.2	79.724	651	103	19	8	639	2953425	2954065	4.66e-123	444	GCA_020911765.2_ASM2091176v2_genomic
AT4G05475	CP087129.2	87.143	140	14	2	807	942	2959621	2959760	2.45e-36	156	GCA_020911765.2_ASM2091176v2_genomic
AT4G05475	CP087130.2	79.757	247	35	6	57	298	24463829	24464065	4.06e-39	165	GCA_020911765.2_ASM2091176v2_genomic
AT4G03635	CP086747.1	98.858	963	5	3	1	958	2927155	2926194	0	1712	GCA_024498495.1_ASM2449849v1_genomic
AT4G03635	CP086747.1	99.414	512	3	0	956	1467	1763540	1764051	0	929	GCA_024498495.1_ASM2449849v1_genomic
AT4G03635	CP086746.1	85.3	517	64	9	956	1467	12414604	12414095	3.9e-147	523	GCA_024498495.1_ASM2449849v1_genomic
AT4G03635	CP086748.1	84.333	517	70	7	956	1467	11032804	11032294	8.5e-139	496	GCA_024498495.1_ASM2449849v1_genomic
AT4G03635	CP086745.1	82.392	301	38	9	1173	1467	4437044	4436753	2.63e-64	248	GCA_024498495.1_ASM2449849v1_genomic
AT4G05460	CP086747.1	99.64	1944	7	0	1	1944	2904082	2906025	0	3552	GCA_024498495.1_ASM2449849v1_genomic
AT4G05460	CP086747.1	84.138	145	23	0	1705	1849	2940958	2941102	6.11e-32	141	GCA_024498495.1_ASM2449849v1_genomic
AT4G05470	CP086747.1	99.673	2143	4	2	1	2141	2906809	2908950	0	3916	GCA_024498495.1_ASM2449849v1_genomic
AT4G05470	CP086747.1	77.273	946	118	61	1118	2021	2913293	2914183	9.78e-130	466	GCA_024498495.1_ASM2449849v1_genomic
AT4G05470	CP086747.1	87.019	416	49	3	1713	2127	2911151	2911562	3.52e-129	464	GCA_024498495.1_ASM2449849v1_genomic
AT4G05470	CP086747.1	79.939	653	98	20	14	654	2909568	2910199	9.85e-125	449	GCA_024498495.1_ASM2449849v1_genomic
AT4G05470	CP086747.1	79.237	236	49	0	55	290	2928792	2929027	4e-39	165	GCA_024498495.1_ASM2449849v1_genomic
AT4G05475	CP086747.1	98.149	1999	33	3	1	1996	2909561	2911558	0	3483	GCA_024498495.1_ASM2449849v1_genomic
AT4G05475	CP086747.1	79.724	651	102	20	8	639	2906822	2907461	4.27e-123	444	GCA_024498495.1_ASM2449849v1_genomic
AT4G05475	CP086747.1	87.218	133	13	2	807	935	2913030	2913162	3.75e-34	148	GCA_024498495.1_ASM2449849v1_genomic
AT4G05475	CP086748.1	79.757	247	35	6	57	298	22433538	22433774	3.72e-39	165	GCA_024498495.1_ASM2449849v1_genomic
AT4G03635	CM046291.1	99.065	963	3	3	1	958	1632010	1632971	0	1724	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G03635	CM046291.1	99.023	512	5	0	956	1467	2990545	2990034	0	918	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G03635	CM046290.1	84.778	519	63	13	956	1467	12267399	12266890	3.83e-142	507	GCA_025388435.1_AtA1-141.20181003_genomic
