qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT1G18760	CP087126.2	100	675	0	0	1	675	6474814	6475488	0	1247	GCA_020911765.2_ASM2091176v2_genomic
AT1G18760	CP087126.2	91.579	95	8	0	1	95	6475822	6475916	1.36e-29	132	GCA_020911765.2_ASM2091176v2_genomic
AT1G18760	CP087128.1	81.091	275	46	2	8	279	4273685	4273414	1.31e-54	215	GCA_020911765.2_ASM2091176v2_genomic
AT1G18760	CP087127.2	83.125	160	27	0	1	160	15894504	15894663	4.85e-34	147	GCA_020911765.2_ASM2091176v2_genomic
AT1G18770	CP087126.2	100	679	0	0	1	679	6477034	6477712	0	1254	GCA_020911765.2_ASM2091176v2_genomic
AT1G18770	CP087126.2	100	40	0	0	451	490	6477441	6477480	2.34e-12	75	GCA_020911765.2_ASM2091176v2_genomic
AT1G18770	CP087126.2	100	40	0	0	408	447	6477484	6477523	2.34e-12	75	GCA_020911765.2_ASM2091176v2_genomic
AT1G18770	CP087128.1	81.273	267	47	3	10	276	4273677	4273414	4.75e-54	213	GCA_020911765.2_ASM2091176v2_genomic
AT1G21960	CP087126.2	100	615	0	0	1	615	7730397	7731011	0	1136	GCA_020911765.2_ASM2091176v2_genomic
AT2G29840	CP087127.2	100	1597	0	0	1	1597	15894504	15896100	0	2950	GCA_020911765.2_ASM2091176v2_genomic
AT2G29840	CP087129.2	93.678	174	8	2	822	993	10059353	10059181	5.2e-67	257	GCA_020911765.2_ASM2091176v2_genomic
AT2G29840	CP087129.2	94.611	167	7	2	822	988	10060147	10059983	5.2e-67	257	GCA_020911765.2_ASM2091176v2_genomic
AT2G29840	CP087128.1	94.083	169	9	1	820	988	7643047	7642880	1.87e-66	255	GCA_020911765.2_ASM2091176v2_genomic
AT2G29840	CP087128.1	92.216	167	12	1	822	988	21512411	21512576	2.44e-60	235	GCA_020911765.2_ASM2091176v2_genomic
