qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
AT2G07190	CP087127.2	100	1579	0	0	1	1579	3497308	3498886	0	2916	GCA_020911765.2_ASM2091176v2_genomic
AT2G07200	CP087127.2	100	674	0	0	1	674	3499146	3499819	0	1245	GCA_020911765.2_ASM2091176v2_genomic
AT4G04957	CP087129.2	100	557	0	0	1	557	2717009	2717565	0	1029	GCA_020911765.2_ASM2091176v2_genomic
AT4G04957	CP087127.2	91.852	135	8	1	338	469	18472786	18472920	8.41e-46	185	GCA_020911765.2_ASM2091176v2_genomic
AT2G07190	CP086745.1	99.28	1388	10	0	192	1579	3203407	3204794	0	2508	GCA_024498495.1_ASM2449849v1_genomic
AT2G07200	CP086745.1	99.407	675	3	1	1	674	3205054	3205728	0	1223	GCA_024498495.1_ASM2449849v1_genomic
AT4G04957	CP086747.1	97.112	554	7	7	12	557	2679699	2680251	0	926	GCA_024498495.1_ASM2449849v1_genomic
AT4G04957	CP086745.1	92.593	135	7	1	338	469	15227320	15227454	1.66e-47	191	GCA_024498495.1_ASM2449849v1_genomic
AT2G07190	CM046289.1	99.113	1579	14	0	1	1579	2821700	2823278	0	2839	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G07200	CM046289.1	99.252	401	1	2	275	674	2823767	2824166	0	723	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G07200	CM046289.1	97.107	242	4	2	1	239	2823538	2823779	6.47e-112	405	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G04957	CM046291.1	99.641	557	2	0	1	557	1896433	1895877	0	1018	GCA_025388435.1_AtA1-141.20181003_genomic
AT4G04957	CM046289.1	92.593	135	7	1	338	469	15142420	15142554	1.62e-47	191	GCA_025388435.1_AtA1-141.20181003_genomic
AT2G07190	CM072658.1	99.496	1388	7	0	192	1579	2932799	2934186	0	2525	GCA_036926925.1_ASM3692692v1_genomic
AT2G07200	CM072658.1	98.993	298	3	0	1	298	2934446	2934743	8.71e-151	534	GCA_036926925.1_ASM3692692v1_genomic
AT4G04957	CM072660.1	100	557	0	0	1	557	2526896	2527452	0	1029	GCA_036926925.1_ASM3692692v1_genomic
AT4G04957	CM072658.1	93.333	135	6	1	338	469	17799617	17799751	3.83e-49	196	GCA_036926925.1_ASM3692692v1_genomic
AT2G07190	CM072638.1	99.135	1388	9	1	192	1579	2947904	2949288	0	2494	GCA_036926965.1_ASM3692696v1_genomic
AT2G07200	CM072638.1	99.407	675	3	1	1	674	2949548	2950222	0	1223	GCA_036926965.1_ASM3692696v1_genomic
AT4G04957	CM072640.1	97.278	551	6	7	15	557	1955860	1955311	0	926	GCA_036926965.1_ASM3692696v1_genomic
AT4G04957	CM072638.1	92.593	135	7	1	338	469	17253842	17253976	1.73e-47	191	GCA_036926965.1_ASM3692696v1_genomic
AT2G07190	CM072653.1	99.05	1579	15	0	1	1579	2990231	2991809	0	2833	GCA_036926975.1_ASM3692697v1_genomic
AT2G07200	CM072653.1	98.963	675	6	1	1	674	2992069	2992743	0	1206	GCA_036926975.1_ASM3692697v1_genomic
AT4G04957	CM072655.1	97.522	565	5	3	1	557	1979001	1978438	0	957	GCA_036926975.1_ASM3692697v1_genomic
AT4G04957	CM072653.1	92.593	135	7	1	338	469	17534695	17534829	1.75e-47	191	GCA_036926975.1_ASM3692697v1_genomic
AT2G07190	CM072643.1	99.24	1579	12	0	1	1579	2954628	2956206	0	2850	GCA_036927025.1_ASM3692702v1_genomic
AT2G07200	CM072643.1	99.407	675	3	1	1	674	2956466	2957140	0	1223	GCA_036927025.1_ASM3692702v1_genomic
AT4G04957	CM072645.1	93.565	575	12	8	1	557	1904436	1903869	0	833	GCA_036927025.1_ASM3692702v1_genomic
AT4G04957	CM072643.1	92.593	135	7	1	338	469	16000814	16000948	1.8e-47	191	GCA_036927025.1_ASM3692702v1_genomic
AT2G07190	CM072648.1	99.24	1579	12	0	1	1579	2911649	2913227	0	2850	GCA_036927045.1_ASM3692704v1_genomic
AT2G07200	CM072648.1	99.407	675	3	1	1	674	2913487	2914161	0	1223	GCA_036927045.1_ASM3692704v1_genomic
AT4G04957	CM072650.1	93.565	575	12	8	1	557	1927872	1927305	0	833	GCA_036927045.1_ASM3692704v1_genomic
AT4G04957	CM072648.1	92.593	135	7	1	338	469	15373250	15373384	1.77e-47	191	GCA_036927045.1_ASM3692704v1_genomic
AT2G07190	CM072628.1	99.05	1579	15	0	1	1579	3075449	3077027	0	2833	GCA_036927085.1_ASM3692708v1_genomic
AT2G07200	CM072628.1	98.815	675	7	1	1	674	3077287	3077961	0	1201	GCA_036927085.1_ASM3692708v1_genomic
AT4G04957	CM072630.1	95.406	566	10	5	1	557	1933398	1932840	0	887	GCA_036927085.1_ASM3692708v1_genomic
AT4G04957	CM072628.1	92.593	135	7	1	338	469	16695512	16695646	1.77e-47	191	GCA_036927085.1_ASM3692708v1_genomic
AT2G07190	CM072623.1	99.113	1579	14	0	1	1579	2884963	2886541	0	2839	GCA_036927245.1_ASM3692724v1_genomic
AT2G07200	CM072623.1	99.259	675	4	1	1	674	2886801	2887475	0	1218	GCA_036927245.1_ASM3692724v1_genomic
AT4G04957	CM072625.1	99.641	557	2	0	1	557	1898348	1897792	0	1018	GCA_036927245.1_ASM3692724v1_genomic
AT4G04957	CM072623.1	92.593	135	7	1	338	469	18251786	18251920	1.75e-47	191	GCA_036927245.1_ASM3692724v1_genomic
AT2G07190	CM072633.1	99.568	1388	6	0	192	1579	2921766	2923153	0	2531	GCA_036927255.1_ASM3692725v1_genomic
AT2G07200	CM072633.1	98.667	675	8	1	1	674	2923413	2924087	0	1195	GCA_036927255.1_ASM3692725v1_genomic
AT4G04957	CM072635.1	96.82	566	8	3	1	557	1989009	1988445	0	937	GCA_036927255.1_ASM3692725v1_genomic
AT4G04957	CM072633.1	92.593	135	7	1	338	469	16960766	16960900	1.79e-47	191	GCA_036927255.1_ASM3692725v1_genomic
AT2G07190	CM072618.1	99.177	1579	13	0	1	1579	2887958	2889536	0	2844	GCA_036927265.1_ASM3692726v1_genomic
AT2G07200	CM072618.1	99.259	675	4	1	1	674	2889796	2890470	0	1218	GCA_036927265.1_ASM3692726v1_genomic
AT4G04957	CM072620.1	99.641	557	2	0	1	557	1888533	1887977	0	1018	GCA_036927265.1_ASM3692726v1_genomic
AT4G04957	CM072618.1	92.593	135	7	1	338	469	17416094	17416228	1.79e-47	191	GCA_036927265.1_ASM3692726v1_genomic
AT2G07190	CM072608.1	98.417	1579	18	1	1	1579	3170303	3171874	0	2771	GCA_036927275.1_ASM3692727v1_genomic
AT2G07200	CM072608.1	99.111	675	5	1	1	674	3172134	3172808	0	1212	GCA_036927275.1_ASM3692727v1_genomic
AT4G04957	CM072610.1	95.406	566	15	10	1	557	1970044	1969481	0	891	GCA_036927275.1_ASM3692727v1_genomic
AT4G04957	CM072608.1	91.852	135	8	1	338	469	18220549	18220683	8.24e-46	185	GCA_036927275.1_ASM3692727v1_genomic
AT2G07190	CM072613.1	99.113	1579	14	0	1	1579	3093149	3094727	0	2839	GCA_036927285.1_ASM3692728v1_genomic
AT2G07200	CM072613.1	99.259	675	4	1	1	674	3094987	3095661	0	1218	GCA_036927285.1_ASM3692728v1_genomic
AT4G04957	CM072615.1	96.82	566	8	3	1	557	1847304	1846740	0	937	GCA_036927285.1_ASM3692728v1_genomic
AT4G04957	CM072613.1	92.593	135	7	1	338	469	16517317	16517451	1.76e-47	191	GCA_036927285.1_ASM3692728v1_genomic
AT2G07190	CM072603.1	99.177	1579	13	0	1	1579	3057605	3059183	0	2844	GCA_036927355.1_ASM3692735v1_genomic
AT2G07200	CM072603.1	99.751	401	0	1	275	674	3059672	3060072	0	734	GCA_036927355.1_ASM3692735v1_genomic
AT2G07200	CM072603.1	97.107	242	4	2	1	239	3059443	3059684	7.33e-112	405	GCA_036927355.1_ASM3692735v1_genomic
AT4G04957	CM072605.1	95.752	565	15	3	1	557	1932004	1931441	0	902	GCA_036927355.1_ASM3692735v1_genomic
AT4G04957	CM072603.1	92.593	135	7	1	338	469	17857371	17857505	1.83e-47	191	GCA_036927355.1_ASM3692735v1_genomic
AT2G07190	CM072593.1	99.177	1579	13	0	1	1579	3068471	3070049	0	2844	GCA_036927365.1_ASM3692736v1_genomic
AT2G07200	CM072593.1	99.259	675	4	1	1	674	3070309	3070983	0	1218	GCA_036927365.1_ASM3692736v1_genomic
AT4G04957	CM072595.1	97.522	565	5	4	1	557	1930859	1930296	0	957	GCA_036927365.1_ASM3692736v1_genomic
AT4G04957	CM072593.1	92.593	135	7	1	338	469	15791390	15791524	1.75e-47	191	GCA_036927365.1_ASM3692736v1_genomic
AT2G07190	CM072598.1	99.937	1579	1	0	1	1579	2988390	2989968	0	2911	GCA_036927375.1_ASM3692737v1_genomic
AT2G07200	CM072598.1	100	674	0	0	1	674	2990228	2990901	0	1245	GCA_036927375.1_ASM3692737v1_genomic
AT4G04957	CM072600.1	97.459	551	5	7	15	557	1928244	1927695	0	931	GCA_036927375.1_ASM3692737v1_genomic
AT4G04957	CM072598.1	92.593	135	7	1	338	469	16414363	16414497	1.78e-47	191	GCA_036927375.1_ASM3692737v1_genomic
AT2G07190	CM072588.1	100	1579	0	0	1	1579	3013121	3014699	0	2916	GCA_036927385.1_ASM3692738v1_genomic
AT2G07200	CM072588.1	100	674	0	0	1	674	3014959	3015632	0	1245	GCA_036927385.1_ASM3692738v1_genomic
AT4G04957	CM072590.1	99.461	557	3	0	1	557	1910932	1910376	0	1013	GCA_036927385.1_ASM3692738v1_genomic
AT4G04957	CM072588.1	92.593	135	7	1	338	469	18275018	18275152	1.76e-47	191	GCA_036927385.1_ASM3692738v1_genomic
AT2G07190	CM072583.1	96.245	1012	33	5	1	1010	3135804	3134796	0	1653	GCA_036927435.1_ASM3692743v1_genomic
AT2G07190	CM072583.1	95.985	548	21	1	1032	1579	3134803	3134257	0	889	GCA_036927435.1_ASM3692743v1_genomic
AT2G07200	CM072583.1	94.822	676	32	3	1	674	3133997	3133323	0	1051	GCA_036927435.1_ASM3692743v1_genomic
AT4G04957	CM072585.1	90.323	589	21	9	1	555	1980875	1980289	0	739	GCA_036927435.1_ASM3692743v1_genomic
AT4G04957	CM072583.1	93.333	135	6	1	338	469	18158034	18158168	3.94e-49	196	GCA_036927435.1_ASM3692743v1_genomic
AT2G07190	CM072568.1	96.245	1012	33	5	1	1010	3133156	3132148	0	1653	GCA_036927455.1_ASM3692745v1_genomic
AT2G07190	CM072568.1	95.985	548	21	1	1032	1579	3132155	3131609	0	889	GCA_036927455.1_ASM3692745v1_genomic
AT2G07200	CM072568.1	94.822	676	32	3	1	674	3131349	3130675	0	1051	GCA_036927455.1_ASM3692745v1_genomic
AT4G04957	CM072570.1	90.323	589	21	9	1	555	1989519	1988933	0	739	GCA_036927455.1_ASM3692745v1_genomic
AT4G04957	CM072568.1	93.333	135	6	1	338	469	18688641	18688775	3.91e-49	196	GCA_036927455.1_ASM3692745v1_genomic
AT2G07190	CM072563.1	96.245	1012	33	5	1	1010	3157597	3156589	0	1653	GCA_036927475.1_ASM3692747v1_genomic
AT2G07190	CM072563.1	95.985	548	21	1	1032	1579	3156596	3156050	0	889	GCA_036927475.1_ASM3692747v1_genomic
