assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G47530	scaffold_1_RagTag	15396645	15397465	820	1127.5	1
73_3a	AL1G47540	scaffold_1_RagTag	15396627	15397901	1274	1598.75	1
73_3a	AL3G41080	scaffold_3_RagTag	12584752	12585920	1168	1937.5	1
73_3a	AL6G31890	scaffold_6_RagTag	8599386	8600712	1326	1660	1
73_3a	AL6G31900	scaffold_6_RagTag	8602212	8603607	1395	1735	1
73_3a	AL6G31950	scaffold_6_RagTag	8632816	8633816	1000	1233.75	1
73_3a	AL6G32070	scaffold_6_RagTag	8685062	8685709	647	826.25	1
73_3a	AL6G32090	scaffold_6_RagTag	8692271	8693591	1320	1717.5	1
73_3a	AL6G32102	scaffold_6_RagTag	8695010	8696086	1076	1383.75	1
73_3a	AL6G40190	scaffold_1_RagTag	9741251	9743817	2566	4045	1
AL08_v2_f	AL6G31890	scaffold_6_RagTag	8385153	8386482	1329	1660	1
AL08_v2_f	AL6G31900	scaffold_6_RagTag	8388012	8389410	1398	1735	1
AL08_v2_f	AL6G31950	scaffold_6_RagTag	8408891	8409823	932	1233.75	1
AL08_v2_f	AL6G32090	scaffold_6_RagTag	8465085	8466455	1370	1717.5	1
AL08_v2_f	AL6G32102	scaffold_6_RagTag	8467445	8468521	1076	1383.75	1
AL08_v2_f	AL6G40190	scaffold_4_RagTag	15447751	15450317	2566	4045	1
al1_v2_s	AL1G47530	scaffold_1_RagTag	17512569	17513422	853	1127.5	1
al1_v2_s	AL1G47540	scaffold_1_RagTag	17527925	17529188	1263	1598.75	1
al1_v2_s	AL3G41080	scaffold_3_RagTag	13589143	13590835	1692	1937.5	1
al1_v2_s	AL6G31890	scaffold_6_RagTag	9391347	9392672	1325	1660	1
al1_v2_s	AL6G31900	scaffold_6_RagTag	9402357	9403756	1399	1735	1
al1_v2_s	AL6G31950	scaffold_6_RagTag	9421950	9422944	994	1233.75	1
al1_v2_s	AL6G32090	scaffold_6_RagTag	9515755	9517126	1371	1717.5	1
al1_v2_s	AL6G32102	scaffold_6_RagTag	9519710	9520651	941	1383.75	1
al1_v2_s	AL6G40190	scaffold_5_RagTag	6242650	6245892	3242	4045	1
AL27_v1	AL1G47530	scaffold_1_RagTag	22884643	22885473	830	1127.5	1
AL27_v1	AL1G47540	scaffold_1_RagTag	22884207	22885491	1284	1598.75	1
AL27_v1	AL3G41080	scaffold_3_RagTag	12235792	12237266	1474	1937.5	1
AL27_v1	AL6G31890	scaffold_6_RagTag	8325789	8327115	1326	1660	1
AL27_v1	AL6G31900	scaffold_6_RagTag	8328661	8330055	1394	1735	1
AL27_v1	AL6G31950	scaffold_6_RagTag	8347506	8348492	986	1233.75	1
AL27_v1	AL6G32090	scaffold_6_RagTag	8406337	8407703	1366	1717.5	1
AL27_v1	AL6G32102	scaffold_6_RagTag	8411481	8412557	1076	1383.75	1
AL27_v1	AL6G40190	scaffold_1_RagTag	25309111	25312460	3349	4045	1
ALR	AL1G47530	scaffold_1	15780125	15781026	901	1127.5	1
ALR	AL1G47540	scaffold_1	15821467	15822751	1284	1598.75	1
ALR	AL6G31890	scaffold_6	10210497	10211824	1327	1660	1
ALR	AL6G31900	scaffold_6	10213800	10215198	1398	1735	1
ALR	AL6G31950	scaffold_6	10237225	10238218	993	1233.75	1
ALR	AL6G32070	scaffold_6	10288691	10289253	562	826.25	1
ALR	AL6G32090	scaffold_6	10293216	10294536	1320	1717.5	1
ALR	AL6G32102	scaffold_6	10295955	10297031	1076	1383.75	1
ALR	AL6G40190	scaffold_8	10181719	10184285	2566	4045	1
BAM12_v2	AL1G47530	scaffold_1_RagTag	17489001	17489810	809	1127.5	1
BAM12_v2	AL1G47540	scaffold_1_RagTag	17488983	17490246	1263	1598.75	1
BAM12_v2	AL3G41080	scaffold_3_RagTag	13498534	13500159	1625	1937.5	1
BAM12_v2	AL6G31890	scaffold_6_RagTag	9073821	9075147	1326	1660	1
BAM12_v2	AL6G31900	scaffold_6_RagTag	9076922	9078337	1415	1735	1
BAM12_v2	AL6G31950	scaffold_6_RagTag	9101476	9102470	994	1233.75	1
BAM12_v2	AL6G32090	scaffold_6_RagTag	9155721	9157092	1371	1717.5	1
BAM12_v2	AL6G32102	scaffold_6_RagTag	9159618	9160559	941	1383.75	1
BAM12_v2	AL6G40190	scaffold_3_RagTag	13436418	13439449	3031	4045	1
BOR_v1	AL1G47530	scaffold_1_RagTag:0-28294041	15634640	15635541	901	1127.5	1
BOR_v1	AL1G47540	scaffold_1_RagTag:0-28294041	15667654	15668938	1284	1598.75	1
BOR_v1	AL3G41080	scaffold_3_RagTag:0-24937921	12231037	12232965	1928	1937.5	1
BOR_v1	AL6G31890	scaffold_6_RagTag:0-24760478	8454842	8456168	1326	1660	1
BOR_v1	AL6G31900	scaffold_6_RagTag:0-24760478	8457659	8458976	1317	1735	1
BOR_v1	AL6G31950	scaffold_6_RagTag:0-24760478	8478274	8479111	837	1233.75	1
BOR_v1	AL6G32070	scaffold_6_RagTag:0-24760478	8531901	8532556	655	826.25	1
BOR_v1	AL6G32102	scaffold_6_RagTag:0-24760478	8538904	8539980	1076	1383.75	1
BOR_v1	AL6G40190	scaffold_5_RagTag:0-21731985	5305282	5307849	2567	4045	1
F1-14	AL1G47530	scaffold_1_RagTag	17321256	17322160	904	1127.5	1
F1-14	AL6G31890	scaffold_6_RagTag	6957106	6958432	1326	1660	1
F1-14	AL6G31900	scaffold_6_RagTag	6960232	6961597	1365	1735	1
F1-14	AL6G32070	scaffold_6_RagTag	7059201	7059856	655	826.25	1
F1-14	AL6G32090	scaffold_6_RagTag	7068381	7069701	1320	1717.5	1
F1-14	AL6G32102	scaffold_6_RagTag	7071119	7072195	1076	1383.75	1
F1-14	AL6G40190	scaffold_8_RagTag	4033823	4036504	2681	4045	1
KN003hexa_v0	AL1G47530	scaffold_1_RagTag	16054134	16055036	902	1127.5	1
KN003hexa_v0	AL1G47540	scaffold_1_RagTag	16058407	16059685	1278	1598.75	1
KN003hexa_v0	AL6G31890	scaffold_6_RagTag	8401509	8402836	1327	1660	1
KN003hexa_v0	AL6G31900	scaffold_6_RagTag	8404339	8405734	1395	1735	1
KN003hexa_v0	AL6G31950	scaffold_6_RagTag	8423161	8424147	986	1233.75	1
KN003hexa_v0	AL6G32070	scaffold_6_RagTag	8484040	8484700	660	826.25	1
KN003hexa_v0	AL6G32090	scaffold_6_RagTag	8486769	8488144	1375	1717.5	1
KN003hexa_v0	AL6G32102	scaffold_6_RagTag	8489903	8490979	1076	1383.75	1
KN003hexa_v0	AL6G40190	scaffold_6_RagTag	13289325	13292547	3222	4045	1
KN005_v1	AL1G47530	scaffold_1_RagTag	15745043	15746084	1041	1127.5	1
KN005_v1	AL1G47540	scaffold_1_RagTag	15749279	15750563	1284	1598.75	2
KN005_v1	AL1G47540	scaffold_1_RagTag	15745025	15746005	980	1598.75	1
KN005_v1	AL6G31890	scaffold_6_RagTag	8261429	8262755	1326	1660	1
KN005_v1	AL6G31900	scaffold_6_RagTag	8264262	8265641	1379	1735	1
KN005_v1	AL6G31950	scaffold_6_RagTag	8283048	8284042	994	1233.75	1
KN005_v1	AL6G32070	scaffold_6_RagTag	8346035	8346695	660	826.25	1
KN005_v1	AL6G32090	scaffold_6_RagTag	8349152	8350509	1357	1717.5	1
KN005_v1	AL6G32102	scaffold_6_RagTag	8352275	8353351	1076	1383.75	1
KN005_v1	AL6G40190	scaffold_6_RagTag	13162223	13165456	3233	4045	1
KN006_v1	AL1G47530	scaffold_1_RagTag	16525257	16526159	902	1127.5	1
KN006_v1	AL1G47540	scaffold_1_RagTag	16529530	16530808	1278	1598.75	1
KN006_v1	AL3G41080	scaffold_3_RagTag	13728911	13730460	1549	1937.5	1
KN006_v1	AL6G31890	scaffold_6_RagTag	8612379	8613705	1326	1660	1
KN006_v1	AL6G31900	scaffold_6_RagTag	8616705	8618092	1387	1735	1
KN006_v1	AL6G31950	scaffold_6_RagTag	8635453	8636439	986	1233.75	1
KN006_v1	AL6G32070	scaffold_6_RagTag	8702224	8702884	660	826.25	1
KN006_v1	AL6G32090	scaffold_6_RagTag	8704917	8706296	1379	1717.5	1
