assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL2G15130	scaffold_2_RagTag	2639634	2641718	2084	3092.5	1
AL08_v2_f	AL2G15130	scaffold_2_RagTag	2550433	2552705	2272	3092.5	1
al1_v2_s	AL2G15130	scaffold_2_RagTag	3268969	3270948	1979	3092.5	1
al1_v2_s	AL3G47160	scaffold_3_RagTag	19960648	19967469	6821	8081.25	1
AL27_v1	AL2G15130	scaffold_2_RagTag	2571981	2574457	2476	3092.5	1
ALR	AL2G15130	scaffold_2	2672736	2675185	2449	3092.5	1
BAM12_v2	AL3G47160	scaffold_3_RagTag	22073440	22078501	5061	8081.25	1
BOR_v1	AL2G15130	scaffold_2_RagTag:0-21425966	2632809	2635293	2484	3092.5	1
F1-14	AL2G15130	scaffold_2_RagTag	4251104	4253529	2425	3092.5	1
KN003hexa_v0	AL2G15130	scaffold_2_RagTag	2850495	2852968	2473	3092.5	1
KN003hexa_v0	AL3G47160	scaffold_3_RagTag	20566295	20573682	7387	8081.25	1
KN005_v1	AL2G15130	scaffold_2_RagTag	2762977	2765452	2475	3092.5	1
KN006_v1	AL2G15130	scaffold_2_RagTag	2945600	2947665	2065	3092.5	1
MN47_mabs_v3	AL2G15130	scaffold_2_RagTag	2699018	2701491	2473	3092.5	1
MN47_mabs_v3	AL3G47160	scaffold_3_RagTag	20847134	20853598	6464	8081.25	1
Nla	AL2G15130	scaffold_2_RagTag	2483111	2485195	2084	3092.5	1
Nla	AL3G47160	scaffold_3_RagTag	21680557	21686675	6118	8081.25	1
NT1_v2	AL2G15130	scaffold_2	2659602	2662074	2472	3092.5	1
NT1_v2	AL3G47160	scaffold_3	23258986	23264355	5369	8081.25	1
NT12_v2	AL2G15130	scaffold_2_RagTag	3255498	3257960	2462	3092.5	1
NT12_v2	AL3G47160	scaffold_3_RagTag	23387329	23393572	6243	8081.25	1
NT8_v2_fix	AL2G15130	scaffold_2_RagTag	2975558	2978030	2472	3092.5	1
NT8_v2_fix	AL3G47160	scaffold_3_RagTag	20534935	20541178	6243	8081.25	1
NT9_v2	AL2G15130	scaffold_2_RagTag	3257644	3259503	1859	3092.5	1
NT9_v2	AL3G47160	scaffold_3_RagTag	21397532	21404907	7375	8081.25	1
PU6_v3_fin	AL2G15130	scaffold_2	3253791	3255819	2028	3092.5	1
PU6_v3_fin	AL3G47160	scaffold_3	21538007	21543970	5963	8081.25	1
TE11_v2	AL2G15130	scaffold_2_RagTag	2943141	2945503	2362	3092.5	1
TE11_v2	AL3G47160	scaffold_8_RagTag	6582942	6587990	5048	8081.25	1
TE4_v1	AL2G15130	scaffold_2_RagTag:113346-24308598	2897622	2900099	2477	3092.5	1
TE4_v1	AL3G47160	scaffold_7_RagTag:1-29301300	8705069	8709926	4857	8081.25	1
TE8_v1	AL2G15130	scaffold_2_RagTag:0-23605790	3268956	3271396	2440	3092.5	1
WS1_v2_s	AL2G15130	scaffold_2_RagTag	2995814	2998293	2479	3092.5	1
