assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL2G11030	scaffold_2_RagTag	488907	490699	1792	2233.75	1
73_3a	AL2G11040	scaffold_2_RagTag	491335	492839	1504	1750	1
73_3a	AL2G11070	scaffold_2_RagTag	522385	523907	1522	1901.25	1
73_3a	AL2G11960	scaffold_2_RagTag	952478	953804	1326	1953.75	1
73_3a	AL6G43560	scaffold_6_RagTag	18487371	18489183	1812	1978.75	1
AL08_v2_f	AL2G11030	scaffold_2_RagTag	457924	459711	1787	2233.75	1
AL08_v2_f	AL2G11070	scaffold_2_RagTag	515791	517312	1521	1901.25	1
AL08_v2_f	AL2G11960	scaffold_2_RagTag	1014656	1016221	1565	1953.75	1
AL08_v2_f	AL6G43560	scaffold_6_RagTag	19185373	19187243	1870	1978.75	1
al1_v2_s	AL2G11030	scaffold_2_RagTag	587872	589660	1788	2233.75	1
al1_v2_s	AL2G11040	scaffold_2_RagTag	595000	596512	1512	1750	1
al1_v2_s	AL2G11960	scaffold_2_RagTag	1207063	1208624	1561	1953.75	1
al1_v2_s	AL6G43560	scaffold_6_RagTag	21259478	21261167	1689	1978.75	1
AL27_v1	AL2G11070	scaffold_2_RagTag	486746	488265	1519	1901.25	1
AL27_v1	AL2G11960	scaffold_2_RagTag	922568	924102	1534	1953.75	1
AL27_v1	AL6G43560	scaffold_6_RagTag	19028079	19029887	1808	1978.75	1
ALR	AL2G11030	scaffold_2	501531	502951	1420	2233.75	1
ALR	AL2G11040	scaffold_2	512560	514053	1493	1750	1
ALR	AL2G11070	scaffold_2	558124	559647	1523	1901.25	1
ALR	AL2G11960	scaffold_2	1027544	1029106	1562	1953.75	1
ALR	AL6G43560	scaffold_6	22829325	22831049	1724	1978.75	1
BAM12_v2	AL2G11030	scaffold_2_RagTag	5464066	5465854	1788	2233.75	1
BAM12_v2	AL2G11040	scaffold_2_RagTag	5461694	5463425	1731	1750	1
BAM12_v2	AL2G11070	scaffold_2_RagTag	5374219	5375736	1517	1901.25	1
BAM12_v2	AL2G11960	scaffold_2_RagTag	4884150	4885637	1487	1953.75	1
BAM12_v2	AL6G43560	scaffold_6_RagTag	20532555	20534245	1690	1978.75	1
BOR_v1	AL2G11040	scaffold_2_RagTag:0-21425966	443461	444967	1506	1750	1
BOR_v1	AL2G11070	scaffold_2_RagTag:0-21425966	476943	478465	1522	1901.25	1
BOR_v1	AL2G11960	scaffold_2_RagTag:0-21425966	896997	898559	1562	1953.75	1
BOR_v1	AL6G43560	scaffold_6_RagTag:0-24760478	19504179	19505895	1716	1978.75	1
F1-14	AL2G11070	scaffold_2_RagTag	1523532	1525054	1522	1901.25	1
F1-14	AL2G11960	scaffold_2_RagTag	1941112	1942681	1569	1953.75	1
F1-14	AL6G43560	scaffold_6_RagTag	17816078	17817578	1500	1978.75	1
KN003hexa_v0	AL2G11030	scaffold_2_RagTag	444601	446380	1779	2233.75	1
KN003hexa_v0	AL2G11040	scaffold_2_RagTag	447418	448770	1352	1750	1
KN003hexa_v0	AL2G11960	scaffold_2_RagTag	929325	930787	1462	1953.75	1
KN003hexa_v0	AL6G43560	scaffold_6_RagTag	19809552	19811075	1523	1978.75	1
KN005_v1	AL2G11030	scaffold_2_RagTag	509903	511780	1877	2233.75	1
KN005_v1	AL2G11040	scaffold_2_RagTag	512951	514304	1353	1750	1
KN005_v1	AL2G11070	scaffold_2_RagTag	534801	536321	1520	1901.25	1
KN005_v1	AL2G11960	scaffold_2_RagTag	968277	969739	1462	1953.75	1
KN005_v1	AL6G43560	scaffold_6_RagTag	19012248	19013833	1585	1978.75	1
KN006_v1	AL2G11030	scaffold_2_RagTag	509723	511509	1786	2233.75	1
KN006_v1	AL2G11040	scaffold_2_RagTag	512686	514058	1372	1750	1
KN006_v1	AL2G11070	scaffold_2_RagTag	558464	559974	1510	1901.25	1
KN006_v1	AL2G11960	scaffold_2_RagTag	1069452	1070914	1462	1953.75	1
KN006_v1	AL6G43560	scaffold_6_RagTag	19524874	19526459	1585	1978.75	1
MN47_mabs_v3	AL2G11030	scaffold_2_RagTag	527788	529574	1786	2233.75	1
MN47_mabs_v3	AL2G11040	scaffold_2_RagTag	530738	532137	1399	1750	1
MN47_mabs_v3	AL2G11070	scaffold_2_RagTag	562292	563812	1520	1901.25	1
MN47_mabs_v3	AL2G11960	scaffold_2_RagTag	959355	960817	1462	1953.75	1
MN47_mabs_v3	AL6G43560	scaffold_6_RagTag	19823675	19825257	1582	1978.75	1
Nla	AL2G11030	scaffold_2_RagTag	450811	452603	1792	2233.75	1
Nla	AL2G11040	scaffold_2_RagTag	453239	454743	1504	1750	1
Nla	AL2G11070	scaffold_2_RagTag	484289	485811	1522	1901.25	1
Nla	AL2G11960	scaffold_2_RagTag	14610298	14611772	1474	1953.75	1
