assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G37820	scaffold_1_RagTag	10443612	10445694	2082	3302.5	1
AL08_v2_f	AL1G37850	scaffold_1_RagTag	10443968	10447347	3379	4427.5	1
al1_v2_s	AL1G37820	scaffold_1_RagTag	11881197	11883253	2056	3302.5	1
al1_v2_s	AL1G37850	scaffold_1_RagTag	11881338	11884881	3543	4427.5	1
al1_v2_s	AL1G38110	scaffold_1_RagTag	11991190	11992530	1340	1676.25	1
al1_v2_s	AL1G38130	scaffold_1_RagTag	11995092	11996046	954	1291.25	1
AL27_v1	AL1G37820	scaffold_1_RagTag	10499359	10501457	2098	3302.5	1
ALR	AL1G37820	scaffold_1	9049527	9051614	2087	3302.5	1
BAM12_v2	AL1G37820	scaffold_1_RagTag	11423188	11425269	2081	3302.5	1
BOR_v1	AL1G37820	scaffold_1_RagTag:0-28294041	10555535	10557610	2075	3302.5	1
F1-14	AL1G37820	scaffold_1_RagTag	11787997	11790078	2081	3302.5	1
F1-14	AL3G41480	scaffold_3_RagTag	13118768	13119959	1191	1500	1
F1-14	AL3G41490	scaffold_3_RagTag	13170349	13170934	585	868.75	2
F1-14	AL3G41560	scaffold_3_RagTag	13229591	13230710	1119	1407.5	3
F1-14	AL3G41490	scaffold_3_RagTag	13118768	13119353	585	868.75	1
F1-14	AL3G41560	scaffold_3_RagTag	13170349	13171468	1119	1407.5	2
F1-14	AL3G41560	scaffold_3_RagTag	13118768	13119887	1119	1407.5	1
KN003hexa_v0	AL1G37820	scaffold_1_RagTag	10881528	10883560	2032	3302.5	1
KN003hexa_v0	AL1G37850	scaffold_1_RagTag	10881643	10885132	3489	4427.5	1
KN003hexa_v0	AL1G38110	scaffold_1_RagTag	10987883	10989182	1299	1676.25	1
KN003hexa_v0	AL3G41480	scaffold_3_RagTag	13017773	13018974	1201	1500	1
KN003hexa_v0	AL3G41490	scaffold_3_RagTag	13018389	13018974	585	868.75	2
KN003hexa_v0	AL3G41490	scaffold_3_RagTag	12976731	12977316	585	868.75	1
KN003hexa_v0	AL3G41560	scaffold_3_RagTag	13017845	13018974	1129	1407.5	1
KN005_v1	AL1G37820	scaffold_1_RagTag	10726017	10728050	2033	3302.5	1
KN005_v1	AL1G37850	scaffold_1_RagTag	10726132	10729611	3479	4427.5	1
KN005_v1	AL1G38110	scaffold_1_RagTag	10846953	10848256	1303	1676.25	1
KN005_v1	AL3G41480	scaffold_3_RagTag	12742445	12743640	1195	1500	1
KN005_v1	AL3G41490	scaffold_3_RagTag	12746146	12746731	585	868.75	2
KN005_v1	AL3G41490	scaffold_3_RagTag	12742445	12743030	585	868.75	1
KN005_v1	AL3G41560	scaffold_3_RagTag	12784893	12786020	1127	1407.5	2
KN005_v1	AL3G41560	scaffold_3_RagTag	12742445	12743568	1123	1407.5	1
KN006_v1	AL1G37820	scaffold_1_RagTag	11044414	11046446	2032	3302.5	1
KN006_v1	AL1G37850	scaffold_1_RagTag	11044529	11048018	3489	4427.5	1
KN006_v1	AL1G38110	scaffold_1_RagTag	11150458	11151757	1299	1676.25	1
KN006_v1	AL3G41480	scaffold_3_RagTag	14080681	14081878	1197	1500	1
KN006_v1	AL3G41490	scaffold_3_RagTag	14084378	14084963	585	868.75	2
KN006_v1	AL3G41560	scaffold_3_RagTag	14127048	14128171	1123	1407.5	3
KN006_v1	AL3G41490	scaffold_3_RagTag	14080681	14081266	585	868.75	1
KN006_v1	AL3G41560	scaffold_3_RagTag	14084378	14085503	1125	1407.5	2
KN006_v1	AL3G41560	scaffold_3_RagTag	14080681	14081806	1125	1407.5	1
MN47_mabs_v3	AL1G37820	scaffold_1_RagTag	10757790	10760431	2641	3302.5	1
MN47_mabs_v3	AL1G37850	scaffold_1_RagTag	10768390	10771931	3541	4427.5	1
MN47_mabs_v3	AL1G38110	scaffold_1_RagTag	10872091	10873431	1340	1676.25	1
MN47_mabs_v3	AL1G38130	scaffold_1_RagTag	10868491	10869523	1032	1291.25	1
MN47_mabs_v3	AL3G41480	scaffold_3_RagTag	13402849	13404048	1199	1500	1
MN47_mabs_v3	AL3G41490	scaffold_3_RagTag	13406549	13407134	585	868.75	2
MN47_mabs_v3	AL3G41490	scaffold_3_RagTag	13402849	13403434	585	868.75	1
MN47_mabs_v3	AL3G41560	scaffold_3_RagTag	13445529	13446654	1125	1407.5	2
MN47_mabs_v3	AL3G41560	scaffold_3_RagTag	13402849	13403976	1127	1407.5	1
Nla	AL1G37820	scaffold_1_RagTag	10835576	10837656	2080	3302.5	1
NT1_v2	AL1G37820	scaffold_1	10646377	10648409	2032	3302.5	1
NT1_v2	AL1G37850	scaffold_1	10646492	10649978	3486	4427.5	1
NT1_v2	AL1G38110	scaffold_1	10750835	10752080	1245	1676.25	1
NT1_v2	AL1G38130	scaffold_1	10755413	10756361	948	1291.25	1
NT12_v2	AL1G37820	scaffold_1_RagTag	11337871	11339944	2073	3302.5	1
NT12_v2	AL1G38110	scaffold_1_RagTag	11471585	11472925	1340	1676.25	1
NT12_v2	AL1G38130	scaffold_1_RagTag	11475473	11476427	954	1291.25	1
