assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL7G34270	scaffold_7_RagTag	10068670	10071979	3309	4132.5	1
73_3a	AL7G34280	scaffold_7_RagTag	10073337	10075042	1705	2120	1
AL08_v2_f	AL7G34270	scaffold_7_RagTag	9946064	9949320	3256	4132.5	1
AL08_v2_f	AL7G34280	scaffold_7_RagTag	9950679	9952385	1706	2120	1
al1_v2_s	AL7G34270	scaffold_7_RagTag	9872331	9875568	3237	4132.5	1
al1_v2_s	AL7G34290	scaffold_7_RagTag	9856329	9858290	1961	2956.25	1
AL27_v1	AL7G34270	scaffold_7_RagTag	9964725	9967904	3179	4132.5	1
AL27_v1	AL7G34280	scaffold_7_RagTag	9970630	9972336	1706	2120	1
ALR	AL7G34270	scaffold_7	10013988	10017313	3325	4132.5	1
ALR	AL7G34280	scaffold_7	10020058	10021764	1706	2120	1
BAM12_v2	AL7G34270	scaffold_7_RagTag	10828338	10831447	3109	4132.5	1
BOR_v1	AL7G34270	scaffold_7_RagTag:0-26551907	10192627	10195938	3311	4132.5	1
BOR_v1	AL7G34280	scaffold_7_RagTag:0-26551907	10197298	10199004	1706	2120	1
F1-14	AL7G34270	scaffold_6_RagTag	11836867	11840180	3313	4132.5	1
F1-14	AL7G34280	scaffold_7_RagTag	11027351	11029058	1707	2120	1
KN003hexa_v0	AL7G34270	scaffold_7_RagTag	9928213	9931713	3500	4132.5	1
KN003hexa_v0	AL7G34280	scaffold_7_RagTag	9933046	9934741	1695	2120	1
KN003hexa_v0	AL7G34290	scaffold_7_RagTag	9943252	9945526	2274	2956.25	1
KN005_v1	AL7G34270	scaffold_7_RagTag	9949154	9953150	3996	4132.5	1
KN005_v1	AL7G34280	scaffold_7_RagTag	9954483	9956179	1696	2120	1
KN005_v1	AL7G34290	scaffold_7_RagTag	9964234	9966610	2376	2956.25	1
KN006_v1	AL7G34270	scaffold_7_RagTag	10691413	10694698	3285	4132.5	1
KN006_v1	AL7G34280	scaffold_7_RagTag	10704548	10706245	1697	2120	1
KN006_v1	AL7G34290	scaffold_7_RagTag	10714354	10716730	2376	2956.25	1
MN47_mabs_v3	AL7G34270	scaffold_7_RagTag	10245430	10248735	3305	4132.5	1
MN47_mabs_v3	AL7G34280	scaffold_7_RagTag	10250070	10251765	1695	2120	1
MN47_mabs_v3	AL7G34290	scaffold_7_RagTag	10271680	10274044	2364	2956.25	1
Nla	AL7G34270	scaffold_7_RagTag	10029739	10033160	3421	4132.5	1
Nla	AL7G34280	scaffold_7_RagTag	10034522	10036227	1705	2120	1
NT1_v2	AL7G34270	scaffold_7	9930551	9933815	3264	4132.5	1
NT1_v2	AL7G34280	scaffold_7	9935143	9936839	1696	2120	1
NT1_v2	AL7G34290	scaffold_7	9944964	9946928	1964	2956.25	1
NT12_v2	AL7G34270	scaffold_7_RagTag	11368649	11371911	3262	4132.5	1
NT12_v2	AL7G34280	scaffold_7_RagTag	11373377	11375084	1707	2120	1
NT12_v2	AL7G34290	scaffold_7_RagTag	11391443	11393392	1949	2956.25	1
NT8_v2_fix	AL7G34270	scaffold_7_RagTag	11084905	11088167	3262	4132.5	1
NT8_v2_fix	AL7G34280	scaffold_7_RagTag	11089632	11091339	1707	2120	1
NT8_v2_fix	AL7G34290	scaffold_7_RagTag	11107878	11109825	1947	2956.25	1
NT9_v2	AL7G34270	scaffold_7_RagTag	11152823	11156105	3282	4132.5	1
NT9_v2	AL7G34280	scaffold_7_RagTag	11158247	11159954	1707	2120	1
NT9_v2	AL7G34290	scaffold_7_RagTag	11175764	11177716	1952	2956.25	1
PU6_v3_fin	AL7G34270	scaffold_7	11044154	11047415	3261	4132.5	1
PU6_v3_fin	AL7G34280	scaffold_7	11048833	11050541	1708	2120	1
PU6_v3_fin	AL7G34290	scaffold_7	11068038	11069991	1953	2956.25	1
TE11_v2	AL7G34270	scaffold_7_RagTag	11020550	11023798	3248	4132.5	1
TE11_v2	AL7G34280	scaffold_7_RagTag	11025173	11026914	1741	2120	1
TE4_v1	AL7G34270	scaffold_7_RagTag:1-29301300	10931520	10934838	3318	4132.5	1
TE4_v1	AL7G34280	scaffold_7_RagTag:1-29301300	10936213	10937953	1740	2120	1
TE8_v1	AL7G34270	scaffold_7_RagTag:0-28571223	10652415	10655709	3294	4132.5	1
TE8_v1	AL7G34280	scaffold_7_RagTag:0-28571223	10657302	10659011	1709	2120	1
TE8_v1	AL7G34290	scaffold_7_RagTag:0-28571223	10677038	10678989	1951	2956.25	1
WS1_v2_s	AL7G34270	scaffold_7_RagTag	10976842	10980120	3278	4132.5	1
WS1_v2_s	AL7G34280	scaffold_7_RagTag	10981697	10983390	1693	2120	1
