assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL6G30000	scaffold_6_RagTag	7849028	7852928	3900	4905	1
73_3a	AL6G30010	scaffold_6_RagTag	7853199	7855726	2527	3156.25	1
73_3a	AL6G30020	scaffold_6_RagTag	7856398	7858600	2202	2830	1
73_3a	AL6G30030	scaffold_6_RagTag	7858859	7860334	1475	1966.25	1
73_3a	AL6G30040	scaffold_6_RagTag	7861024	7864361	3337	4440	1
73_3a	AL6G30050	scaffold_6_RagTag	7864450	7867042	2592	3235	1
AL08_v2_f	AL6G30000	scaffold_6_RagTag	7643903	7648150	4247	4905	1
AL08_v2_f	AL6G30010	scaffold_6_RagTag	7652868	7655210	2342	3156.25	1
AL08_v2_f	AL6G30020	scaffold_6_RagTag	7655093	7657295	2202	2830	1
AL08_v2_f	AL6G30030	scaffold_6_RagTag	7664488	7666013	1525	1966.25	1
AL08_v2_f	AL6G30040	scaffold_6_RagTag	7667690	7671029	3339	4440	1
AL08_v2_f	AL6G30050	scaffold_6_RagTag	7671118	7673705	2587	3235	1
AL08_v2_f	AL6G30060	scaffold_6_RagTag	7674508	7677088	2580	3226.25	1
AL08_v2_f	AL6G30070	scaffold_6_RagTag	7677357	7680049	2692	3367.5	1
al1_v2_s	AL6G30010	scaffold_6_RagTag	8531885	8534316	2431	3156.25	1
al1_v2_s	AL6G30020	scaffold_6_RagTag	8540018	8542352	2334	2830	1
al1_v2_s	AL6G30030	scaffold_6_RagTag	8542733	8544316	1583	1966.25	1
al1_v2_s	AL6G30040	scaffold_6_RagTag	8545113	8549520	4407	4440	1
al1_v2_s	AL6G30050	scaffold_6_RagTag	8549609	8552196	2587	3235	1
AL27_v1	AL6G30000	scaffold_6_RagTag	7541976	7546200	4224	4905	1
AL27_v1	AL6G30010	scaffold_6_RagTag	7546399	7548904	2505	3156.25	1
AL27_v1	AL6G30020	scaffold_6_RagTag	7549553	7552167	2614	2830	1
AL27_v1	AL6G30030	scaffold_6_RagTag	7553964	7555543	1579	1966.25	1
AL27_v1	AL6G30040	scaffold_6_RagTag	7556234	7559230	2996	4440	1
AL27_v1	AL6G30060	scaffold_6_RagTag	7561137	7563136	1999	3226.25	1
AL27_v1	AL6G30070	scaffold_6_RagTag	7563801	7566412	2611	3367.5	1
ALR	AL6G30000	scaffold_6	9429104	9433039	3935	4905	1
ALR	AL6G30010	scaffold_6	9433261	9435771	2510	3156.25	1
ALR	AL6G30020	scaffold_6	9436427	9438652	2225	2830	1
ALR	AL6G30030	scaffold_6	9439021	9440600	1579	1966.25	1
ALR	AL6G30040	scaffold_6	9441291	9444599	3308	4440	1
ALR	AL6G30050	scaffold_6	9444691	9447282	2591	3235	1
BAM12_v2	AL6G30010	scaffold_6_RagTag	8104657	8107088	2431	3156.25	1
BAM12_v2	AL6G30020	scaffold_6_RagTag	8112779	8115000	2221	2830	1
BAM12_v2	AL6G30030	scaffold_6_RagTag	8115298	8116825	1527	1966.25	1
