assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G65230	scaffold_2_RagTag	5042724	5042870	146	198.75	1
73_3a	AL2G18220	scaffold_2_RagTag	5046756	5047071	315	395	2
73_3a	AL2G18240	scaffold_4_RagTag	11613299	11613613	314	396.25	3
73_3a	AL2G18220	scaffold_2_RagTag	5020778	5021092	314	395	1
73_3a	AL2G18240	scaffold_2_RagTag	5046757	5047072	315	396.25	2
73_3a	AL2G18240	scaffold_2_RagTag	5020777	5021093	316	396.25	1
73_3a	AL2G18250	scaffold_2_RagTag	5017935	5018250	315	395	1
AL08_v2_f	AL1G65230	scaffold_2_RagTag	4701178	4701324	146	198.75	1
AL08_v2_f	AL2G18220	scaffold_2_RagTag	4705262	4705577	315	395	2
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4708600	4708915	315	396.25	3
AL08_v2_f	AL2G18220	scaffold_2_RagTag	4698695	4699009	314	395	1
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4705263	4705578	315	396.25	2
AL08_v2_f	AL2G18240	scaffold_2_RagTag	4698694	4699010	316	396.25	1
AL08_v2_f	AL2G18250	scaffold_2_RagTag	4695968	4696283	315	395	1
al1_v2_s	AL1G65230	scaffold_2_RagTag	5710369	5710515	146	198.75	1
al1_v2_s	AL2G18220	scaffold_2_RagTag	5714447	5714762	315	395	2
al1_v2_s	AL2G18240	scaffold_2_RagTag	5717748	5718063	315	396.25	3
al1_v2_s	AL2G18220	scaffold_2_RagTag	5707300	5707614	314	395	1
al1_v2_s	AL2G18240	scaffold_2_RagTag	5714448	5714763	315	396.25	2
al1_v2_s	AL2G18240	scaffold_2_RagTag	5707299	5707615	316	396.25	1
al1_v2_s	AL2G18250	scaffold_2_RagTag	5699321	5699636	315	395	1
AL27_v1	AL1G65230	scaffold_2_RagTag	4637847	4637993	146	198.75	1
AL27_v1	AL2G18220	scaffold_2_RagTag	4641887	4642203	316	395	2
AL27_v1	AL2G18240	scaffold_4_RagTag	10506105	10506419	314	396.25	3
AL27_v1	AL2G18220	scaffold_2_RagTag	4635342	4635656	314	395	1
AL27_v1	AL2G18240	scaffold_2_RagTag	4641888	4642204	316	396.25	2
AL27_v1	AL2G18240	scaffold_2_RagTag	4635341	4635657	316	396.25	1
AL27_v1	AL2G18250	scaffold_2_RagTag	4632548	4632863	315	395	1
ALR	AL1G65230	scaffold_2	4707327	4707473	146	198.75	1
ALR	AL2G18220	scaffold_2	4711383	4711698	315	395	2
ALR	AL2G18240	scaffold_2	4714695	4715010	315	396.25	3
ALR	AL2G18220	scaffold_2	4703527	4703841	314	395	1
ALR	AL2G18240	scaffold_2	4711384	4711699	315	396.25	2
ALR	AL2G18240	scaffold_2	4703526	4703842	316	396.25	1
ALR	AL2G18250	scaffold_2	4700663	4700978	315	395	1
BAM12_v2	AL1G65230	scaffold_2_RagTag	538475	538621	146	198.75	1
BAM12_v2	AL2G18220	scaffold_2_RagTag	543176	543491	315	395	2
BAM12_v2	AL2G18240	scaffold_4_RagTag	10647305	10647615	310	396.25	3
BAM12_v2	AL2G18220	scaffold_2_RagTag	539886	540201	315	395	1
BAM12_v2	AL2G18240	scaffold_2_RagTag	543175	543490	315	396.25	2
BAM12_v2	AL2G18240	scaffold_2_RagTag	539885	540200	315	396.25	1
BAM12_v2	AL2G18250	scaffold_2_RagTag	572000	572313	313	395	1
BOR_v1	AL1G65230	scaffold_2_RagTag:0-21425966	4789848	4789993	145	198.75	1
BOR_v1	AL2G18220	scaffold_2_RagTag:0-21425966	4796424	4796739	315	395	2
BOR_v1	AL2G18240	scaffold_4_RagTag:18000-22695972	11024610	11024924	314	396.25	3
BOR_v1	AL2G18220	scaffold_2_RagTag:0-21425966	4787351	4787665	314	395	1
BOR_v1	AL2G18240	scaffold_2_RagTag:0-21425966	4796425	4796740	315	396.25	2
BOR_v1	AL2G18240	scaffold_2_RagTag:0-21425966	4787350	4787666	316	396.25	1
F1-14	AL1G65230	scaffold_2_RagTag	6256973	6257119	146	198.75	1
F1-14	AL2G18220	scaffold_2_RagTag	6261735	6262050	315	395	2
F1-14	AL2G18240	scaffold_4_RagTag	11048399	11048713	314	396.25	3
F1-14	AL2G18220	scaffold_2_RagTag	6254218	6254532	314	395	1
F1-14	AL2G18240	scaffold_2_RagTag	6261736	6262051	315	396.25	2
F1-14	AL2G18240	scaffold_2_RagTag	6254217	6254533	316	396.25	1
F1-14	AL2G18250	scaffold_2_RagTag	6251405	6251720	315	395	1
KN003hexa_v0	AL1G65230	scaffold_2_RagTag	4720055	4720195	140	198.75	1
KN003hexa_v0	AL2G18220	scaffold_4_RagTag	12487120	12487434	314	395	2
KN003hexa_v0	AL2G18220	scaffold_2_RagTag	4724692	4725007	315	395	1
KN003hexa_v0	AL2G18240	scaffold_4_RagTag	12487121	12487435	314	396.25	2
KN003hexa_v0	AL2G18240	scaffold_2_RagTag	4724693	4725008	315	396.25	1
KN003hexa_v0	AL2G18250	scaffold_2_RagTag	4715369	4715684	315	395	1
KN005_v1	AL1G65230	scaffold_2_RagTag	4856595	4856753	158	198.75	1
KN005_v1	AL2G18220	scaffold_2_RagTag	4865200	4865515	315	395	2
KN005_v1	AL2G18240	scaffold_4_RagTag	11217613	11217927	314	396.25	3
KN005_v1	AL2G18220	scaffold_2_RagTag	4856516	4856830	314	395	1
KN005_v1	AL2G18240	scaffold_2_RagTag	4865201	4865516	315	396.25	2
KN005_v1	AL2G18240	scaffold_2_RagTag	4856515	4856831	316	396.25	1
KN005_v1	AL2G18250	scaffold_2_RagTag	4847593	4847908	315	395	1
KN006_v1	AL1G65230	scaffold_2_RagTag	4975172	4975312	140	198.75	1
KN006_v1	AL2G18220	scaffold_2_RagTag	4982494	4982809	315	395	2
KN006_v1	AL2G18220	scaffold_2_RagTag	4979189	4979504	315	395	1
KN006_v1	AL2G18240	scaffold_2_RagTag	4982495	4982810	315	396.25	2
KN006_v1	AL2G18240	scaffold_2_RagTag	4979190	4979505	315	396.25	1
KN006_v1	AL2G18250	scaffold_2_RagTag	4970486	4970801	315	395	1
MN47_mabs_v3	AL1G65230	scaffold_2_RagTag	4762113	4762259	146	198.75	1
MN47_mabs_v3	AL2G18220	scaffold_2_RagTag	4768305	4768620	315	395	2
MN47_mabs_v3	AL2G18240	scaffold_2_RagTag	4775529	4775845	316	396.25	3
MN47_mabs_v3	AL2G18220	scaffold_2_RagTag	4764999	4765312	313	395	1
MN47_mabs_v3	AL2G18240	scaffold_2_RagTag	4768304	4768619	315	396.25	2
MN47_mabs_v3	AL2G18240	scaffold_2_RagTag	4764998	4765306	308	396.25	1
MN47_mabs_v3	AL2G18250	scaffold_2_RagTag	4783630	4783945	315	395	1
Nla	AL1G65230	scaffold_2_RagTag	4313864	4314022	158	198.75	1
Nla	AL2G18220	scaffold_2_RagTag	4320970	4321285	315	395	2
Nla	AL2G18240	scaffold_2_RagTag	4324273	4324588	315	396.25	3
Nla	AL2G18220	scaffold_2_RagTag	4313785	4314099	314	395	1
Nla	AL2G18240	scaffold_2_RagTag	4320971	4321286	315	396.25	2
Nla	AL2G18240	scaffold_2_RagTag	4313784	4314100	316	396.25	1
Nla	AL2G18250	scaffold_2_RagTag	4310936	4311251	315	395	1
NT1_v2	AL1G65230	scaffold_2	4580861	4581019	158	198.75	1
NT1_v2	AL2G18220	scaffold_2	4599348	4599663	315	395	2
NT1_v2	AL2G18240	scaffold_4	12897148	12897462	314	396.25	3
NT1_v2	AL2G18220	scaffold_2	4580782	4581096	314	395	1
NT1_v2	AL2G18240	scaffold_2	4599349	4599664	315	396.25	2
NT1_v2	AL2G18240	scaffold_2	4580781	4581097	316	396.25	1
NT1_v2	AL2G18250	scaffold_2	4577917	4578232	315	395	1
NT12_v2	AL1G65230	scaffold_2_RagTag	5548154	5548300	146	198.75	1
NT12_v2	AL2G18220	scaffold_2_RagTag	5555608	5555923	315	395	2
NT12_v2	AL2G18240	scaffold_4_RagTag	11893530	11893844	314	396.25	3
NT12_v2	AL2G18220	scaffold_2_RagTag	5552182	5552497	315	395	1
NT12_v2	AL2G18240	scaffold_2_RagTag	5555609	5555924	315	396.25	2
NT12_v2	AL2G18240	scaffold_2_RagTag	5552183	5552498	315	396.25	1
NT12_v2	AL2G18250	scaffold_2_RagTag	5513225	5513540	315	395	1
NT8_v2_fix	AL1G65230	scaffold_2_RagTag	5524899	5525045	146	198.75	1
NT8_v2_fix	AL2G18220	scaffold_2_RagTag	5533639	5533954	315	395	2
NT8_v2_fix	AL2G18240	scaffold_4_RagTag	13134578	13134892	314	396.25	3
NT8_v2_fix	AL2G18220	scaffold_2_RagTag	5528937	5529252	315	395	1
NT8_v2_fix	AL2G18240	scaffold_2_RagTag	5533640	5533955	315	396.25	2
NT8_v2_fix	AL2G18240	scaffold_2_RagTag	5528938	5529253	315	396.25	1
NT8_v2_fix	AL2G18250	scaffold_2_RagTag	5479787	5480100	313	395	1
NT9_v2	AL1G65230	scaffold_2_RagTag	5758372	5758530	158	198.75	1
NT9_v2	AL2G18220	scaffold_2_RagTag	5765980	5766295	315	395	2
NT9_v2	AL2G18240	scaffold_2_RagTag	5771127	5771442	315	396.25	3
NT9_v2	AL2G18220	scaffold_2_RagTag	5758293	5758607	314	395	1
NT9_v2	AL2G18240	scaffold_2_RagTag	5765981	5766296	315	396.25	2
NT9_v2	AL2G18240	scaffold_2_RagTag	5758292	5758608	316	396.25	1
NT9_v2	AL2G18250	scaffold_2_RagTag	5755282	5755597	315	395	1
PU6_v3_fin	AL1G65230	scaffold_2	6108004	6108150	146	198.75	1
PU6_v3_fin	AL2G18220	scaffold_2	6113469	6113784	315	395	2
PU6_v3_fin	AL2G18240	scaffold_2	6115501	6115816	315	396.25	3
PU6_v3_fin	AL2G18220	scaffold_2	6105272	6105585	313	395	1
PU6_v3_fin	AL2G18240	scaffold_2	6113470	6113785	315	396.25	2
PU6_v3_fin	AL2G18240	scaffold_2	6105271	6105586	315	396.25	1
PU6_v3_fin	AL2G18250	scaffold_2	6102343	6102658	315	395	1
TE11_v2	AL1G65230	scaffold_2_RagTag	5548119	5548277	158	198.75	1
TE11_v2	AL2G18220	scaffold_2_RagTag	5556410	5556725	315	395	2
TE11_v2	AL2G18240	scaffold_2_RagTag	5559715	5560030	315	396.25	3
TE11_v2	AL2G18220	scaffold_2_RagTag	5548041	5548353	312	395	1
TE11_v2	AL2G18240	scaffold_2_RagTag	5556411	5556726	315	396.25	2
TE11_v2	AL2G18240	scaffold_2_RagTag	5548040	5548354	314	396.25	1
TE11_v2	AL2G18250	scaffold_2_RagTag	5545213	5545533	320	395	1
TE4_v1	AL1G65230	scaffold_2_RagTag:113346-24308598	5333683	5333829	146	198.75	1
TE4_v1	AL2G18220	scaffold_2_RagTag:113346-24308598	5341268	5341583	315	395	2
TE4_v1	AL2G18240	scaffold_2_RagTag:113346-24308598	5344580	5344895	315	396.25	3
TE4_v1	AL2G18220	scaffold_2_RagTag:113346-24308598	5333604	5333917	313	395	1
TE4_v1	AL2G18240	scaffold_2_RagTag:113346-24308598	5341269	5341584	315	396.25	2
TE4_v1	AL2G18240	scaffold_2_RagTag:113346-24308598	5333603	5333918	315	396.25	1
TE4_v1	AL2G18250	scaffold_2_RagTag:113346-24308598	5331278	5331593	315	395	1
TE8_v1	AL1G65230	scaffold_2_RagTag:0-23605790	5316632	5316790	158	198.75	1
TE8_v1	AL2G18220	scaffold_2_RagTag:0-23605790	5329302	5329617	315	395	2
TE8_v1	AL2G18240	scaffold_2_RagTag:0-23605790	5334258	5334573	315	396.25	3
TE8_v1	AL2G18220	scaffold_2_RagTag:0-23605790	5316554	5316866	312	395	1
TE8_v1	AL2G18240	scaffold_2_RagTag:0-23605790	5329303	5329618	315	396.25	2
TE8_v1	AL2G18240	scaffold_2_RagTag:0-23605790	5316553	5316867	314	396.25	1
TE8_v1	AL2G18250	scaffold_2_RagTag:0-23605790	5307311	5307631	320	395	1
WS1_v2_s	AL1G65230	scaffold_2_RagTag	5299879	5300025	146	198.75	1
WS1_v2_s	AL2G18220	scaffold_2_RagTag	5307208	5307523	315	395	2
WS1_v2_s	AL2G18220	scaffold_2_RagTag	5303898	5304213	315	395	1
WS1_v2_s	AL2G18240	scaffold_2_RagTag	5307209	5307524	315	396.25	2
WS1_v2_s	AL2G18240	scaffold_2_RagTag	5303899	5304214	315	396.25	1
WS1_v2_s	AL2G18250	scaffold_2_RagTag	5270523	5270836	313	395	1
