assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G63060	scaffold_1_RagTag	25582013	25583614	1601	1986.25	1
73_3a	AL2G21240	scaffold_3_RagTag	18522678	18524895	2217	2783.75	1
73_3a	AL2G21890	scaffold_3_RagTag	18522683	18524749	2066	2631.25	1
73_3a	AL4G28930	scaffold_6_RagTag	899296	900583	1287	2383.75	1
73_3a	AL6G12540	scaffold_6_RagTag	899228	900583	1355	2503.75	1
73_3a	AL6G32160	scaffold_6_RagTag	8715771	8717974	2203	2733.75	1
73_3a	AL6G35910	scaffold_6_RagTag	10517241	10519065	1824	2335	1
73_3a	AL6G48650	scaffold_6_RagTag	21281344	21282423	1079	1905	1
73_3a	AL6G48930	scaffold_6_RagTag	21426706	21428253	1547	2508.75	2
73_3a	AL6G48900	scaffold_6_RagTag	21435578	21436894	1316	1568.75	2
73_3a	AL6G48930	scaffold_6_RagTag	21435983	21437364	1381	2508.75	3
73_3a	AL6G48900	scaffold_6_RagTag	21426707	21427442	735	1568.75	1
73_3a	AL6G49350	scaffold_6_RagTag	21941167	21942411	1244	1562.5	3
73_3a	AL6G49350	scaffold_6_RagTag	21435583	21436894	1311	1562.5	2
73_3a	AL6G48930	scaffold_6_RagTag	21281512	21283029	1517	2508.75	1
73_3a	AL6G50030	scaffold_6_RagTag	21941484	21943662	2178	2741.25	2
73_3a	AL6G49350	scaffold_6_RagTag	21426712	21427442	730	1562.5	1
73_3a	AL6G50030	scaffold_6_RagTag	21435586	21437138	1552	2741.25	1
73_3a	AL7G44880	scaffold_7_RagTag	19936005	19938103	2098	2626.25	1
AL08_v2_f	AL1G63060	scaffold_1_RagTag	27066056	27067640	1584	1986.25	1
AL08_v2_f	AL2G21240	scaffold_2_RagTag	11865174	11866863	1689	2783.75	1
AL08_v2_f	AL2G21890	scaffold_2_RagTag	11905789	11907234	1445	2631.25	2
AL08_v2_f	AL2G21890	scaffold_2_RagTag	11865513	11866863	1350	2631.25	1
AL08_v2_f	AL6G35910	scaffold_2_RagTag	11905775	11906718	943	2335	2
AL08_v2_f	AL4G28930	scaffold_6_RagTag	987533	988672	1139	2383.75	1
AL08_v2_f	AL6G12540	scaffold_6_RagTag	987465	988672	1207	2503.75	1
AL08_v2_f	AL6G32160	scaffold_6_RagTag	8498056	8500261	2205	2733.75	1
AL08_v2_f	AL6G35910	scaffold_6_RagTag	10343768	10345563	1795	2335	1
AL08_v2_f	AL6G48650	scaffold_6_RagTag	21964120	21965429	1309	1905	1
AL08_v2_f	AL6G48900	scaffold_6_RagTag	21964699	21965437	738	1568.75	2
