assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G66260	scaffold_1_RagTag	21947324	21951233	3909	7901.25	1
73_3a	AL1G66330	scaffold_2_RagTag	6813141	6822786	9645	10353.75	1
73_3a	AL1G66350	scaffold_2_RagTag	6757563	6759859	2296	3838.75	1
73_3a	AL1G66380	scaffold_2_RagTag	6744819	6745266	447	560	1
73_3a	AL2G11240	scaffold_2_RagTag	598833	602910	4077	4778.75	1
73_3a	AL2G11260	scaffold_2_RagTag	631778	635086	3308	5047.5	1
73_3a	AL2G11380	scaffold_2_RagTag	713341	716920	3579	4797.5	1
73_3a	AL3G49580	scaffold_3_RagTag	33451635	33455504	3869	4840	1
AL08_v2_f	AL1G66260	scaffold_2_RagTag	6059668	6066198	6530	7901.25	1
AL08_v2_f	AL1G66330	scaffold_2_RagTag	6010410	6016361	5951	10353.75	1
AL08_v2_f	AL1G66350	scaffold_2_RagTag	5998869	6001695	2826	3838.75	1
AL08_v2_f	AL1G66380	scaffold_2_RagTag	5985428	5985876	448	560	1
AL08_v2_f	AL2G11205	scaffold_2_RagTag	587627	591158	3531	4408.75	1
AL08_v2_f	AL2G11220	scaffold_2_RagTag	593920	597262	3342	4376.25	1
AL08_v2_f	AL2G11240	scaffold_2_RagTag	620964	625398	4434	4778.75	1
AL08_v2_f	AL2G11380	scaffold_2_RagTag	740406	742856	2450	4797.5	1
AL08_v2_f	AL3G49580	scaffold_3_RagTag	20791957	20795820	3863	4840	1
al1_v2_s	AL1G66260	scaffold_2_RagTag	7572438	7577494	5056	7901.25	1
al1_v2_s	AL1G66330	scaffold_2_RagTag	3313254	3321294	8040	10353.75	1
al1_v2_s	AL1G66350	scaffold_2_RagTag	1547726	1551247	3521	3838.75	1
al1_v2_s	AL1G66380	scaffold_2_RagTag	7488348	7488793	445	560	1
al1_v2_s	AL2G11240	scaffold_2_RagTag	761179	764035	2856	4778.75	1
al1_v2_s	AL2G11260	scaffold_2_RagTag	766577	770512	3935	5047.5	1
al1_v2_s	AL2G11380	scaffold_2_RagTag	863982	867572	3590	4797.5	1
al1_v2_s	AL2G11390	scaffold_2_RagTag	866981	871193	4212	4417.5	1
al1_v2_s	AL3G49580	scaffold_3_RagTag	21437827	21441897	4070	4840	1
AL27_v1	AL1G66260	scaffold_2_RagTag	6045319	6052857	7538	7901.25	1
AL27_v1	AL1G66330	scaffold_2_RagTag	5990821	5997727	6906	10353.75	1
AL27_v1	AL1G66350	scaffold_2_RagTag	5901310	5904829	3519	3838.75	1
AL27_v1	AL1G66380	scaffold_2_RagTag	5928716	5928977	261	560	1
AL27_v1	AL2G11205	scaffold_2_RagTag	532167	535697	3530	4408.75	1
AL27_v1	AL2G11220	scaffold_2_RagTag	543530	547064	3534	4376.25	1
AL27_v1	AL2G11240	scaffold_2_RagTag	565219	569041	3822	4778.75	1
AL27_v1	AL2G11260	scaffold_2_RagTag	14219035	14221252	2217	5047.5	1
AL27_v1	AL2G11380	scaffold_2_RagTag	687245	690826	3581	4797.5	1
AL27_v1	AL3G49580	scaffold_3_RagTag	21966147	21970003	3856	4840	1
ALR	AL1G66330	scaffold_2	5975778	5982879	7101	10353.75	1
ALR	AL1G66350	scaffold_2	5919332	5922079	2747	3838.75	1
