assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G13160	scaffold_1_RagTag	1154818	1156587	1769	1770	1
73_3a	AL3G14640	scaffold_3_RagTag	1590553	1593152	2599	3250	1
73_3a	AL6G49420	scaffold_6_RagTag	21625909	21628146	2237	2918.75	1
73_3a	AL7G41810	scaffold_7_RagTag	14017029	14018918	1889	2275	1
73_3a	AL7G41820	scaffold_6_RagTag	22894588	22899565	4977	5412.5	1
AL08_v2_f	AL1G13160	scaffold_1_RagTag	1212034	1212793	759	1770	1
AL08_v2_f	AL3G14640	scaffold_3_RagTag	1545347	1547946	2599	3250	1
AL08_v2_f	AL6G39950	scaffold_6_RagTag	12854648	12855729	1081	1328.75	1
AL08_v2_f	AL6G49420	scaffold_6_RagTag	22264637	22267070	2433	2918.75	1
AL08_v2_f	AL7G41820	scaffold_4_RagTag	16130932	16134413	3481	5412.5	1
al1_v2_s	AL1G13160	scaffold_1_RagTag	1520900	1521662	762	1770	1
al1_v2_s	AL3G14640	scaffold_3_RagTag	1672893	1675409	2516	3250	1
al1_v2_s	AL6G39950	scaffold_6_RagTag	14736073	14737145	1072	1328.75	1
al1_v2_s	AL7G41810	scaffold_7_RagTag	15496846	15498068	1222	2275	1
al1_v2_s	AL7G41820	scaffold_7_RagTag	15541510	15544420	2910	5412.5	1
AL27_v1	AL1G13160	scaffold_1_RagTag	1156769	1158342	1573	1770	1
AL27_v1	AL3G14640	scaffold_3_RagTag	1631534	1634133	2599	3250	1
AL27_v1	AL6G39950	scaffold_6_RagTag	13145874	13146806	932	1328.75	1
AL27_v1	AL6G49420	scaffold_6_RagTag	22023383	22025620	2237	2918.75	1
AL27_v1	AL7G41810	scaffold_7_RagTag	13668495	13670382	1887	2275	1
AL27_v1	AL7G41820	scaffold_3_RagTag	12666176	12671534	5358	5412.5	1
ALR	AL1G13160	scaffold_1	903331	904629	1298	1770	1
ALR	AL3G14640	scaffold_3	1613018	1615615	2597	3250	1
ALR	AL6G49420	scaffold_6	26546384	26548621	2237	2918.75	1
ALR	AL7G41810	scaffold_4	17160159	17161193	1034	2275	1
ALR	AL7G41820	scaffold_7	14116881	14121009	4128	5412.5	1
BAM12_v2	AL1G13160	scaffold_1_RagTag	1198885	1200655	1770	1770	1
BAM12_v2	AL3G14640	scaffold_3_RagTag	1730996	1733533	2537	3250	1
BAM12_v2	AL6G39950	scaffold_6_RagTag	14118393	14119034	641	1328.75	1
BAM12_v2	AL7G41810	scaffold_7_RagTag	14984867	14987057	2190	2275	1
BAM12_v2	AL7G41820	scaffold_7_RagTag	12215236	12217469	2233	5412.5	1
BOR_v1	AL1G13160	scaffold_1_RagTag:0-28294041	1159226	1159937	711	1770	1
BOR_v1	AL3G14640	scaffold_3_RagTag:0-24937921	1666009	1668608	2599	3250	1
BOR_v1	AL6G49420	scaffold_6_RagTag:0-24760478	22699588	22701826	2238	2918.75	1
BOR_v1	AL7G41810	scaffold_7_RagTag:0-26551907	14266763	14268666	1903	2275	1
BOR_v1	AL7G41820	scaffold_7_RagTag:0-26551907	14972798	14976147	3349	5412.5	1
F1-14	AL1G13160	scaffold_1_RagTag	2121792	2122507	715	1770	1
F1-14	AL3G14640	scaffold_3_RagTag	1737973	1740888	2915	3250	1
F1-14	AL7G41810	scaffold_7_RagTag	14971083	14972969	1886	2275	1
F1-14	AL7G41820	scaffold_7_RagTag	14978042	14982204	4162	5412.5	1
KN003hexa_v0	AL1G13160	scaffold_1_RagTag	1156780	1158049	1269	1770	1
KN003hexa_v0	AL3G14640	scaffold_3_RagTag	1678313	1680912	2599	3250	1
KN003hexa_v0	AL6G39950	scaffold_6_RagTag	13100348	13101117	769	1328.75	1
KN003hexa_v0	AL6G49410	scaffold_6_RagTag	23161478	23163872	2394	3091.25	1
KN003hexa_v0	AL6G49420	scaffold_6_RagTag	23168149	23170592	2443	2918.75	1
KN003hexa_v0	AL7G41810	scaffold_7_RagTag	14014118	14015913	1795	2275	1
KN003hexa_v0	AL7G41820	scaffold_7_RagTag	14016357	14018553	2196	5412.5	1
KN005_v1	AL1G13160	scaffold_1_RagTag	1204096	1205365	1269	1770	1
KN005_v1	AL3G14640	scaffold_3_RagTag	1608200	1610786	2586	3250	1
KN005_v1	AL6G39950	scaffold_6_RagTag	12984158	12984927	769	1328.75	1
KN005_v1	AL6G49410	scaffold_6_RagTag	22383378	22385772	2394	3091.25	1
KN005_v1	AL6G49420	scaffold_6_RagTag	22390049	22392492	2443	2918.75	1
KN005_v1	AL7G41810	scaffold_7_RagTag	14046131	14047882	1751	2275	1
KN005_v1	AL7G41820	scaffold_7_RagTag	14057901	14062210	4309	5412.5	1
KN006_v1	AL1G13160	scaffold_1_RagTag	1183553	1184276	723	1770	1
KN006_v1	AL3G14640	scaffold_3_RagTag	1672179	1674778	2599	3250	1
KN006_v1	AL6G39950	scaffold_6_RagTag	13345320	13346089	769	1328.75	1
KN006_v1	AL6G49410	scaffold_6_RagTag	22172496	22174914	2418	3091.25	1
KN006_v1	AL6G49420	scaffold_6_RagTag	22179193	22181626	2433	2918.75	1
KN006_v1	AL7G41810	scaffold_7_RagTag	14866633	14868494	1861	2275	1
KN006_v1	AL7G41820	scaffold_7_RagTag	4790219	4792448	2229	5412.5	1
MN47_mabs_v3	AL1G13160	scaffold_1_RagTag	1101762	1102476	714	1770	1
MN47_mabs_v3	AL3G14640	scaffold_3_RagTag	1649334	1651933	2599	3250	1
MN47_mabs_v3	AL6G39950	scaffold_6_RagTag	13428270	13429332	1062	1328.75	1
MN47_mabs_v3	AL6G49410	scaffold_6_RagTag	23140704	23143176	2472	3091.25	1
MN47_mabs_v3	AL6G49420	scaffold_6_RagTag	23153161	23155495	2334	2918.75	1
