assembly	gene	scaffold	start	end	length	max_length	copy
73_3a	AL1G64890	scaffold_2_RagTag	8334991	8339756	4765	5927.5	1
73_3a	AL2G34080	scaffold_3_RagTag	23123877	23127395	3518	4415	1
73_3a	AL4G16880	scaffold_4_RagTag	4113194	4117635	4441	7593.75	1
AL08_v2_f	AL1G64890	scaffold_2_RagTag	7504518	7509513	4995	5927.5	1
AL08_v2_f	AL2G34080	scaffold_2_RagTag	18528566	18532093	3527	4415	1
AL08_v2_f	AL4G16880	scaffold_4_RagTag	3985648	3989595	3947	7593.75	1
al1_v2_s	AL1G64890	scaffold_2_RagTag	9176000	9181023	5023	5927.5	1
al1_v2_s	AL2G34080	scaffold_2_RagTag	20683002	20686523	3521	4415	1
AL27_v1	AL1G64890	scaffold_2_RagTag	7359007	7363785	4778	5927.5	1
AL27_v1	AL2G34080	scaffold_2_RagTag	18089743	18093263	3520	4415	1
AL27_v1	AL4G16880	scaffold_4_RagTag	3716743	3720626	3883	7593.75	1
ALR	AL1G64890	scaffold_2	7263366	7268134	4768	5927.5	1
ALR	AL2G34080	scaffold_2	21580457	21583977	3520	4415	1
ALR	AL4G16880	scaffold_4	4186750	4190697	3947	7593.75	1
BAM12_v2	AL1G64890	scaffold_2_RagTag	8257197	8262204	5007	5927.5	1
BAM12_v2	AL2G34080	scaffold_2_RagTag	20594910	20598431	3521	4415	1
BAM12_v2	AL4G16880	scaffold_4_RagTag	4703562	4709957	6395	7593.75	1
BOR_v1	AL1G64890	scaffold_2_RagTag:0-21425966	7808752	7814236	5484	5927.5	1
BOR_v1	AL2G34080	scaffold_2_RagTag:0-21425966	18316108	18319625	3517	4415	1
BOR_v1	AL4G16880	scaffold_4_RagTag:18000-22695972	4102503	4106647	4144	7593.75	1
F1-14	AL1G64890	scaffold_4_RagTag	685289	690053	4764	5927.5	1
F1-14	AL2G34080	scaffold_2_RagTag	20788171	20791688	3517	4415	1
F1-14	AL4G16880	scaffold_4_RagTag	3924684	3928669	3985	7593.75	1
KN003hexa_v0	AL1G64890	scaffold_2_RagTag	7963169	7967906	4737	5927.5	1
KN003hexa_v0	AL2G34080	scaffold_2_RagTag	19018510	19022029	3519	4415	1
KN003hexa_v0	AL4G16880	scaffold_4_RagTag	4604083	4608599	4516	7593.75	1
KN005_v1	AL1G64890	scaffold_2_RagTag	8175512	8180250	4738	5927.5	1
KN005_v1	AL2G34080	scaffold_2_RagTag	19525292	19528823	3531	4415	1
KN005_v1	AL4G16880	scaffold_4_RagTag	4292197	4296704	4507	7593.75	1
KN006_v1	AL1G64890	scaffold_2_RagTag	8228060	8232797	4737	5927.5	1
KN006_v1	AL2G34080	scaffold_2_RagTag	20894052	20897571	3519	4415	1
KN006_v1	AL4G16880	scaffold_4_RagTag	4481089	4485582	4493	7593.75	1
MN47_mabs_v3	AL1G64890	scaffold_2_RagTag	7845263	7850004	4741	5927.5	1
MN47_mabs_v3	AL2G34080	scaffold_2_RagTag	20227141	20230672	3531	4415	1
MN47_mabs_v3	AL4G16880	scaffold_4_RagTag	4541950	4548024	6074	7593.75	1
Nla	AL1G64890	scaffold_2_RagTag	8722743	8727508	4765	5927.5	1
Nla	AL2G34080	scaffold_2_RagTag	19522886	19526417	3531	4415	1
Nla	AL4G16880	scaffold_4_RagTag	4164389	4168692	4303	7593.75	1
NT1_v2	AL1G64890	scaffold_2	7155398	7159810	4412	5927.5	1
NT1_v2	AL2G34080	scaffold_2	17528220	17531739	3519	4415	1
NT1_v2	AL4G16880	scaffold_4	4522963	4526795	3832	7593.75	1
NT12_v2	AL1G64890	scaffold_2_RagTag	8589595	8592689	3094	5927.5	1
NT12_v2	AL2G34080	scaffold_2_RagTag	21796062	21799583	3521	4415	1
NT12_v2	AL4G16880	scaffold_4_RagTag	4705641	4709877	4236	7593.75	1
NT8_v2_fix	AL1G64890	scaffold_2_RagTag	8701617	8706372	4755	5927.5	1
NT8_v2_fix	AL2G34080	scaffold_2_RagTag	21825763	21829284	3521	4415	1
NT8_v2_fix	AL4G16880	scaffold_4_RagTag	4886301	4890650	4349	7593.75	1
NT9_v2	AL1G64890	scaffold_2_RagTag	13805421	13810952	5531	5927.5	1
NT9_v2	AL2G34080	scaffold_2_RagTag	22302056	22305577	3521	4415	1
NT9_v2	AL4G16880	scaffold_4_RagTag	4500848	4505188	4340	7593.75	1
PU6_v3_fin	AL1G64890	scaffold_2	9091562	9096578	5016	5927.5	1
PU6_v3_fin	AL2G34080	scaffold_2	22150967	22154470	3503	4415	1
TE11_v2	AL1G64890	scaffold_2_RagTag	8766115	8770867	4752	5927.5	1
TE11_v2	AL2G34080	scaffold_2_RagTag	20484567	20488088	3521	4415	1
TE11_v2	AL4G16880	scaffold_8_RagTag	20269465	20276369	6904	7593.75	1
TE4_v1	AL1G64890	scaffold_2_RagTag:113346-24308598	8688235	8692998	4763	5927.5	1
TE4_v1	AL2G34080	scaffold_2_RagTag:113346-24308598	20856428	20859946	3518	4415	1
TE8_v1	AL1G64890	scaffold_2_RagTag:0-23605790	8160898	8164524	3626	5927.5	1
TE8_v1	AL2G34080	scaffold_2_RagTag:0-23605790	20255146	20258667	3521	4415	1
WS1_v2_s	AL1G64890	scaffold_2_RagTag	8890825	8895416	4591	5927.5	1
WS1_v2_s	AL2G34080	scaffold_2_RagTag	19781558	19785078	3520	4415	1
