assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G58242	CP087126.2	23777521	23777927	406	507	1
GCA_024498495.1_ASM2449849v1_genomic	AT1G58242	CP086744.1	22026495	22026901	406	507	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT1G58242	CM046292.1	12841718	12842125	407	507	1
GCA_036926925.1_ASM3692692v1_genomic	AT1G58242	CM072657.1	23501300	23501706	406	507	1
GCA_036926965.1_ASM3692696v1_genomic	AT1G58242	CM072637.1	23198783	23199188	405	507	1
GCA_036926975.1_ASM3692697v1_genomic	AT1G58242	CM072652.1	23477470	23477876	406	507	1
GCA_036927045.1_ASM3692704v1_genomic	AT1G58242	CM072651.1	16976298	16976705	407	507	1
GCA_036927085.1_ASM3692708v1_genomic	AT1G58242	CM072631.1	16640474	16640881	407	507	1
GCA_036927245.1_ASM3692724v1_genomic	AT1G58242	CM072622.1	22386747	22387154	407	507	1
GCA_036927255.1_ASM3692725v1_genomic	AT1G58242	CM072632.1	24597324	24597730	406	507	1
GCA_036927265.1_ASM3692726v1_genomic	AT1G58242	CM072621.1	16775232	16775639	407	507	1
GCA_036927275.1_ASM3692727v1_genomic	AT1G58242	CM072611.1	17340219	17340626	407	507	1
GCA_036927285.1_ASM3692728v1_genomic	AT1G58242	CM072616.1	16424348	16424757	409	507	1
GCA_036927355.1_ASM3692735v1_genomic	AT1G58242	CM072602.1	24915339	24915745	406	507	1
GCA_036927365.1_ASM3692736v1_genomic	AT1G58242	CM072592.1	23144900	23145307	407	507	1
GCA_036927375.1_ASM3692737v1_genomic	AT1G58242	CM072601.1	15651443	15651850	407	507	1
GCA_036927385.1_ASM3692738v1_genomic	AT1G58242	CM072591.1	16574777	16575184	407	507	1
GCA_036927435.1_ASM3692743v1_genomic	AT1G58242	CM072582.1	24771529	24771936	407	507	1
GCA_036927455.1_ASM3692745v1_genomic	AT1G58242	CM072567.1	22186083	22186490	407	507	1
GCA_036927475.1_ASM3692747v1_genomic	AT1G58242	CM072562.1	24061779	24062186	407	507	1
GCA_036927485.1_ASM3692748v1_genomic	AT1G58242	CM072581.1	17519464	17519871	407	507	1
GCA_036927505.1_ASM3692750v1_genomic	AT1G58242	CM072572.1	23751531	23751937	406	507	1
GCA_036936705.1_ASM3693670v1_genomic	AT1G58242	CP137946.1	25820331	25820737	406	507	1
GCA_036936715.1_ASM3693671v1_genomic	AT1G58242	CP137951.1	24124055	24124461	406	507	1
GCA_036936845.1_ASM3693684v1_genomic	AT1G58242	CP137956.1	23720303	23720709	406	507	1
GCA_036936885.1_ASM3693688v1_genomic	AT1G58242	CP137965.1	17183160	17183567	407	507	1
GCA_036936895.1_ASM3693689v1_genomic	AT1G58242	CP137970.1	19243224	19243631	407	507	1
GCA_036936905.1_ASM3693690v1_genomic	AT1G58242	CP137971.1	23747870	23748276	406	507	1
GCA_036936915.1_ASM3693691v1_genomic	AT1G58242	CP137980.1	17943325	17943732	407	507	1
GCA_036936945.1_ASM3693694v1_genomic	AT1G58242	CP137985.1	16191554	16191961	407	507	1
GCA_036936955.1_ASM3693695v1_genomic	AT1G58242	CP137986.1	24681764	24682164	400	507	1
GCA_036937005.1_ASM3693700v1_genomic	AT1G58242	CP137995.1	18903347	18903754	407	507	1
GCA_036937185.1_ASM3693718v1_genomic	AT1G58242	CP138000.1	18676779	18677186	407	507	1
GCA_036937335.1_ASM3693733v1_genomic	AT1G58242	CP138005.1	18114533	18114940	407	507	1
GCA_036937385.1_ASM3693738v1_genomic	AT1G58242	CP138006.1	25079498	25079905	407	507	1
GCA_036937465.1_ASM3693746v1_genomic	AT1G58242	CP138015.1	17030147	17030554	407	507	1
GCA_036937475.1_ASM3693747v1_genomic	AT1G58242	CP138025.1	17113102	17113509	407	507	1
GCA_036937505.1_ASM3693750v1_genomic	AT1G58242	CP138026.1	24054699	24055104	405	507	1
GCA_036937515.1_ASM3693751v1_genomic	AT1G58242	CP138031.1	25013730	25014136	406	507	1
GCA_036937805.1_ASM3693780v1_genomic	AT1G58242	CP138040.1	17496129	17496536	407	507	1
GCA_036937815.1_ASM3693781v1_genomic	AT1G58242	CP138050.1	16581280	16581687	407	507	1
GCA_036937985.1_ASM3693798v1_genomic	AT1G58242	CP138041.1	26413674	26414082	408	507	1
GCA_036938785.1_ASM3693878v1_genomic	AT1G58242	CP138055.1	16980453	16980860	407	507	1
GCA_036939995.1_ASM3693999v1_genomic	AT1G58242	CP138061.1	25619899	25620304	405	507	1
GCA_036940305.1_ASM3694030v1_genomic	AT1G58242	CP138056.1	24462723	24463130	407	507	1
GCA_036940335.1_ASM3694033v1_genomic	AT1G58242	CP138070.1	17970490	17970897	407	507	1
GCA_036940405.1_ASM3694040v1_genomic	AT1G58242	CP138075.1	18096182	18096589	407	507	1
GCA_036940415.1_ASM3694041v1_genomic	AT1G58242	CP138080.1	16746863	16747270	407	507	1
GCA_036940605.1_ASM3694060v1_genomic	AT1G58242	CP138085.1	16687943	16688345	402	507	1
GCA_036940615.1_ASM3694061v1_genomic	AT1G58242	CP138090.1	16530185	16530592	407	507	1
GCA_036940625.1_ASM3694062v1_genomic	AT1G58242	CP138091.1	25033422	25033828	406	507	1
GCA_036940635.1_ASM3694063v1_genomic	AT1G58242	CP138100.1	16253730	16254137	407	507	1
GCA_036940645.1_ASM3694064v1_genomic	AT1G58242	CP138101.1	25425354	25425761	407	507	1
GCA_036940715.1_ASM3694071v1_genomic	AT1G58242	CP138110.1	17568604	17569011	407	507	1
GCA_036940825.1_ASM3694082v1_genomic	AT1G58242	CP138115.1	17621428	17621835	407	507	1
GCA_036940995.1_ASM3694099v1_genomic	AT1G58242	CP138120.1	19237984	19238390	406	507	1
GCA_036941165.1_ASM3694116v1_genomic	AT1G58242	CP138121.1	25128791	25129197	406	507	1
GCA_036941295.1_ASM3694129v1_genomic	AT1G58242	CP138130.1	17815973	17816380	407	507	1
GCA_036941465.1_ASM3694146v1_genomic	AT1G58242	CP138131.1	25883849	25884256	407	507	1
GCA_036941635.1_ASM3694163v1_genomic	AT1G58242	CP138136.1	24984744	24985151	407	507	1
GCA_036941785.1_ASM3694178v1_genomic	AT1G58242	CP138145.1	16683374	16683781	407	507	1
GCA_036941915.1_ASM3694191v1_genomic	AT1G58242	CP138150.1	17205686	17206093	407	507	1
GCA_036941985.1_ASM3694198v1_genomic	AT1G58242	CP138151.1	24104181	24104587	406	507	1
GCA_036942075.1_ASM3694207v1_genomic	AT1G58242	CP138156.1	24748565	24748973	408	507	1
GCA_036942405.1_ASM3694240v1_genomic	AT1G58242	CP138161.1	23379223	23379630	407	507	1
GCA_036942435.1_ASM3694243v1_genomic	AT1G58242	CP138171.1	23392971	23393377	406	507	1
GCA_036942445.1_ASM3694244v1_genomic	AT1G58242	CP138166.1	23709944	23710349	405	507	1
GCA_036942575.1_ASM3694257v1_genomic	AT1G58242	CP138180.1	17221924	17222333	409	507	1
GCA_036942965.1_ASM3694296v1_genomic	AT1G58242	CP138181.1	23300815	23301221	406	507	1
GCA_036942975.1_ASM3694297v1_genomic	AT1G58242	CP138186.1	23376948	23377353	405	507	1
GCA_946402385.1_AUZE-A-5.genomic	AT1G58242	OX291429.1	23260518	23260924	406	507	1
GCA_946403025.1_FERR-A-8.genomic	AT1G58242	OX291440.1	17905052	17905459	407	507	1
GCA_946403525.1_BELC-C-10.genomic	AT1G58242	OX291454.1	16484318	16484725	407	507	1
GCA_946404075.1_ANGE-B-10.genomic	AT1G58242	OX291459.1	16441795	16442202	407	507	1
GCA_946404385.1_BARA-C-5.genomic	AT1G58242	OX291460.1	24717506	24717912	406	507	1
GCA_946404515.1_IP-San-9.genomic	AT1G58242	OX291465.1	23884594	23885001	407	507	1
GCA_946404995.1_BANI-C-1.genomic	AT1G58242	OX291485.1	16589273	16589680	407	507	1
GCA_946405265.1_IP-Met-6.genomic	AT1G58242	OX291490.1	18501552	18501959	407	507	1
GCA_946405525.1_FERR-A-12.genomic	AT1G58242	OX291512.1	17397491	17397898	407	507	1
GCA_946405545.1_IP-Evs-12.genomic	AT1G58242	OX291517.1	17283113	17283520	407	507	1
GCA_946405725.1_IP-Med-0.genomic	AT1G58242	OX291518.1	24864424	24864831	407	507	1
GCA_946405905.1_MONTM-B-16.genomic	AT1G58242	OX291527.1	17698786	17699193	407	507	1
GCA_946406325.1_IP-Alo-0.9506.genomic	AT1G58242	OX291570.1	18029145	18029552	407	507	1
GCA_946406525.1_Ler-0.7213.genomic	AT1G58242	OX291571.1	23635217	23635623	406	507	1
GCA_946406595.1_BANI-C-12.genomic	AT1G58242	OX291576.1	25642716	25643123	407	507	1
GCA_946406625.1_IP-Hom-4.9546.genomic	AT1G58242	OX291581.1	25187403	25187810	407	507	1
GCA_946406735.1_BARA-C-3.genomic	AT1G58242	OX291594.1	16790232	16790637	405	507	1
GCA_946406895.1_Rabacal-1.22005.genomic	AT1G58242	OX291595.1	25697915	25698322	407	507	1
GCA_946406975.1_CAMA-C-2.genomic	AT1G58242	OX291600.1	24588810	24589217	407	507	1
GCA_946407145.1_BARC-A-17.genomic	AT1G58242	OX291609.1	16544538	16544945	407	507	1
GCA_946407795.1_IP-Lor-16.genomic	AT1G58242	OX291617.1	23205027	23205433	406	507	1
GCA_946408365.1_SALE-A-10.genomic	AT1G58242	OX291622.1	25178080	25178486	406	507	1
GCA_946408575.1_CAMA-C-9.genomic	AT1G58242	OX291627.1	24593866	24594273	407	507	1
GCA_946408975.1_BELC-C-12.genomic	AT1G58242	OX291653.1	16485713	16486120	407	507	1
GCA_946409395.1_BROU-A-10.genomic	AT1G58242	OX291655.1	24507653	24508059	406	507	1
GCA_946409815.1_SALE-A-17.genomic	AT1G58242	OX291671.1	25212367	25212773	406	507	1
GCA_946410165.1_BARC-A-12.genomic	AT1G58242	OX291681.1	16541847	16542254	407	507	1
GCA_946410485.1_IP-Alo-19.genomic	AT1G58242	OX291682.1	23788950	23789356	406	507	1
GCA_946411375.1_IP-Cas-0.9831.genomic	AT1G58242	OX291695.1	23182114	23182521	407	507	1
GCA_946411425.1_IP-Hom-0.genomic	AT1G58242	OX291700.1	25987460	25987862	402	507	1
GCA_946411655.1_MERE-A-13.genomic	AT1G58242	OX291709.1	25362310	25362716	406	507	1
GCA_946411805.1_IP-Mos-9.genomic	AT1G58242	OX291718.1	18735844	18736251	407	507	1
GCA_946411885.1_IP-Mos-5.genomic	AT1G58242	OX291719.1	23591580	23591986	406	507	1
GCA_946412005.1_IP-Hum-4.genomic	AT1G58242	OX291730.1	24941922	24942329	407	507	1
GCA_946412065.1_GAIL-B-11.genomic	AT1G58242	OX291735.1	23234400	23234800	400	507	1
GCA_946412225.1_IP-Mdc-14.genomic	AT1G58242	OX291741.1	24535294	24535701	407	507	1
GCA_946413285.1_IP-Hum-2.9549.genomic	AT1G58242	OX291750.1	24198309	24198715	406	507	1
GCA_946413305.1_IP-Med-3.genomic	AT1G58242	OX291759.1	17372279	17372686	407	507	1
GCA_946413405.1_PREI-A-14.genomic	AT1G58242	OX291764.1	16748649	16749056	407	507	1
GCA_946413935.1_IP-Sln-22.genomic	AT1G58242	OX291770.1	18283506	18283913	407	507	1
GCA_946414125.1_Cvi-0.6911.genomic	AT1G58242	OX291779.1	18494768	18495177	409	507	1
