assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT2G43745	CP087127.2	21296234	21297546	1312	1413	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G43745	CP086745.1	18036206	18037518	1312	1413	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G43745	CM046289.1	17945368	17946680	1312	1413	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G43745	CM072658.1	20627524	20628836	1312	1413	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G43745	CM072638.1	20064613	20065925	1312	1413	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G43745	CM072653.1	20346473	20347785	1312	1413	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G43745	CM072628.1	19508584	19509896	1312	1413	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G43745	CM072623.1	21075198	21076510	1312	1413	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G43745	CM072633.1	19781504	19782816	1312	1413	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G43745	CM072618.1	20244762	20246074	1312	1413	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G43745	CM072608.1	21047267	21048566	1299	1413	1
GCA_036927285.1_ASM3692728v1_genomic	AT2G43745	CM072613.1	19359422	19360734	1312	1413	1
GCA_036927365.1_ASM3692736v1_genomic	AT2G43745	CM072593.1	18610059	18611371	1312	1413	1
GCA_036927385.1_ASM3692738v1_genomic	AT2G43745	CM072588.1	21082579	21083891	1312	1413	1
GCA_036927435.1_ASM3692743v1_genomic	AT2G43745	CM072583.1	21003172	21004483	1311	1413	1
GCA_036927455.1_ASM3692745v1_genomic	AT2G43745	CM072568.1	21541934	21543245	1311	1413	1
GCA_036927475.1_ASM3692747v1_genomic	AT2G43745	CM072563.1	21634568	21635879	1311	1413	1
GCA_036927485.1_ASM3692748v1_genomic	AT2G43745	CM072578.1	21537380	21538692	1312	1413	1
GCA_036936705.1_ASM3693670v1_genomic	AT2G43745	CP137947.1	21486360	21487672	1312	1413	1
GCA_036936885.1_ASM3693688v1_genomic	AT2G43745	CP137962.1	20366287	20367586	1299	1413	1
GCA_036936895.1_ASM3693689v1_genomic	AT2G43745	CP137967.1	21074220	21075531	1311	1413	1
GCA_036936915.1_ASM3693691v1_genomic	AT2G43745	CP137977.1	20952906	20954218	1312	1413	1
GCA_036936945.1_ASM3693694v1_genomic	AT2G43745	CP137982.1	20664610	20665922	1312	1413	1
GCA_036936955.1_ASM3693695v1_genomic	AT2G43745	CP137987.1	21513019	21514229	1210	1413	1
GCA_036937455.1_ASM3693745v1_genomic	AT2G43745	CP138017.1	20261027	20262339	1312	1413	1
GCA_036937465.1_ASM3693746v1_genomic	AT2G43745	CP138012.1	19493406	19494718	1312	1413	1
GCA_036937475.1_ASM3693747v1_genomic	AT2G43745	CP138022.1	20126922	20128234	1312	1413	1
GCA_036937805.1_ASM3693780v1_genomic	AT2G43745	CP138037.1	20747345	20748657	1312	1413	1
GCA_036937985.1_ASM3693798v1_genomic	AT2G43745	CP138042.1	22864296	22865608	1312	1413	1
GCA_036939995.1_ASM3693999v1_genomic	AT2G43745	CP138062.1	20861391	20862703	1312	1413	1
GCA_036940305.1_ASM3694030v1_genomic	AT2G43745	CP138057.1	21548087	21549399	1312	1413	1
GCA_036940335.1_ASM3694033v1_genomic	AT2G43745	CP138067.1	21195937	21197249	1312	1413	1
GCA_036940405.1_ASM3694040v1_genomic	AT2G43745	CP138072.1	20386187	20387486	1299	1413	1
GCA_036940415.1_ASM3694041v1_genomic	AT2G43745	CP138077.1	20016392	20017704	1312	1413	1
GCA_036940605.1_ASM3694060v1_genomic	AT2G43745	CP138082.1	20983249	20984560	1311	1413	1
GCA_036940615.1_ASM3694061v1_genomic	AT2G43745	CP138087.1	21689456	21690768	1312	1413	1
GCA_036940635.1_ASM3694063v1_genomic	AT2G43745	CP138097.1	19714685	19715997	1312	1413	1
GCA_036940645.1_ASM3694064v1_genomic	AT2G43745	CP138102.1	22134990	22136301	1311	1413	1
GCA_036940715.1_ASM3694071v1_genomic	AT2G43745	CP138107.1	19542561	19543873	1312	1413	1
GCA_036940825.1_ASM3694082v1_genomic	AT2G43745	CP138112.1	21340923	21342235	1312	1413	1
GCA_036940995.1_ASM3694099v1_genomic	AT2G43745	CP138117.1	21559491	21560803	1312	1413	1
GCA_036941165.1_ASM3694116v1_genomic	AT2G43745	CP138122.1	22088290	22089601	1311	1413	1
GCA_036941295.1_ASM3694129v1_genomic	AT2G43745	CP138127.1	21613469	21614781	1312	1413	1
GCA_036941465.1_ASM3694146v1_genomic	AT2G43745	CP138132.1	21954719	21956031	1312	1413	1
GCA_036941785.1_ASM3694178v1_genomic	AT2G43745	CP138142.1	21594836	21596148	1312	1413	1
GCA_036941915.1_ASM3694191v1_genomic	AT2G43745	CP138147.1	21917351	21918662	1311	1413	1
GCA_036942075.1_ASM3694207v1_genomic	AT2G43745	CP138157.1	21934293	21935605	1312	1413	1
GCA_036942405.1_ASM3694240v1_genomic	AT2G43745	CP138162.1	22041099	22042410	1311	1413	1
GCA_036942435.1_ASM3694243v1_genomic	AT2G43745	CP138172.1	20213571	20214883	1312	1413	1
GCA_036942445.1_ASM3694244v1_genomic	AT2G43745	CP138167.1	19737466	19738778	1312	1413	1
GCA_036942965.1_ASM3694296v1_genomic	AT2G43745	CP138182.1	19697945	19699256	1311	1413	1
GCA_036942975.1_ASM3694297v1_genomic	AT2G43745	CP138187.1	18899878	18901190	1312	1413	1
GCA_946402385.1_AUZE-A-5.genomic	AT2G43745	OX291430.1	20754815	20756127	1312	1413	1
GCA_946403025.1_FERR-A-8.genomic	AT2G43745	OX291437.1	21738781	21740093	1312	1413	1
GCA_946403525.1_BELC-C-10.genomic	AT2G43745	OX291451.1	21204739	21206051	1312	1413	1
GCA_946404075.1_ANGE-B-10.genomic	AT2G43745	OX291456.1	21807905	21809217	1312	1413	1
GCA_946404385.1_BARA-C-5.genomic	AT2G43745	OX291461.1	21919435	21920747	1312	1413	1
GCA_946404515.1_IP-San-9.genomic	AT2G43745	OX291466.1	22126102	22127410	1308	1413	1
GCA_946404995.1_BANI-C-1.genomic	AT2G43745	OX291482.1	20295722	20297034	1312	1413	1
GCA_946405525.1_FERR-A-12.genomic	AT2G43745	OX291509.1	21157551	21158863	1312	1413	1
GCA_946405725.1_IP-Med-0.genomic	AT2G43745	OX291519.1	22075467	22076778	1311	1413	1
GCA_946405905.1_MONTM-B-16.genomic	AT2G43745	OX291524.1	21300282	21301594	1312	1413	1
GCA_946406325.1_IP-Alo-0.9506.genomic	AT2G43745	OX291567.1	22948712	22950024	1312	1413	1
GCA_946406525.1_Ler-0.7213.genomic	AT2G43745	OX291572.1	19758372	19759684	1312	1413	1
GCA_946406595.1_BANI-C-12.genomic	AT2G43745	OX291577.1	21414285	21415597	1312	1413	1
GCA_946406625.1_IP-Hom-4.9546.genomic	AT2G43745	OX291582.1	19887619	19888931	1312	1413	1
GCA_946406735.1_BARA-C-3.genomic	AT2G43745	OX291591.1	21311290	21312602	1312	1413	1
GCA_946406895.1_Rabacal-1.22005.genomic	AT2G43745	OX291596.1	22748393	22749704	1311	1413	1
GCA_946406975.1_CAMA-C-2.genomic	AT2G43745	OX291601.1	20641028	20642340	1312	1413	1
GCA_946407145.1_BARC-A-17.genomic	AT2G43745	OX291606.1	20799197	20800509	1312	1413	1
GCA_946408365.1_SALE-A-10.genomic	AT2G43745	OX291623.1	19864313	19865625	1312	1413	1
GCA_946408575.1_CAMA-C-9.genomic	AT2G43745	OX291628.1	20141631	20142943	1312	1413	1
GCA_946408975.1_BELC-C-12.genomic	AT2G43745	OX291650.1	21338594	21339906	1312	1413	1
GCA_946409395.1_BROU-A-10.genomic	AT2G43745	OX291659.1	21568475	21569787	1312	1413	1
GCA_946409815.1_SALE-A-17.genomic	AT2G43745	OX291672.1	20480619	20481931	1312	1413	1
GCA_946410165.1_BARC-A-12.genomic	AT2G43745	OX291678.1	20609649	20610961	1312	1413	1
