assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT2G29150	CP087127.2	15697832	15699081	1249	1350	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29170	CP087127.2	15703767	15704582	815	916	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29260	CP087127.2	15744594	15746491	1897	1998	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29290	CP087127.2	15747973	15750291	2318	2419	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29350	CP087127.2	15763031	15764673	1642	1743	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29360	CP087127.2	15765884	15767416	1532	1633	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G29370	CP087127.2	15768129	15769735	1606	1707	1
GCA_020911765.2_ASM2091176v2_genomic	AT5G06060	CP087130.2	1828106	1830193	2087	2188	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29150	CP086745.1	12484708	12485982	1274	1350	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29170	CP086745.1	12488328	12489135	807	916	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29260	CP086745.1	12515028	12516925	1897	1998	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29290	CP086745.1	12518407	12520724	2317	2419	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29350	CP086745.1	12533461	12535091	1630	1743	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29360	CP086745.1	12536263	12537795	1532	1633	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G29370	CP086745.1	12538508	12540114	1606	1707	1
GCA_024498495.1_ASM2449849v1_genomic	AT5G06060	CP086748.1	1815986	1818073	2087	2188	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29150	CM046289.1	12336625	12337894	1269	1350	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29170	CM046289.1	12340240	12341047	807	916	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29260	CM046289.1	12395826	12397721	1895	1998	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29290	CM046289.1	12399203	12401078	1875	2419	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29350	CM046289.1	12414922	12416565	1643	1743	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29360	CM046289.1	12417776	12419308	1532	1633	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G29370	CM046289.1	12420021	12421627	1606	1707	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT5G06060	CM046292.1	1817278	1819365	2087	2188	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29150	CM072658.1	15054448	15055717	1269	1350	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29170	CM072658.1	15058063	15058870	807	916	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29260	CM072658.1	15084770	15086667	1897	1998	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29290	CM072658.1	15088235	15090554	2319	2419	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29350	CM072658.1	15103272	15104914	1642	1743	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29360	CM072658.1	15106140	15107672	1532	1633	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G29370	CM072658.1	15108385	15109991	1606	1707	1
GCA_036926925.1_ASM3692692v1_genomic	AT5G06060	CM072661.1	1848954	1851041	2087	2188	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29150	CM072638.1	14487369	14488638	1269	1350	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29170	CM072638.1	14490984	14491791	807	916	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29260	CM072638.1	14517627	14519524	1897	1998	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29290	CM072638.1	14521110	14523429	2319	2419	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29350	CM072638.1	14536279	14537921	1642	1743	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29360	CM072638.1	14539132	14540664	1532	1633	1
GCA_036926965.1_ASM3692696v1_genomic	AT2G29370	CM072638.1	14541378	14542984	1606	1707	1
GCA_036926965.1_ASM3692696v1_genomic	AT5G06060	CM072641.1	1857764	1859851	2087	2188	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29150	CM072653.1	14777573	14778843	1270	1350	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29170	CM072653.1	14781191	14781998	807	916	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29260	CM072653.1	14807887	14809784	1897	1998	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29290	CM072653.1	14811266	14813585	2319	2419	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29350	CM072653.1	14826447	14828089	1642	1743	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29360	CM072653.1	14829300	14830832	1532	1633	1
GCA_036926975.1_ASM3692697v1_genomic	AT2G29370	CM072653.1	14831545	14833151	1606	1707	1
GCA_036926975.1_ASM3692697v1_genomic	AT5G06060	CM072656.1	1828754	1830841	2087	2188	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29150	CM072643.1	13250344	13251614	1270	1350	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29170	CM072643.1	13253960	13254767	807	916	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29260	CM072643.1	13280657	13282554	1897	1998	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29290	CM072643.1	13289365	13291684	2319	2419	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29350	CM072643.1	13304509	13306151	1642	1743	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29360	CM072643.1	13307362	13308894	1532	1633	1
GCA_036927025.1_ASM3692702v1_genomic	AT2G29370	CM072643.1	13309607	13311214	1607	1707	1
GCA_036927025.1_ASM3692702v1_genomic	AT5G06060	CM072646.1	1827097	1829184	2087	2188	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29150	CM072648.1	12636660	12637930	1270	1350	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29170	CM072648.1	12640276	12641083	807	916	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29260	CM072648.1	12666973	12668870	1897	1998	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29290	CM072648.1	12670352	12672671	2319	2419	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29350	CM072648.1	12685496	12687138	1642	1743	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29360	CM072648.1	12688349	12689881	1532	1633	1
GCA_036927045.1_ASM3692704v1_genomic	AT2G29370	CM072648.1	12690594	12692201	1607	1707	1
GCA_036927045.1_ASM3692704v1_genomic	AT5G06060	CM072651.1	1822956	1825043	2087	2188	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29150	CM072628.1	13928480	13929752	1272	1350	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29170	CM072628.1	13932098	13932905	807	916	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29260	CM072628.1	13958780	13960677	1897	1998	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29290	CM072628.1	13962245	13964564	2319	2419	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29350	CM072628.1	13977306	13978948	1642	1743	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29360	CM072628.1	13980160	13981692	1532	1633	1
GCA_036927085.1_ASM3692708v1_genomic	AT2G29370	CM072628.1	13982406	13984012	1606	1707	1
GCA_036927085.1_ASM3692708v1_genomic	AT5G06060	CM072631.1	1824717	1826804	2087	2188	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29150	CM072623.1	15478798	15480047	1249	1350	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29260	CM072623.1	15510893	15512790	1897	1998	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29290	CM072623.1	15514358	15516677	2319	2419	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29350	CM072623.1	15529510	15531148	1638	1743	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29360	CM072623.1	15532360	15533892	1532	1633	1
GCA_036927245.1_ASM3692724v1_genomic	AT2G29370	CM072623.1	15534605	15536211	1606	1707	1
GCA_036927245.1_ASM3692724v1_genomic	AT5G06060	CM072626.1	1852872	1854959	2087	2188	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29150	CM072633.1	14181402	14182672	1270	1350	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29170	CM072633.1	14185018	14185825	807	916	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29260	CM072633.1	14211718	14213615	1897	1998	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29290	CM072633.1	14215183	14217502	2319	2419	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29350	CM072633.1	14230245	14231887	1642	1743	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29360	CM072633.1	14233079	14234611	1532	1633	1
GCA_036927255.1_ASM3692725v1_genomic	AT2G29370	CM072633.1	14235324	14236930	1606	1707	1
GCA_036927255.1_ASM3692725v1_genomic	AT5G06060	CM072636.1	1820392	1822476	2084	2188	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29150	CM072618.1	14658851	14660121	1270	1350	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29170	CM072618.1	14662466	14663273	807	916	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29260	CM072618.1	14689133	14691030	1897	1998	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29290	CM072618.1	14692512	14694828	2316	2419	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29350	CM072618.1	14707544	14709186	1642	1743	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29360	CM072618.1	14710397	14711929	1532	1633	1
GCA_036927265.1_ASM3692726v1_genomic	AT2G29370	CM072618.1	14712642	14714248	1606	1707	1
GCA_036927265.1_ASM3692726v1_genomic	AT5G06060	CM072621.1	1850002	1852089	2087	2188	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29150	CM072608.1	15466322	15467581	1259	1350	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29170	CM072608.1	15469929	15470735	806	916	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29260	CM072608.1	15496627	15498524	1897	1998	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29290	CM072608.1	15500006	15502325	2319	2419	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29350	CM072608.1	15515173	15516815	1642	1743	1
GCA_036927275.1_ASM3692727v1_genomic	AT2G29360	CM072608.1	15518027	15519559	1532	1633	1
