assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT1G21835	CP087126.2	7669972	7670244	272	341.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G34792	CP087126.2	12788140	12788528	388	486.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G34795	CP087126.2	12791521	12792008	487	610	2
GCA_020911765.2_ASM2091176v2_genomic	AT1G34800	CP087126.2	12794969	12795232	263	348.75	3
GCA_020911765.2_ASM2091176v2_genomic	AT1G34805	CP087126.2	12798369	12798647	278	348.75	4
GCA_020911765.2_ASM2091176v2_genomic	AT1G34810	CP087126.2	12801783	12802061	278	348.75	5
GCA_020911765.2_ASM2091176v2_genomic	AT1G34815	CP087126.2	12805194	12805472	278	348.75	6
GCA_020911765.2_ASM2091176v2_genomic	AT1G34820	CP087126.2	12808608	12808886	278	348.75	7
GCA_020911765.2_ASM2091176v2_genomic	AT1G34825	CP087126.2	12811913	12812393	480	605	8
GCA_020911765.2_ASM2091176v2_genomic	AT1G34830	CP087126.2	12815327	12815813	486	610	9
GCA_020911765.2_ASM2091176v2_genomic	AT1G34840	CP087126.2	12819344	12819562	218	330	10
GCA_020911765.2_ASM2091176v2_genomic	AT1G34795	CP087126.2	12788140	12788628	488	610	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G34800	CP087126.2	12791630	12791908	278	348.75	2
GCA_020911765.2_ASM2091176v2_genomic	AT1G34825	CP087126.2	12808499	12808982	483	605	7
GCA_020911765.2_ASM2091176v2_genomic	AT1G34830	CP087126.2	12811913	12812400	487	610	8
GCA_020911765.2_ASM2091176v2_genomic	AT1G34840	CP087126.2	12815435	12815713	278	330	9
GCA_020911765.2_ASM2091176v2_genomic	AT1G34800	CP087126.2	12788250	12788528	278	348.75	1
GCA_020911765.2_ASM2091176v2_genomic	AT1G34825	CP087126.2	12805085	12805568	483	605	6
GCA_020911765.2_ASM2091176v2_genomic	AT1G34830	CP087126.2	12808499	12808986	487	610	7
