assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT3G04210	CP087128.1	1108645	1111247	2602	3253.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT3G04210	CP086746.1	1137233	1140108	2875	3253.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT3G04210	CM046290.1	1129684	1132285	2601	3253.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT3G04210	CM072659.1	1114327	1116929	2602	3253.75	1
GCA_036926965.1_ASM3692696v1_genomic	AT3G04210	CM072639.1	1133036	1135911	2875	3253.75	1
GCA_036926975.1_ASM3692697v1_genomic	AT3G04210	CM072654.1	1102608	1105210	2602	3253.75	1
GCA_036927025.1_ASM3692702v1_genomic	AT3G04210	CM072644.1	1120110	1122712	2602	3253.75	1
GCA_036927045.1_ASM3692704v1_genomic	AT3G04210	CM072649.1	1127350	1129952	2602	3253.75	1
GCA_036927085.1_ASM3692708v1_genomic	AT3G04210	CM072629.1	1109924	1112526	2602	3253.75	1
GCA_036927245.1_ASM3692724v1_genomic	AT3G04210	CM072624.1	1137510	1140112	2602	3253.75	1
GCA_036927255.1_ASM3692725v1_genomic	AT3G04210	CM072634.1	1111865	1114466	2601	3253.75	1
GCA_036927265.1_ASM3692726v1_genomic	AT3G04210	CM072619.1	1112083	1114965	2882	3253.75	1
GCA_036927275.1_ASM3692727v1_genomic	AT3G04210	CM072609.1	1108043	1110644	2601	3253.75	1
GCA_036927285.1_ASM3692728v1_genomic	AT3G04210	CM072614.1	1119033	1121635	2602	3253.75	1
GCA_036927355.1_ASM3692735v1_genomic	AT3G04210	CM072604.1	1125794	1128396	2602	3253.75	1
GCA_036927365.1_ASM3692736v1_genomic	AT3G04210	CM072594.1	1129119	1132024	2905	3253.75	1
GCA_036927375.1_ASM3692737v1_genomic	AT3G04210	CM072599.1	1104656	1107255	2599	3253.75	1
GCA_036927385.1_ASM3692738v1_genomic	AT3G04210	CM072589.1	1124012	1126614	2602	3253.75	1
GCA_036927435.1_ASM3692743v1_genomic	AT3G04210	CM072584.1	1117686	1120264	2578	3253.75	1
GCA_036927455.1_ASM3692745v1_genomic	AT3G04210	CM072569.1	1115823	1118401	2578	3253.75	1
GCA_036927475.1_ASM3692747v1_genomic	AT3G04210	CM072564.1	1121119	1123697	2578	3253.75	1
GCA_036927485.1_ASM3692748v1_genomic	AT3G04210	CM072579.1	1113959	1116561	2602	3253.75	1
GCA_036927505.1_ASM3692750v1_genomic	AT3G04210	CM072574.1	1114090	1116692	2602	3253.75	1
GCA_036936705.1_ASM3693670v1_genomic	AT3G04210	CP137948.1	1114924	1117526	2602	3253.75	1
GCA_036936715.1_ASM3693671v1_genomic	AT3G04210	CP137953.1	1118993	1121595	2602	3253.75	1
GCA_036936845.1_ASM3693684v1_genomic	AT3G04210	CP137958.1	1116374	1118975	2601	3253.75	1
GCA_036936885.1_ASM3693688v1_genomic	AT3G04210	CP137963.1	1123002	1125604	2602	3253.75	1
GCA_036936895.1_ASM3693689v1_genomic	AT3G04210	CP137968.1	1127110	1129704	2594	3253.75	1
GCA_036936905.1_ASM3693690v1_genomic	AT3G04210	CP137973.1	1115918	1118519	2601	3253.75	1
GCA_036936915.1_ASM3693691v1_genomic	AT3G04210	CP137978.1	1112565	1115167	2602	3253.75	1
GCA_036936945.1_ASM3693694v1_genomic	AT3G04210	CP137983.1	1121643	1124245	2602	3253.75	1
GCA_036936955.1_ASM3693695v1_genomic	AT3G04210	CP137988.1	1113098	1115656	2558	3253.75	1
GCA_036937005.1_ASM3693700v1_genomic	AT3G04210	CP137993.1	1125317	1127800	2483	3253.75	1
GCA_036937185.1_ASM3693718v1_genomic	AT3G04210	CP137998.1	1132621	1135223	2602	3253.75	1
GCA_036937335.1_ASM3693733v1_genomic	AT3G04210	CP138003.1	1118336	1120938	2602	3253.75	1
GCA_036937385.1_ASM3693738v1_genomic	AT3G04210	CP138008.1	1122434	1125036	2602	3253.75	1
GCA_036937455.1_ASM3693745v1_genomic	AT3G04210	CP138018.1	1124619	1127221	2602	3253.75	1
GCA_036937465.1_ASM3693746v1_genomic	AT3G04210	CP138013.1	1121039	1123641	2602	3253.75	1
GCA_036937475.1_ASM3693747v1_genomic	AT3G04210	CP138023.1	1121511	1124113	2602	3253.75	1
GCA_036937505.1_ASM3693750v1_genomic	AT3G04210	CP138028.1	1114637	1117239	2602	3253.75	1
GCA_036937515.1_ASM3693751v1_genomic	AT3G04210	CP138033.1	1134017	1136922	2905	3253.75	1
GCA_036937805.1_ASM3693780v1_genomic	AT3G04210	CP138038.1	1119434	1122036	2602	3253.75	1
GCA_036937815.1_ASM3693781v1_genomic	AT3G04210	CP138048.1	1117300	1119902	2602	3253.75	1
GCA_036937985.1_ASM3693798v1_genomic	AT3G04210	CP138043.1	1116374	1118968	2594	3253.75	1
GCA_036938785.1_ASM3693878v1_genomic	AT3G04210	CP138053.1	1134258	1136860	2602	3253.75	1
GCA_036939995.1_ASM3693999v1_genomic	AT3G04210	CP138063.1	1115153	1117755	2602	3253.75	1
GCA_036940305.1_ASM3694030v1_genomic	AT3G04210	CP138058.1	1115629	1118231	2602	3253.75	1
GCA_036940335.1_ASM3694033v1_genomic	AT3G04210	CP138068.1	1125963	1128564	2601	3253.75	1
GCA_036940405.1_ASM3694040v1_genomic	AT3G04210	CP138073.1	1116323	1118925	2602	3253.75	1
GCA_036940415.1_ASM3694041v1_genomic	AT3G04210	CP138078.1	1114272	1117178	2906	3253.75	1
GCA_036940605.1_ASM3694060v1_genomic	AT3G04210	CP138083.1	1117607	1120166	2559	3253.75	1
GCA_036940625.1_ASM3694062v1_genomic	AT3G04210	CP138093.1	1133467	1136372	2905	3253.75	1
GCA_036940635.1_ASM3694063v1_genomic	AT3G04210	CP138098.1	1130451	1133325	2874	3253.75	1
GCA_036940645.1_ASM3694064v1_genomic	AT3G04210	CP138103.1	1124442	1127020	2578	3253.75	1
GCA_036940715.1_ASM3694071v1_genomic	AT3G04210	CP138108.1	1115545	1118146	2601	3253.75	1
GCA_036940825.1_ASM3694082v1_genomic	AT3G04210	CP138113.1	1116718	1119624	2906	3253.75	1
GCA_036940995.1_ASM3694099v1_genomic	AT3G04210	CP138118.1	1129526	1132139	2613	3253.75	1
GCA_036941165.1_ASM3694116v1_genomic	AT3G04210	CP138123.1	1152720	1155314	2594	3253.75	1
GCA_036941295.1_ASM3694129v1_genomic	AT3G04210	CP138128.1	1118612	1121518	2906	3253.75	1
GCA_036941465.1_ASM3694146v1_genomic	AT3G04210	CP138133.1	1130370	1132964	2594	3253.75	1
GCA_036941635.1_ASM3694163v1_genomic	AT3G04210	CP138138.1	1112468	1115067	2599	3253.75	1
GCA_036941785.1_ASM3694178v1_genomic	AT3G04210	CP138143.1	1124656	1127258	2602	3253.75	1
GCA_036941915.1_ASM3694191v1_genomic	AT3G04210	CP138148.1	1118859	1121764	2905	3253.75	1
GCA_036941985.1_ASM3694198v1_genomic	AT3G04210	CP138153.1	1136462	1139064	2602	3253.75	1
GCA_036942075.1_ASM3694207v1_genomic	AT3G04210	CP138158.1	1118903	1121497	2594	3253.75	1
GCA_036942405.1_ASM3694240v1_genomic	AT3G04210	CP138163.1	1120443	1123021	2578	3253.75	1
GCA_036942435.1_ASM3694243v1_genomic	AT3G04210	CP138173.1	1166197	1168799	2602	3253.75	1
GCA_036942445.1_ASM3694244v1_genomic	AT3G04210	CP138168.1	1124275	1126876	2601	3253.75	1
GCA_036942575.1_ASM3694257v1_genomic	AT3G04210	CP138178.1	1149341	1151942	2601	3253.75	1
GCA_036942965.1_ASM3694296v1_genomic	AT3G04210	CP138183.1	1127619	1130213	2594	3253.75	1
GCA_036942975.1_ASM3694297v1_genomic	AT3G04210	CP138188.1	1119835	1122437	2602	3253.75	1
GCA_946402385.1_AUZE-A-5.genomic	AT3G04210	OX291431.1	1111658	1114259	2601	3253.75	1
GCA_946403025.1_FERR-A-8.genomic	AT3G04210	OX291438.1	1116419	1119294	2875	3253.75	1
GCA_946403525.1_BELC-C-10.genomic	AT3G04210	OX291452.1	1118797	1121399	2602	3253.75	1
GCA_946404075.1_ANGE-B-10.genomic	AT3G04210	OX291457.1	1125169	1128044	2875	3253.75	1
GCA_946404385.1_BARA-C-5.genomic	AT3G04210	OX291462.1	1116224	1119099	2875	3253.75	1
GCA_946404515.1_IP-San-9.genomic	AT3G04210	OX291467.1	1110664	1113258	2594	3253.75	1
GCA_946404995.1_BANI-C-1.genomic	AT3G04210	OX291483.1	1113331	1115933	2602	3253.75	1
GCA_946405265.1_IP-Met-6.genomic	AT3G04210	OX291488.1	1110784	1113380	2596	3253.75	1
GCA_946405525.1_FERR-A-12.genomic	AT3G04210	OX291510.1	1113985	1116587	2602	3253.75	1
GCA_946405545.1_IP-Evs-12.genomic	AT3G04210	OX291515.1	1111897	1114499	2602	3253.75	1
GCA_946405725.1_IP-Med-0.genomic	AT3G04210	OX291520.1	1115430	1118024	2594	3253.75	1
GCA_946405905.1_MONTM-B-16.genomic	AT3G04210	OX291525.1	1106995	1109596	2601	3253.75	1
GCA_946406325.1_IP-Alo-0.9506.genomic	AT3G04210	OX291568.1	1125016	1127619	2603	3253.75	1
