assembly	gene	scaffold	start	end	length	max_length	copy
GCA_020911765.2_ASM2091176v2_genomic	AT2G03913	CP087127.2	1706055	1706500	445	557.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G03931	CP087127.2	1722642	1723057	415	520	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G03936	CP087127.2	1729325	1729736	411	515	2
GCA_020911765.2_ASM2091176v2_genomic	AT2G03933	CP087127.2	1725745	1726257	512	641.25	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G03937	CP087127.2	1732563	1733064	501	627.5	2
GCA_020911765.2_ASM2091176v2_genomic	AT2G03936	CP087127.2	1722642	1723053	411	515	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G03937	CP087127.2	1725747	1726243	496	627.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G03955	CP087127.2	1746844	1747377	533	667.5	1
GCA_020911765.2_ASM2091176v2_genomic	AT2G34123	CP087127.2	17570483	17570985	502	628.75	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G03913	CP086745.1	1352160	1352605	445	557.5	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G03955	CP086745.1	1370460	1370992	532	667.5	1
GCA_024498495.1_ASM2449849v1_genomic	AT2G34123	CP086745.1	14329711	14330213	502	628.75	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03913	CM046289.1	1142243	1142687	444	557.5	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03931	CM046289.1	1158777	1159192	415	520	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03936	CM046289.1	1165451	1165862	411	515	2
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03933	CM046289.1	1161879	1162391	512	641.25	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03937	CM046289.1	1168688	1169188	500	627.5	2
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03936	CM046289.1	1158777	1159188	411	515	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03937	CM046289.1	1161881	1162377	496	627.5	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G03955	CM046289.1	1182737	1183270	533	667.5	1
GCA_025388435.1_AtA1-141.20181003_genomic	AT2G34123	CM046289.1	14232087	14232589	502	628.75	1
GCA_036926925.1_ASM3692692v1_genomic	AT2G03913	CM072658.1	1211113	1211559	446	557.5	1
