"family_id","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","technical_var","q.value"
"OG0000009",5.11820255632845,1.84444802763346,2.77492370598016,0.00632318338819317,0.071227557159512,0.050119092549501,"busco_complete_pct",0.496369895973164
"OG0000012",2.06181075607093,1.82773922133804,1.12806615517148,0.261338174615275,0.0879787878325929,0.0672510330106064,"busco_complete_pct",0.91758715984512
"OG0000015",2.05383614528889,1.89760545949555,1.08233043650437,0.281078949123872,0.0169212266315783,-0.00542147276315852,"busco_complete_pct",0.91758715984512
"OG0000016",0.341166698372175,1.70548935273508,0.200040356643123,0.84175687461281,0.205901269855773,0.187853571443404,"busco_complete_pct",0.987251929837137
"OG0000022",-2.86568296943038,1.87069210357082,-1.53188382201448,0.127944266789175,0.0446090949591464,0.0228956652991269,"busco_complete_pct",0.906745179617934
"OG0000024",-4.08468324698438,1.85661066382503,-2.20007529126707,0.0295414643122374,0.0589381717305298,0.0375504029062237,"busco_complete_pct",0.630008348203102
"OG0000027",1.95770774692232,1.65386276777857,1.18371837437991,0.238651870570608,0.253249680177747,0.236278081999968,"busco_complete_pct",0.909463630019226
"OG0000029",2.8899933299131,1.82027832401886,1.58766562881027,0.11475449474352,0.0954093976674218,0.0748505203416815,"busco_complete_pct",0.89352288289284
"OG0000030",1.92322171398292,1.87256402864829,1.02705257847508,0.306274083788534,0.0426960971013039,0.0209391902172427,"busco_complete_pct",0.91758715984512
"OG0000039",1.8433372365463,1.87809310027844,0.981494067718482,0.32814467194501,0.037034537843467,0.0151489591580913,"busco_complete_pct",0.91758715984512
"OG0000040",2.19179506891233,1.89878047465585,1.15431725687488,0.250455686227545,0.0157033864413092,-0.00666699113957003,"busco_complete_pct",0.914454482272664
"OG0000042",-0.540154615837592,1.87558901008145,-0.287991992347052,0.773804556394328,0.0396006990492186,0.0177734422094281,"busco_complete_pct",0.987251929837137
"OG0000045",-2.08363448862284,1.16164495444245,-1.79369305625995,0.075151506117775,0.631596881823843,0.623224083683476,"busco_complete_pct",0.786585764032712
"OG0000046",-0.227521410047998,1.91002061392339,-0.119119871476488,0.905361483701668,0.0040154871343376,-0.0186205245217002,"busco_complete_pct",0.987251929837137
"OG0000047",0.964137999557,1.73244890922425,0.556517421335513,0.578799440602372,0.180597379716639,0.161974592892018,"busco_complete_pct",0.91758715984512
"OG0000049",-2.63596877569726,1.86936059834698,-1.41009111780154,0.160864767352948,0.045968650872566,0.0242861202105789,"busco_complete_pct",0.906745179617934
"OG0000054",3.99733108080676,1.84542945195454,2.16607092542773,0.0321023362141708,0.0702389010859897,0.0491079670197623,"busco_complete_pct",0.630008348203102
"OG0000060",-2.48199064515577,1.74297166499254,-1.42399942294323,0.156806274838763,0.170613178270705,0.151763477776857,"busco_complete_pct",0.906745179617934
"OG0000065",-3.55773985519556,1.75248825316467,-2.03010767619751,0.0443548200252306,0.16153158434775,0.142475483992017,"busco_complete_pct",0.633864615533794
"OG0000074",1.84807029427996,1.89896060788099,0.973200964048526,0.332233463405763,0.0155166213717113,-0.00685800086984067,"busco_complete_pct",0.91758715984512
"OG0000075",-0.625015814886001,1.90949139407214,-0.327320571763933,0.743943954647409,0.00456733641742254,-0.0180561332094542,"busco_complete_pct",0.987251929837137
"OG0000077",0.910209106439385,1.86590064445586,0.487812204333541,0.626492122733325,0.0494969692717374,0.027894627664277,"busco_complete_pct",0.945762146818577
"OG0000083",1.5791499738327,1.66675648751756,0.947438924437403,0.345146405262019,0.241560776373603,0.224323521291185,"busco_complete_pct",0.91758715984512
"OG0000087",-0.259329241550625,1.77303358082276,-0.146263017438331,0.883936894099289,0.141756745314118,0.12225121679853,"busco_complete_pct",0.987251929837137
"OG0000090",-0.874457803637187,1.53549225668452,-0.569496719915306,0.569986969401219,0.35631744669868,0.341688297760013,"busco_complete_pct",0.91758715984512
"OG0000093",0.993493556095932,1.82461084253046,0.54449613744381,0.587018760557867,0.0910981672923409,0.070441307458076,"busco_complete_pct",0.91758715984512
"OG0000095",-0.0353008382031259,1.90087730838693,-0.0185708136171513,0.985211527372647,0.013528257762847,-0.00889155456072466,"busco_complete_pct",0.991526985881446
"OG0000096",1.10782077231735,1.66235896803178,0.666414892102996,0.506309024939354,0.245557582718151,0.228411164143563,"busco_complete_pct",0.91758715984512
"OG0000100",0.347380040680393,1.90829323199647,0.182037034380173,0.855832918668842,0.0058161668414515,-0.0167789202757882,"busco_complete_pct",0.987251929837137
"OG0000103",-1.07121320997465,1.87505897707385,-0.571295742199187,0.568770623353414,0.040143431386175,0.0183285093722244,"busco_complete_pct",0.91758715984512
"OG0000106",-1.08173017666001,1.61187906537426,-0.671098843515811,0.50333021108556,0.290681337898642,0.274560459214521,"busco_complete_pct",0.91758715984512
"OG0000107",-1.3672408972943,1.82340984708469,-0.749826430673431,0.454693585574111,0.0922942883325977,0.0716646130674294,"busco_complete_pct",0.91758715984512
"OG0000118",1.88888626719743,1.74247656029997,1.08402391758559,0.280330212666424,0.171084298936456,0.152245305730467,"busco_complete_pct",0.91758715984512
"OG0000126",2.80233534214699,1.89040283726659,1.48240115117421,0.140617069131625,0.0243698846444844,0.00219647293185909,"busco_complete_pct",0.906745179617934
"OG0000141",2.130286087177,1.81147179620772,1.17599738049287,0.241712515719568,0.104141064314712,0.0837806339582285,"busco_complete_pct",0.909463630019226
"OG0000142",0.666038236123458,1.89975206851004,0.350592188930121,0.726453182893878,0.0146958121283739,-0.00769746486870848,"busco_complete_pct",0.98398293227062
"OG0000147",0.768754234380193,1.72703626314443,0.445129179268369,0.656955499858408,0.185709458999293,0.167202855794731,"busco_complete_pct",0.966729360056972
"OG0000150",-1.01080082842432,1.68480544703437,-0.599951068655167,0.549567377583282,0.225045878337518,0.207433284663371,"busco_complete_pct",0.91758715984512
"OG0000159",2.69740948074118,1.88402096529656,1.43173007648383,0.154584646146724,0.030946087876628,0.00892213532836961,"busco_complete_pct",0.906745179617934
"OG0000164",-1.7721155894886,1.89730003275451,-0.934019690557761,0.351999174958831,0.0172376616213261,-0.00509784606909824,"busco_complete_pct",0.91758715984512
"OG0000170",-2.04172247080858,1.8779948683442,-1.08718213517204,0.278937537690528,0.0371352692567463,0.0152519799216724,"busco_complete_pct",0.91758715984512
"OG0000182",2.32856834898389,1.82807612983333,1.27378084040526,0.20497939512208,0.0876425297820913,0.0669071327316844,"busco_complete_pct",0.906745179617934
"OG0000184",1.1027643064151,1.79920933700676,0.61291606470301,0.540986405655621,0.11622875083794,0.0961430406297118,"busco_complete_pct",0.91758715984512
"OG0000185",-0.0898702862820577,1.78504282663602,-0.05034629138362,0.959922539175004,0.130091134567506,0.11032047853495,"busco_complete_pct",0.987251929837137
"OG0000186",-0.32738344272414,1.60353074318864,-0.204164119780538,0.838539692101316,0.298009785891835,0.282055462843922,"busco_complete_pct",0.987251929837137
"OG0000192",-2.58544736022339,1.8989758286154,-1.36149566585506,0.175676511736021,0.0155008394539278,-0.00687414146757392,"busco_complete_pct",0.906745179617934
"OG0000196",-3.86289650347774,1.61813995496041,-2.38724499177962,0.0183929822905746,0.285160339754346,0.268913983839672,"busco_complete_pct",0.575703289374034
"OG0000199",1.29190704366123,1.83297702254285,0.704813550727982,0.482168021178708,0.0827440907641239,0.0618973655542175,"busco_complete_pct",0.91758715984512
"OG0000205",1.00815857883831,1.8749809811685,0.537690029373,0.59169641723742,0.0402232830878338,0.0184101758852846,"busco_complete_pct",0.91758715984512
"OG0000206",-0.494967109661215,1.77725803722894,-0.27850041991255,0.781064047455698,0.137662146686748,0.118063559111446,"busco_complete_pct",0.987251929837137
"OG0000210",1.50291205547569,1.900625390205,0.79074606875245,0.430510608164945,0.0137897093563182,-0.00862416088558371,"busco_complete_pct",0.91758715984512
"OG0000217",1.96728908981228,1.88744080771555,1.04230505230698,0.299175485621087,0.027424874997863,0.00532089488417808,"busco_complete_pct",0.91758715984512
"OG0000220",-1.02331692244289,1.91164623768302,-0.535306638995705,0.593338541896742,0.00231939539052659,-0.0203551638051431,"busco_complete_pct",0.91758715984512
"OG0000224",-0.319629201852311,1.81924990566429,-0.175692850584813,0.860804490143216,0.0964312576406083,0.0758956044051676,"busco_complete_pct",0.987251929837137
"OG0000228",0.0113674709820477,1.72433947515727,0.0065923625514697,0.994750046508413,0.188250522530895,0.169801670770234,"busco_complete_pct",0.994750046508413
"OG0000242",-0.113210452860516,1.88064697279058,-0.060197609917469,0.95208929364303,0.0344138337657758,0.0124686936240889,"busco_complete_pct",0.987251929837137
"OG0000255",-0.533365423309512,1.79781530728394,-0.296674202933169,0.767181553242684,0.117597714510226,0.0975431171127308,"busco_complete_pct",0.987251929837137
"OG0000261",4.21046626546118,1.7621392016756,2.38940616124849,0.018289704620245,0.152271269081589,0.133004707015262,"busco_complete_pct",0.575703289374034
"OG0000264",7.6395390970567,1.78647676528686,4.27631595635669,3.61758052769424e-05,0.12869296422938,0.108890531598229,"busco_complete_pct",0.00567960142847995
"OG0000266",1.09967647879552,1.82440874360612,0.602757733237949,0.547704025506719,0.0912995010842269,0.0706472170179594,"busco_complete_pct",0.91758715984512
"OG0000269",1.46849061850126,1.67101691396499,0.878800571214341,0.381106330754378,0.237678500455063,0.220353011829042,"busco_complete_pct",0.91758715984512
"OG0000271",-0.456570562472303,1.90488198842249,-0.239684434651202,0.810946692373834,0.00936737368769485,-0.0131470041830395,"busco_complete_pct",0.987251929837137
"OG0000276",-2.05410234372861,1.75260208979463,-1.17203006643072,0.243296002935079,0.161422651784441,0.142364075688633,"busco_complete_pct",0.909463630019226
"OG0000297",-2.32166304395319,1.82599679621036,-1.27144968094771,0.205804484083094,0.0897168598533364,0.069028606668185,"busco_complete_pct",0.906745179617934
"OG0000298",-0.998343512061111,1.90957774196346,-0.522808519455508,0.601983932892021,0.00447730673187467,-0.0181482090242191,"busco_complete_pct",0.91758715984512
"OG0000299",1.87877387753734,1.51534095148817,1.2398357450132,0.21723574856093,0.373101549163002,0.358853857098524,"busco_complete_pct",0.909463630019226
"OG0000319",0.44780427648986,1.89282821188015,0.236579460132336,0.813349788065514,0.0218648244309383,-0.000365520468358582,"busco_complete_pct",0.987251929837137
"OG0000325",0.216021899962773,1.90608547737599,0.113332745318515,0.909938942809654,0.00811523098699184,-0.0144276046723948,"busco_complete_pct",0.987251929837137
"OG0000329",3.64458110966048,1.79574585753018,2.02956397999054,0.0444108966297563,0.119627996695926,0.0996195420753793,"busco_complete_pct",0.633864615533794
"OG0000338",0.885968055044816,1.86604364614966,0.474784208221977,0.635725369311383,0.0493512715334166,0.0277456186137215,"busco_complete_pct",0.950560790303687
"OG0000343",-0.972767320992733,1.84532897843652,-0.527151165109282,0.598973461141628,0.070340139120772,0.0492115059189714,"busco_complete_pct",0.91758715984512
"OG0000348",-0.161640206830006,1.80756714006693,-0.0894241786360539,0.928880348267157,0.107998978174475,0.0877262276784404,"busco_complete_pct",0.987251929837137
"OG0000361",-2.1160352779373,1.88578464551795,-1.12209805237655,0.263857730927707,0.0291309263508743,0.00706572013157603,"busco_complete_pct",0.91758715984512
"OG0000367",3.24625195972401,1.88626232350515,1.72099708469586,0.0875943420085292,0.0286390127883495,0.00656262671535757,"busco_complete_pct",0.859519480958693
"OG0000372",0.622834158592314,1.82393561323866,0.341478149816036,0.733286643794029,0.0917707529945718,0.071129179198994,"busco_complete_pct",0.98398293227062
"OG0000375",-1.81598794688918,1.82985956958428,-0.992419296581186,0.322808760557274,0.0858615008028215,0.0650856258210675,"busco_complete_pct",0.91758715984512
"OG0000382",-0.201160336066347,1.91031207769956,-0.105302342174682,0.916295752477377,0.00371149506850279,-0.0189314254981221,"busco_complete_pct",0.987251929837137
"OG0000384",-1.44121276388199,1.88980920281012,-0.762623423432868,0.44704867535098,0.024982533657871,0.00282304578645898,"busco_complete_pct",0.91758715984512
"OG0000385",0.0939829013014384,1.91069578691005,0.0491877890480023,0.960843990800846,0.00331122175882927,-0.0193407959284702,"busco_complete_pct",0.987251929837137
"OG0000386",-2.3601476140176,1.86497041912855,-1.26551477160717,0.207916092141692,0.0504444597993081,0.0288636520674741,"busco_complete_pct",0.906745179617934
"OG0000388",-0.987540686275372,1.88488273575805,-0.523926856318841,0.601208003781355,0.0300593747831439,0.008015269664579,"busco_complete_pct",0.91758715984512
"OG0000402",1.2734720194292,1.90305734880761,0.66917164647041,0.504554700036002,0.0112642700225626,-0.0112069965678336,"busco_complete_pct",0.91758715984512
"OG0000434",-0.328083072514641,1.90353207509065,-0.172354895831749,0.863422507835307,0.0107709192755314,-0.0117115598318429,"busco_complete_pct",0.987251929837137
"OG0000440",2.41332536918092,1.89485500573207,1.27362007218518,0.205036219107848,0.0197689768075263,-0.00250900099230256,"busco_complete_pct",0.906745179617934
"OG0000442",-2.52870893601273,1.86782505307116,-1.35382536595433,0.17810554482429,0.0475353434127646,0.0258884193994183,"busco_complete_pct",0.906745179617934
"OG0000445",-1.23487826604421,1.80592325740484,-0.683793323432117,0.49530430639523,0.109620691915427,0.0893847985498686,"busco_complete_pct",0.91758715984512
"OG0000448",1.44849694825124,1.88315291489366,0.769187109976696,0.443156400833271,0.0318388527327328,0.00983519029484037,"busco_complete_pct",0.91758715984512
"OG0000452",1.51677434844553,1.90083590157688,0.797951231448889,0.426331975301154,0.013571233922317,-0.00884760167035759,"busco_complete_pct",0.91758715984512
"OG0000473",1.0486618729477,1.60100488857437,0.655002292892118,0.513606081263434,0.300219570431996,0.284315469759996,"busco_complete_pct",0.91758715984512
"OG0000500",1.67180568073863,1.87009823528678,0.893966770939312,0.372966728632983,0.0452155938018731,0.0235159482064611,"busco_complete_pct",0.91758715984512
"OG0000501",-0.165499019817292,1.91242953820134,-0.0865386235212335,0.931169387326678,0.00150162500343624,-0.0211915198828494,"busco_complete_pct",0.987251929837137
"OG0000503",0.216795145598229,1.76832104675858,0.122599426159422,0.902610770851361,0.146312920325434,0.126910941241921,"busco_complete_pct",0.987251929837137
"OG0000504",2.15702243680058,1.68740133768346,1.27831025650474,0.203383216041079,0.222655992979799,0.20498908372934,"busco_complete_pct",0.906745179617934
"OG0000510",-0.307840906103546,1.32926233461506,-0.231587774728224,0.817216822621952,0.517610468479842,0.506647070036202,"busco_complete_pct",0.987251929837137
"OG0000513",-0.667544495538107,1.73176351882306,-0.38547093080687,0.700509021016265,0.181245594617082,0.162637539949288,"busco_complete_pct",0.981963538388871
"OG0000534",0.693372274468858,1.89223142357676,0.366431011465934,0.714630156756998,0.0224815181222554,0.00026518898867034,"busco_complete_pct",0.98398293227062
"OG0000535",1.26806311718845,1.89112852800918,0.670532488092365,0.503689893243809,0.0236206880985274,0.00143024919167578,"busco_complete_pct",0.91758715984512
"OG0000546",-2.26823761394164,1.87324405646335,-1.21086070238174,0.228112317776196,0.0420006747000846,0.0202279627614502,"busco_complete_pct",0.909463630019226
"OG0000589",-0.70532087358526,1.59395602148131,-0.442497072742185,0.65885376768214,0.306367959582799,0.290603595027862,"busco_complete_pct",0.966729360056972
"OG0000594",0.128097211057148,1.78152018485653,0.0719033172601771,0.942787681735618,0.133521140407252,0.113828439052871,"busco_complete_pct",0.987251929837137
"OG0000598",0.285193130040764,1.90491663751864,0.149714231281143,0.88121859083236,0.0093313348805613,-0.0131838620539715,"busco_complete_pct",0.987251929837137
"OG0000601",0.274578377083654,1.75935043581436,0.156068041644335,0.876217818281633,0.154952381009029,0.135746753304689,"busco_complete_pct",0.987251929837137
"OG0000618",-1.46284858090379,1.90431739126488,-0.768174773603334,0.443755436896794,0.00995452342232356,-0.0125465101362601,"busco_complete_pct",0.91758715984512
"OG0000620",-0.575157273648436,1.43997625715849,-0.399421359060043,0.690228274131797,0.433907841243657,0.421042110362831,"busco_complete_pct",0.981963538388871
"OG0000639",0.413400458355608,1.88810406513624,0.218950038818849,0.827027146377055,0.0267412180519887,0.00462170028044306,"busco_complete_pct",0.987251929837137
"OG0000679",2.95123506396336,1.82226916427267,1.61953849728961,0.107718190354904,0.0934296122894069,0.0728257398414389,"busco_complete_pct",0.89352288289284
"OG0000692",-1.27645437127994,1.85965255470034,-0.686394008414991,0.493668633441232,0.0558519539168512,0.0343940437785979,"busco_complete_pct",0.91758715984512
"OG0000725",-3.91670101110519,1.87812447694775,-2.08543206756479,0.0389560016205711,0.0370023616949535,0.0151160517334752,"busco_complete_pct",0.633864615533794
"OG0000728",-1.78444040734624,1.89617493420029,-0.941073724349607,0.348386113084682,0.0184028717891403,-0.00390615385201554,"busco_complete_pct",0.91758715984512
"OG0000731",1.05778716813889,1.82016162386885,0.581150132091294,0.562130271455056,0.0955253826501777,0.0749691413467727,"busco_complete_pct",0.91758715984512
"OG0000736",-0.431294248151442,1.78298481192533,-0.241894516019862,0.809237295036173,0.132095851973634,0.112370757700307,"busco_complete_pct",0.987251929837137
"OG0000739",2.88094896315409,1.83376422851791,1.57105745567005,0.118563288955753,0.0819560564608415,0.061091421380406,"busco_complete_pct",0.89352288289284
"OG0000761",-1.27253169754993,1.87473459489799,-0.678779652870905,0.498465845067977,0.0404755099326454,0.0186681351583873,"busco_complete_pct",0.91758715984512
"OG0000817",-2.14794431393509,1.6280768670581,-1.31931382196738,0.189348118871745,0.276353796985579,0.259907292371615,"busco_complete_pct",0.906745179617934
"OG0000822",1.74062154912427,1.90492550037765,0.913747833592019,0.362515371335101,0.00932211644343955,-0.0131932900010279,"busco_complete_pct",0.91758715984512
"OG0000862",-0.882077732298615,1.60668028997289,-0.549006381545576,0.583928563450803,0.295249474209433,0.279232416805102,"busco_complete_pct",0.91758715984512
"OG0000887",1.86944271066361,1.87594814616124,0.996532187997338,0.320814923264025,0.0392328710655431,0.0173972544988509,"busco_complete_pct",0.91758715984512
"OG0000893",-0.770488961949365,1.85298659458965,-0.415809247729605,0.678224800180641,0.0626084561869176,0.0413041029184386,"busco_complete_pct",0.981963538388871
"OG0000907",-0.585364107752473,1.87793769388507,-0.311705819452122,0.755755890472631,0.0371938960753024,0.015311939167923,"busco_complete_pct",0.987251929837137
"OG0000913",-1.38605440657238,1.89833261202057,-0.73014307281856,0.466596565629045,0.0161676609503382,-0.00619216493715413,"busco_complete_pct",0.91758715984512
"OG0000949",-2.79031655833552,1.78070793632781,-1.56697036128773,0.119515799622609,0.134311067733306,0.1146363192727,"busco_complete_pct",0.89352288289284
"OG0000962",1.56219721332697,1.8983556887627,0.822921237876754,0.412036964143742,0.0161437412399177,-0.00621662827735681,"busco_complete_pct",0.91758715984512
"OG0001019",0.443085769482908,1.91332791210243,0.231578584454993,0.81722394646511,0.000563304868185471,-0.0221511654757194,"busco_complete_pct",0.987251929837137
"OG0001038",2.4738683055594,1.64942527544074,1.49983654451904,0.136044743409781,0.257251527708432,0.240370880610896,"busco_complete_pct",0.906745179617934
"OG0001079",2.49658827616831,1.80038561118749,1.38669641695349,0.167871787146954,0.115072801835417,0.0949608200589495,"busco_complete_pct",0.906745179617934
"OG0001115",-3.570465158663,1.87370765558644,-1.90556149355407,0.0588817435321727,0.0415264357956737,0.0197429457001209,"busco_complete_pct",0.754852661247933
"OG0001127",-1.51337569886702,1.82555045752703,-0.82899691576704,0.408602693446517,0.0901618167367569,0.0694836762080469,"busco_complete_pct",0.91758715984512
"OG0001135",0.106659474818423,1.90547104655901,0.055975384675109,0.955446054568085,0.00875460036293442,-0.0137737041742716,"busco_complete_pct",0.987251929837137
"OG0001136",-0.913624141653963,1.53191751870428,-0.596392514935608,0.551934446346313,0.35931103786358,0.344749925087752,"busco_complete_pct",0.91758715984512
"OG0001139",1.46783888676348,1.84183301775833,0.796944604972909,0.42691432635724,0.0738592685063529,0.0528106155178609,"busco_complete_pct",0.91758715984512
"OG0001196",-0.621794637917884,1.70418177538669,-0.364864034399613,0.715796812790037,0.207118454198789,0.189098419066943,"busco_complete_pct",0.98398293227062
"OG0001202",-1.22406923989956,1.9039647502892,-0.642905410782229,0.521400679242338,0.0103211621753795,-0.0121715386842709,"busco_complete_pct",0.91758715984512
"OG0001349",4.32068534574274,1.8641754093716,2.31774613269854,0.0220013995939121,0.0512538506709009,0.0296914381861487,"busco_complete_pct",0.575703289374034
"OG0001363",0.0939829013014384,1.91069578691005,0.0491877890480023,0.960843990800846,0.00331122175882927,-0.0193407959284702,"busco_complete_pct",0.987251929837137
"OG0001395",1.84127123174465,1.8902682123014,0.974079350095457,0.331798818561662,0.0245088386186242,0.0023385849508657,"busco_complete_pct",0.91758715984512
"OG0001398",-1.23292443429025,1.85251458068226,-0.665541014978771,0.506865813572072,0.0630859615203818,0.0417924606458451,"busco_complete_pct",0.91758715984512
"OG0001408",-0.644277854198947,1.88456506585412,-0.341870846420974,0.732991764796433,0.0303862863460839,0.00834961103576759,"busco_complete_pct",0.98398293227062
"OG0001688",-0.716573660128349,1.85370713656776,-0.386562497383013,0.699702558586176,0.0618792968058703,0.0405583717332765,"busco_complete_pct",0.981963538388871
"OG0001769",-0.730668734918853,1.88635014063591,-0.387345233092589,0.699124474844035,0.0285485650076479,0.00647012330327634,"busco_complete_pct",0.981963538388871
"OG0001820",-1.66161563954826,1.71102381399694,-0.971123619645446,0.333262858969879,0.200739068657145,0.182574047490262,"busco_complete_pct",0.91758715984512
"OG0001885",1.43951146391347,1.8994030385356,0.757875729746809,0.449876279892757,0.0150578268457748,-0.0073272225440939,"busco_complete_pct",0.91758715984512
"OG0001893",-0.046882867785156,1.89865392486897,-0.024692687367126,0.980337377846567,0.0158345847313884,-0.00653281107017101,"busco_complete_pct",0.991526985881446
"OG0001918",-1.47873535386988,1.88285771139631,-0.785367553224861,0.433645489174496,0.0321423672832652,0.0101456029033394,"busco_complete_pct",0.91758715984512
"OG0001927",3.45038161840497,1.87922024600871,1.83607090533069,0.0685973523635581,0.0358783351894109,0.0139664791709885,"busco_complete_pct",0.769270308648473
"OG0001929",2.21903290409478,1.8205745770047,1.21886405101056,0.225069553865593,0.0951149267933027,0.0745493569476959,"busco_complete_pct",0.909463630019226
"OG0002370",-0.518987284670842,1.87811633310644,-0.276333939236037,0.782723782908247,0.0370107130934323,0.0151245929364648,"busco_complete_pct",0.987251929837137
